"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","392434","839479"
"EASTERN CAPE","18-34","Male","295498","854468"
"EASTERN CAPE","35-49","Female","369358","586430"
"EASTERN CAPE","35-49","Male","251076","522727"
"EASTERN CAPE","50-59","Female","236362","320585"
"EASTERN CAPE","50-59","Male","148901","196960"
"EASTERN CAPE","60+","Female","364410","517296"
"EASTERN CAPE","60+","Male","218775","261598"
"EASTERN CAPE","Unidentified","Female","303",""
"EASTERN CAPE","Unidentified","Male","79",""
"FREE STATE","18-34","Female","230876","410210"
"FREE STATE","18-34","Male","175722","419145"
"FREE STATE","35-49","Female","193939","283918"
"FREE STATE","35-49","Male","159870","266941"
"FREE STATE","50-59","Female","105204","140470"
"FREE STATE","50-59","Male","81872","105617"
"FREE STATE","60+","Female","137057","178195"
"FREE STATE","60+","Male","86294","110025"
"FREE STATE","Unidentified","Female","86",""
"FREE STATE","Unidentified","Male","48",""
"GAUTENG","18-34","Female","986572","2584852"
"GAUTENG","18-34","Male","842595","2611302"
"GAUTENG","35-49","Female","998691","1659380"
"GAUTENG","35-49","Male","933928","1782603"
"GAUTENG","50-59","Female","441999","675158"
"GAUTENG","50-59","Male","422437","655342"
"GAUTENG","60+","Female","493832","745260"
"GAUTENG","60+","Male","378162","597429"
"GAUTENG","Unidentified","Female","293",""
"GAUTENG","Unidentified","Male","172",""
"KWAZULU-NATAL","18-34","Female","635449","1707989"
"KWAZULU-NATAL","18-34","Male","436318","1725158"
"KWAZULU-NATAL","35-49","Female","573097","1071255"
"KWAZULU-NATAL","35-49","Male","412190","951364"
"KWAZULU-NATAL","50-59","Female","300797","492136"
"KWAZULU-NATAL","50-59","Male","202428","316845"
"KWAZULU-NATAL","60+","Female","443868","624115"
"KWAZULU-NATAL","60+","Male","252130","330933"
"KWAZULU-NATAL","Unidentified","Female","363",""
"KWAZULU-NATAL","Unidentified","Male","139",""
"LIMPOPO","18-34","Female","427982","818804"
"LIMPOPO","18-34","Male","290919","833104"
"LIMPOPO","35-49","Female","375364","573264"
"LIMPOPO","35-49","Male","248264","493423"
"LIMPOPO","50-59","Female","199327","265501"
"LIMPOPO","50-59","Male","133568","165831"
"LIMPOPO","60+","Female","294480","372555"
"LIMPOPO","60+","Male","170027","173319"
"LIMPOPO","Unidentified","Female","609",""
"LIMPOPO","Unidentified","Male","87",""
"MPUMALANGA","18-34","Female","273677","681710"
"MPUMALANGA","18-34","Male","233147","729028"
"MPUMALANGA","35-49","Female","239698","451254"
"MPUMALANGA","35-49","Male","211687","457785"
"MPUMALANGA","50-59","Female","117563","197794"
"MPUMALANGA","50-59","Male","95347","151183"
"MPUMALANGA","60+","Female","143101","224305"
"MPUMALANGA","60+","Male","103319","146461"
"MPUMALANGA","Unidentified","Female","157",""
"MPUMALANGA","Unidentified","Male","53",""
"NORTHERN CAPE","18-34","Female","78073","174695"
"NORTHERN CAPE","18-34","Male","73730","182300"
"NORTHERN CAPE","35-49","Female","69265","118328"
"NORTHERN CAPE","35-49","Male","73149","131923"
"NORTHERN CAPE","50-59","Female","37237","57823"
"NORTHERN CAPE","50-59","Male","34634","49198"
"NORTHERN CAPE","60+","Female","45668","80820"
"NORTHERN CAPE","60+","Male","34012","52458"
"NORTHERN CAPE","Unidentified","Female","15",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","242709","547199"
"NORTH WEST","18-34","Male","200459","611287"
"NORTH WEST","35-49","Female","215862","386831"
"NORTH WEST","35-49","Male","215863","437698"
"NORTH WEST","50-59","Female","109419","173790"
"NORTH WEST","50-59","Male","108770","168889"
"NORTH WEST","60+","Female","143326","213393"
"NORTH WEST","60+","Male","108267","154160"
"NORTH WEST","Unidentified","Female","124",""
"NORTH WEST","Unidentified","Male","111",""
"WESTERN CAPE","18-34","Female","522340","1010156"
"WESTERN CAPE","18-34","Male","454095","1047625"
"WESTERN CAPE","35-49","Female","476785","744325"
"WESTERN CAPE","35-49","Male","419659","767488"
"WESTERN CAPE","50-59","Female","244592","368383"
"WESTERN CAPE","50-59","Male","211888","315766"
"WESTERN CAPE","60+","Female","319647","422288"
"WESTERN CAPE","60+","Male","237689","300872"
"WESTERN CAPE","Unidentified","Female","116",""
"WESTERN CAPE","Unidentified","Male","70",""
