"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9296","3980","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8086","3269","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","833","386","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","639","281","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6347","2460","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5392","1916","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","3065","1006","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2431","781","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4211","1690","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3663","1323","22568"
