Unnamed: 0,visit_date,province,district,age_group,sex,vaccine_manufacturer,vaccine_rollout_phase,health_sector,first_dose_total,second_dose_total,booster_dose_total,immunocompromised_booster_dose_total,continuous_booster_dose_total,sisonke_booster_dose_total,individuals_vaccinated_total,individuals_fully_vaccinated_total,total_vaccines_administered,total_population
3480066,2023-07-14,Gauteng,Johannesburg MM,60+,Female,Johnson & Johnson,National,Public,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,5.0,40746.0
3480067,2023-07-14,Gauteng,Johannesburg MM,60+,Female,Johnson & Johnson,National,Public,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,5.0,44895.0
3480068,2023-07-14,Gauteng,Johannesburg MM,60+,Female,Johnson & Johnson,National,Public,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,5.0,45454.0
3480069,2023-07-14,Gauteng,Johannesburg MM,60+,Female,Johnson & Johnson,National,Public,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,5.0,68123.0
3480070,2023-07-14,Gauteng,Johannesburg MM,60+,Male,Johnson & Johnson,National,Public,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,11061.0
3480071,2023-07-14,Gauteng,Johannesburg MM,60+,Male,Johnson & Johnson,National,Public,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,20673.0
3480072,2023-07-14,Gauteng,Johannesburg MM,60+,Male,Johnson & Johnson,National,Public,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,23532.0
3480073,2023-07-14,Gauteng,Johannesburg MM,60+,Male,Johnson & Johnson,National,Public,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,30659.0
3480074,2023-07-14,Gauteng,Johannesburg MM,60+,Male,Johnson & Johnson,National,Public,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,33782.0
3480075,2023-07-14,Gauteng,Johannesburg MM,60+,Male,Johnson & Johnson,National,Public,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,34201.0
3480076,2023-07-14,Gauteng,Johannesburg MM,60+,Male,Johnson & Johnson,National,Public,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,51259.0
3480077,2023-07-14,Gauteng,Sedibeng DM,18-34,Female,Johnson & Johnson,National,Public,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,15118.0
3480078,2023-07-14,Gauteng,Sedibeng DM,18-34,Female,Johnson & Johnson,National,Public,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,15407.0
3480079,2023-07-14,Gauteng,Sedibeng DM,18-34,Female,Johnson & Johnson,National,Public,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,108471.0
3480080,2023-07-14,Gauteng,Sedibeng DM,18-34,Male,Johnson & Johnson,National,Public,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,18945.0
3480081,2023-07-14,Gauteng,Sedibeng DM,18-34,Male,Johnson & Johnson,National,Public,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,20838.0
3480082,2023-07-14,Gauteng,Sedibeng DM,18-34,Male,Johnson & Johnson,National,Public,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,121636.0
3480083,2023-07-14,Gauteng,Sedibeng DM,35-49,Female,Johnson & Johnson,National,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9308.0
3480084,2023-07-14,Gauteng,Sedibeng DM,35-49,Female,Johnson & Johnson,National,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10024.0
3480085,2023-07-14,Gauteng,Sedibeng DM,35-49,Female,Johnson & Johnson,National,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,64051.0
3480086,2023-07-14,Gauteng,Sedibeng DM,35-49,Male,Johnson & Johnson,National,Public,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,12712.0
3480087,2023-07-14,Gauteng,Sedibeng DM,35-49,Male,Johnson & Johnson,National,Public,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,13150.0
3480088,2023-07-14,Gauteng,Sedibeng DM,35-49,Male,Johnson & Johnson,National,Public,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,73467.0
3480089,2023-07-14,Gauteng,Sedibeng DM,50-59,Female,Johnson & Johnson,National,Public,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4637.0
3480090,2023-07-14,Gauteng,Sedibeng DM,50-59,Female,Johnson & Johnson,National,Public,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4754.0
3480091,2023-07-14,Gauteng,Sedibeng DM,50-59,Female,Johnson & Johnson,National,Public,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,36415.0
3480092,2023-07-14,Gauteng,Sedibeng DM,50-59,Male,Johnson & Johnson,National,Public,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4617.0
3480093,2023-07-14,Gauteng,Sedibeng DM,50-59,Male,Johnson & Johnson,National,Public,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5328.0
3480094,2023-07-14,Gauteng,Sedibeng DM,50-59,Male,Johnson & Johnson,National,Public,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32239.0
3480095,2023-07-14,Gauteng,Sedibeng DM,60+,Female,Johnson & Johnson,National,Public,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7598.0
3480096,2023-07-14,Gauteng,Sedibeng DM,60+,Female,Johnson & Johnson,National,Public,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8737.0
3480097,2023-07-14,Gauteng,Sedibeng DM,60+,Female,Johnson & Johnson,National,Public,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,50034.0
3480098,2023-07-14,Gauteng,Tshwane MM,18-34,Female,Johnson & Johnson,National,Private,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,23920.0
3480099,2023-07-14,Gauteng,Tshwane MM,18-34,Female,Johnson & Johnson,National,Private,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,36868.0
3480100,2023-07-14,Gauteng,Tshwane MM,18-34,Female,Johnson & Johnson,National,Private,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,57429.0
3480101,2023-07-14,Gauteng,Tshwane MM,18-34,Female,Johnson & Johnson,National,Private,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,80436.0
3480102,2023-07-14,Gauteng,Tshwane MM,18-34,Female,Johnson & Johnson,National,Private,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,125564.0
3480103,2023-07-14,Gauteng,Tshwane MM,18-34,Female,Johnson & Johnson,National,Private,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,135562.0
3480104,2023-07-14,Gauteng,Tshwane MM,18-34,Female,Johnson & Johnson,National,Private,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,176762.0
3480105,2023-07-14,Gauteng,Tshwane MM,18-34,Female,Johnson & Johnson,National,Public,45.0,0.0,27.0,0.0,7.0,0.0,45.0,45.0,79.0,23920.0
3480106,2023-07-14,Gauteng,Tshwane MM,18-34,Female,Johnson & Johnson,National,Public,45.0,0.0,27.0,0.0,7.0,0.0,45.0,45.0,79.0,36868.0
3480107,2023-07-14,Gauteng,Tshwane MM,18-34,Female,Johnson & Johnson,National,Public,45.0,0.0,27.0,0.0,7.0,0.0,45.0,45.0,79.0,57429.0
3480108,2023-07-14,Gauteng,Tshwane MM,18-34,Female,Johnson & Johnson,National,Public,45.0,0.0,27.0,0.0,7.0,0.0,45.0,45.0,79.0,80436.0
3480109,2023-07-14,Gauteng,Tshwane MM,18-34,Female,Johnson & Johnson,National,Public,45.0,0.0,27.0,0.0,7.0,0.0,45.0,45.0,79.0,125564.0
3480110,2023-07-14,Gauteng,Tshwane MM,18-34,Female,Johnson & Johnson,National,Public,45.0,0.0,27.0,0.0,7.0,0.0,45.0,45.0,79.0,135562.0
3480111,2023-07-14,Gauteng,Tshwane MM,18-34,Female,Johnson & Johnson,National,Public,45.0,0.0,27.0,0.0,7.0,0.0,45.0,45.0,79.0,176762.0
3480112,2023-07-14,Gauteng,Tshwane MM,18-34,Male,Johnson & Johnson,National,Public,49.0,0.0,24.0,0.0,4.0,0.0,49.0,49.0,77.0,23509.0
3480113,2023-07-14,Gauteng,Tshwane MM,18-34,Male,Johnson & Johnson,National,Public,49.0,0.0,24.0,0.0,4.0,0.0,49.0,49.0,77.0,36233.0
3480114,2023-07-14,Gauteng,Tshwane MM,18-34,Male,Johnson & Johnson,National,Public,49.0,0.0,24.0,0.0,4.0,0.0,49.0,49.0,77.0,56437.0
3480115,2023-07-14,Gauteng,Tshwane MM,18-34,Male,Johnson & Johnson,National,Public,49.0,0.0,24.0,0.0,4.0,0.0,49.0,49.0,77.0,79049.0
3480116,2023-07-14,Gauteng,Tshwane MM,18-34,Male,Johnson & Johnson,National,Public,49.0,0.0,24.0,0.0,4.0,0.0,49.0,49.0,77.0,123397.0
3480117,2023-07-14,Gauteng,Tshwane MM,18-34,Male,Johnson & Johnson,National,Public,49.0,0.0,24.0,0.0,4.0,0.0,49.0,49.0,77.0,133223.0
3480118,2023-07-14,Gauteng,Tshwane MM,18-34,Male,Johnson & Johnson,National,Public,49.0,0.0,24.0,0.0,4.0,0.0,49.0,49.0,77.0,173712.0
3480119,2023-07-14,Gauteng,Tshwane MM,35-49,Female,Johnson & Johnson,National,Public,27.0,0.0,19.0,0.0,3.0,0.0,27.0,27.0,49.0,14983.0
3480120,2023-07-14,Gauteng,Tshwane MM,35-49,Female,Johnson & Johnson,National,Public,27.0,0.0,19.0,0.0,3.0,0.0,27.0,27.0,49.0,23095.0
3480121,2023-07-14,Gauteng,Tshwane MM,35-49,Female,Johnson & Johnson,National,Public,27.0,0.0,19.0,0.0,3.0,0.0,27.0,27.0,49.0,35973.0
3480122,2023-07-14,Gauteng,Tshwane MM,35-49,Female,Johnson & Johnson,National,Public,27.0,0.0,19.0,0.0,3.0,0.0,27.0,27.0,49.0,50387.0
3480123,2023-07-14,Gauteng,Tshwane MM,35-49,Female,Johnson & Johnson,National,Public,27.0,0.0,19.0,0.0,3.0,0.0,27.0,27.0,49.0,78657.0
3480124,2023-07-14,Gauteng,Tshwane MM,35-49,Female,Johnson & Johnson,National,Public,27.0,0.0,19.0,0.0,3.0,0.0,27.0,27.0,49.0,84919.0
3480125,2023-07-14,Gauteng,Tshwane MM,35-49,Female,Johnson & Johnson,National,Public,27.0,0.0,19.0,0.0,3.0,0.0,27.0,27.0,49.0,110727.0
3480126,2023-07-14,Gauteng,Tshwane MM,35-49,Male,Johnson & Johnson,National,Public,17.0,0.0,18.0,0.0,6.0,0.0,17.0,17.0,41.0,15534.0
3480127,2023-07-14,Gauteng,Tshwane MM,35-49,Male,Johnson & Johnson,National,Public,17.0,0.0,18.0,0.0,6.0,0.0,17.0,17.0,41.0,23945.0
3480128,2023-07-14,Gauteng,Tshwane MM,35-49,Male,Johnson & Johnson,National,Public,17.0,0.0,18.0,0.0,6.0,0.0,17.0,17.0,41.0,37297.0
3480129,2023-07-14,Gauteng,Tshwane MM,35-49,Male,Johnson & Johnson,National,Public,17.0,0.0,18.0,0.0,6.0,0.0,17.0,17.0,41.0,52242.0
3480130,2023-07-14,Gauteng,Tshwane MM,35-49,Male,Johnson & Johnson,National,Public,17.0,0.0,18.0,0.0,6.0,0.0,17.0,17.0,41.0,81549.0
3480131,2023-07-14,Gauteng,Tshwane MM,35-49,Male,Johnson & Johnson,National,Public,17.0,0.0,18.0,0.0,6.0,0.0,17.0,17.0,41.0,88042.0
3480132,2023-07-14,Gauteng,Tshwane MM,35-49,Male,Johnson & Johnson,National,Public,17.0,0.0,18.0,0.0,6.0,0.0,17.0,17.0,41.0,114799.0
3480133,2023-07-14,Gauteng,Tshwane MM,50-59,Female,Johnson & Johnson,National,Public,4.0,0.0,14.0,0.0,1.0,0.0,4.0,4.0,19.0,6201.0
3480134,2023-07-14,Gauteng,Tshwane MM,50-59,Female,Johnson & Johnson,National,Public,4.0,0.0,14.0,0.0,1.0,0.0,4.0,4.0,19.0,9557.0
3480135,2023-07-14,Gauteng,Tshwane MM,50-59,Female,Johnson & Johnson,National,Public,4.0,0.0,14.0,0.0,1.0,0.0,4.0,4.0,19.0,14887.0
3480136,2023-07-14,Gauteng,Tshwane MM,50-59,Female,Johnson & Johnson,National,Public,4.0,0.0,14.0,0.0,1.0,0.0,4.0,4.0,19.0,20852.0
3480137,2023-07-14,Gauteng,Tshwane MM,50-59,Female,Johnson & Johnson,National,Public,4.0,0.0,14.0,0.0,1.0,0.0,4.0,4.0,19.0,32551.0
3480138,2023-07-14,Gauteng,Tshwane MM,50-59,Female,Johnson & Johnson,National,Public,4.0,0.0,14.0,0.0,1.0,0.0,4.0,4.0,19.0,35142.0
3480139,2023-07-14,Gauteng,Tshwane MM,50-59,Female,Johnson & Johnson,National,Public,4.0,0.0,14.0,0.0,1.0,0.0,4.0,4.0,19.0,45822.0
3480140,2023-07-14,Gauteng,Tshwane MM,50-59,Male,Johnson & Johnson,National,Public,10.0,0.0,9.0,0.0,0.0,0.0,10.0,10.0,19.0,5694.0
3480141,2023-07-14,Gauteng,Tshwane MM,50-59,Male,Johnson & Johnson,National,Public,10.0,0.0,9.0,0.0,0.0,0.0,10.0,10.0,19.0,8776.0
3480142,2023-07-14,Gauteng,Tshwane MM,50-59,Male,Johnson & Johnson,National,Public,10.0,0.0,9.0,0.0,0.0,0.0,10.0,10.0,19.0,13671.0
3480143,2023-07-14,Gauteng,Tshwane MM,50-59,Male,Johnson & Johnson,National,Public,10.0,0.0,9.0,0.0,0.0,0.0,10.0,10.0,19.0,19148.0
3480144,2023-07-14,Gauteng,Tshwane MM,50-59,Male,Johnson & Johnson,National,Public,10.0,0.0,9.0,0.0,0.0,0.0,10.0,10.0,19.0,29891.0
3480145,2023-07-14,Gauteng,Tshwane MM,50-59,Male,Johnson & Johnson,National,Public,10.0,0.0,9.0,0.0,0.0,0.0,10.0,10.0,19.0,32270.0
3480146,2023-07-14,Gauteng,Tshwane MM,50-59,Male,Johnson & Johnson,National,Public,10.0,0.0,9.0,0.0,0.0,0.0,10.0,10.0,19.0,42078.0
3480147,2023-07-14,Gauteng,Tshwane MM,60+,Female,Johnson & Johnson,National,Public,6.0,0.0,10.0,0.0,0.0,0.0,6.0,6.0,16.0,6945.0
3480148,2023-07-14,Gauteng,Tshwane MM,60+,Female,Johnson & Johnson,National,Public,6.0,0.0,10.0,0.0,0.0,0.0,6.0,6.0,16.0,10704.0
3480149,2023-07-14,Gauteng,Tshwane MM,60+,Female,Johnson & Johnson,National,Public,6.0,0.0,10.0,0.0,0.0,0.0,6.0,6.0,16.0,16675.0
3480150,2023-07-14,Gauteng,Tshwane MM,60+,Female,Johnson & Johnson,National,Public,6.0,0.0,10.0,0.0,0.0,0.0,6.0,6.0,16.0,23355.0
3480151,2023-07-14,Gauteng,Tshwane MM,60+,Female,Johnson & Johnson,National,Public,6.0,0.0,10.0,0.0,0.0,0.0,6.0,6.0,16.0,36458.0
3480152,2023-07-14,Gauteng,Tshwane MM,60+,Female,Johnson & Johnson,National,Public,6.0,0.0,10.0,0.0,0.0,0.0,6.0,6.0,16.0,39362.0
3480153,2023-07-14,Gauteng,Tshwane MM,60+,Female,Johnson & Johnson,National,Public,6.0,0.0,10.0,0.0,0.0,0.0,6.0,6.0,16.0,51323.0
