"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","396062","839479"
"EASTERN CAPE","18-34","Male","302106","854468"
"EASTERN CAPE","35-49","Female","370484","586430"
"EASTERN CAPE","35-49","Male","252576","522727"
"EASTERN CAPE","50-59","Female","237123","320585"
"EASTERN CAPE","50-59","Male","149441","196960"
"EASTERN CAPE","60+","Female","368678","517296"
"EASTERN CAPE","60+","Male","221369","261598"
"EASTERN CAPE","Unidentified","Female","294",""
"EASTERN CAPE","Unidentified","Male","67",""
"FREE STATE","18-34","Female","231988","410210"
"FREE STATE","18-34","Male","176515","419145"
"FREE STATE","35-49","Female","194614","283918"
"FREE STATE","35-49","Male","160456","266941"
"FREE STATE","50-59","Female","105558","140470"
"FREE STATE","50-59","Male","82291","105617"
"FREE STATE","60+","Female","138699","178195"
"FREE STATE","60+","Male","87434","110025"
"FREE STATE","Unidentified","Female","83",""
"FREE STATE","Unidentified","Male","47",""
"GAUTENG","18-34","Female","990647","2584852"
"GAUTENG","18-34","Male","846583","2611302"
"GAUTENG","35-49","Female","1005270","1659380"
"GAUTENG","35-49","Male","940217","1782603"
"GAUTENG","50-59","Female","445367","675158"
"GAUTENG","50-59","Male","425980","655342"
"GAUTENG","60+","Female","500271","745260"
"GAUTENG","60+","Male","383719","597429"
"GAUTENG","Unidentified","Female","272",""
"GAUTENG","Unidentified","Male","159",""
"KWAZULU-NATAL","18-34","Female","639781","1707989"
"KWAZULU-NATAL","18-34","Male","438786","1725158"
"KWAZULU-NATAL","35-49","Female","575751","1071255"
"KWAZULU-NATAL","35-49","Male","414545","951364"
"KWAZULU-NATAL","50-59","Female","301857","492136"
"KWAZULU-NATAL","50-59","Male","203491","316845"
"KWAZULU-NATAL","60+","Female","448997","624115"
"KWAZULU-NATAL","60+","Male","255192","330933"
"KWAZULU-NATAL","Unidentified","Female","354",""
"KWAZULU-NATAL","Unidentified","Male","133",""
"LIMPOPO","18-34","Female","432054","818804"
"LIMPOPO","18-34","Male","294277","833104"
"LIMPOPO","35-49","Female","378440","573264"
"LIMPOPO","35-49","Male","250432","493423"
"LIMPOPO","50-59","Female","200206","265501"
"LIMPOPO","50-59","Male","134025","165831"
"LIMPOPO","60+","Female","297261","372555"
"LIMPOPO","60+","Male","171926","173319"
"LIMPOPO","Unidentified","Female","604",""
"LIMPOPO","Unidentified","Male","86",""
"MPUMALANGA","18-34","Female","275629","681710"
"MPUMALANGA","18-34","Male","234937","729028"
"MPUMALANGA","35-49","Female","241571","451254"
"MPUMALANGA","35-49","Male","213705","457785"
"MPUMALANGA","50-59","Female","118317","197794"
"MPUMALANGA","50-59","Male","95954","151183"
"MPUMALANGA","60+","Female","144897","224305"
"MPUMALANGA","60+","Male","104697","146461"
"MPUMALANGA","Unidentified","Female","153",""
"MPUMALANGA","Unidentified","Male","50",""
"NORTHERN CAPE","18-34","Female","78606","174695"
"NORTHERN CAPE","18-34","Male","74189","182300"
"NORTHERN CAPE","35-49","Female","69678","118328"
"NORTHERN CAPE","35-49","Male","73685","131923"
"NORTHERN CAPE","50-59","Female","37457","57823"
"NORTHERN CAPE","50-59","Male","34901","49198"
"NORTHERN CAPE","60+","Female","46321","80820"
"NORTHERN CAPE","60+","Male","34549","52458"
"NORTHERN CAPE","Unidentified","Female","13",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","243978","547199"
"NORTH WEST","18-34","Male","201931","611287"
"NORTH WEST","35-49","Female","217117","386831"
"NORTH WEST","35-49","Male","217138","437698"
"NORTH WEST","50-59","Female","110150","173790"
"NORTH WEST","50-59","Male","109380","168889"
"NORTH WEST","60+","Female","145004","213393"
"NORTH WEST","60+","Male","109792","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","108",""
"WESTERN CAPE","18-34","Female","522291","1010156"
"WESTERN CAPE","18-34","Male","455060","1047625"
"WESTERN CAPE","35-49","Female","478571","744325"
"WESTERN CAPE","35-49","Male","421281","767488"
"WESTERN CAPE","50-59","Female","245748","368383"
"WESTERN CAPE","50-59","Male","213007","315766"
"WESTERN CAPE","60+","Female","323292","422288"
"WESTERN CAPE","60+","Male","240676","300872"
"WESTERN CAPE","Unidentified","Female","111",""
"WESTERN CAPE","Unidentified","Male","68",""
