"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","391642","839479"
"EASTERN CAPE","18-34","Male","294812","854468"
"EASTERN CAPE","35-49","Female","368995","586430"
"EASTERN CAPE","35-49","Male","250666","522727"
"EASTERN CAPE","50-59","Female","236143","320585"
"EASTERN CAPE","50-59","Male","148727","196960"
"EASTERN CAPE","60+","Female","363590","517296"
"EASTERN CAPE","60+","Male","218326","261598"
"EASTERN CAPE","Unidentified","Female","303",""
"EASTERN CAPE","Unidentified","Male","80",""
"FREE STATE","18-34","Female","230603","410210"
"FREE STATE","18-34","Male","175566","419145"
"FREE STATE","35-49","Female","193780","283918"
"FREE STATE","35-49","Male","159730","266941"
"FREE STATE","50-59","Female","105111","140470"
"FREE STATE","50-59","Male","81793","105617"
"FREE STATE","60+","Female","136700","178195"
"FREE STATE","60+","Male","86047","110025"
"FREE STATE","Unidentified","Female","86",""
"FREE STATE","Unidentified","Male","48",""
"GAUTENG","18-34","Female","986357","2584852"
"GAUTENG","18-34","Male","842436","2611302"
"GAUTENG","35-49","Female","997433","1659380"
"GAUTENG","35-49","Male","932726","1782603"
"GAUTENG","50-59","Female","441248","675158"
"GAUTENG","50-59","Male","421539","655342"
"GAUTENG","60+","Female","492469","745260"
"GAUTENG","60+","Male","377003","597429"
"GAUTENG","Unidentified","Female","297",""
"GAUTENG","Unidentified","Male","175",""
"KWAZULU-NATAL","18-34","Female","634731","1707989"
"KWAZULU-NATAL","18-34","Male","435830","1725158"
"KWAZULU-NATAL","35-49","Female","572254","1071255"
"KWAZULU-NATAL","35-49","Male","411634","951364"
"KWAZULU-NATAL","50-59","Female","300443","492136"
"KWAZULU-NATAL","50-59","Male","202190","316845"
"KWAZULU-NATAL","60+","Female","442881","624115"
"KWAZULU-NATAL","60+","Male","251457","330933"
"KWAZULU-NATAL","Unidentified","Female","365",""
"KWAZULU-NATAL","Unidentified","Male","139",""
"LIMPOPO","18-34","Female","427493","818804"
"LIMPOPO","18-34","Male","290382","833104"
"LIMPOPO","35-49","Female","374787","573264"
"LIMPOPO","35-49","Male","247788","493423"
"LIMPOPO","50-59","Female","199082","265501"
"LIMPOPO","50-59","Male","133413","165831"
"LIMPOPO","60+","Female","293906","372555"
"LIMPOPO","60+","Male","169643","173319"
"LIMPOPO","Unidentified","Female","609",""
"LIMPOPO","Unidentified","Male","87",""
"MPUMALANGA","18-34","Female","273329","681710"
"MPUMALANGA","18-34","Male","232714","729028"
"MPUMALANGA","35-49","Female","239284","451254"
"MPUMALANGA","35-49","Male","211233","457785"
"MPUMALANGA","50-59","Female","117340","197794"
"MPUMALANGA","50-59","Male","95181","151183"
"MPUMALANGA","60+","Female","142746","224305"
"MPUMALANGA","60+","Male","103044","146461"
"MPUMALANGA","Unidentified","Female","156",""
"MPUMALANGA","Unidentified","Male","54",""
"NORTHERN CAPE","18-34","Female","77992","174695"
"NORTHERN CAPE","18-34","Male","73693","182300"
"NORTHERN CAPE","35-49","Female","69207","118328"
"NORTHERN CAPE","35-49","Male","73005","131923"
"NORTHERN CAPE","50-59","Female","37186","57823"
"NORTHERN CAPE","50-59","Male","34572","49198"
"NORTHERN CAPE","60+","Female","45516","80820"
"NORTHERN CAPE","60+","Male","33897","52458"
"NORTHERN CAPE","Unidentified","Female","15",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","242563","547199"
"NORTH WEST","18-34","Male","200377","611287"
"NORTH WEST","35-49","Female","215666","386831"
"NORTH WEST","35-49","Male","215657","437698"
"NORTH WEST","50-59","Female","109289","173790"
"NORTH WEST","50-59","Male","108570","168889"
"NORTH WEST","60+","Female","142943","213393"
"NORTH WEST","60+","Male","107975","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","112",""
"WESTERN CAPE","18-34","Female","522486","1010156"
"WESTERN CAPE","18-34","Male","454236","1047625"
"WESTERN CAPE","35-49","Female","476478","744325"
"WESTERN CAPE","35-49","Male","419239","767488"
"WESTERN CAPE","50-59","Female","244255","368383"
"WESTERN CAPE","50-59","Male","211649","315766"
"WESTERN CAPE","60+","Female","318865","422288"
"WESTERN CAPE","60+","Male","237033","300872"
"WESTERN CAPE","Unidentified","Female","117",""
"WESTERN CAPE","Unidentified","Male","72",""
