"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","396980","839479"
"EASTERN CAPE","18-34","Male","303462","854468"
"EASTERN CAPE","35-49","Female","370718","586430"
"EASTERN CAPE","35-49","Male","252952","522727"
"EASTERN CAPE","50-59","Female","237462","320585"
"EASTERN CAPE","50-59","Male","149649","196960"
"EASTERN CAPE","60+","Female","370103","517296"
"EASTERN CAPE","60+","Male","222244","261598"
"EASTERN CAPE","Unidentified","Female","292",""
"EASTERN CAPE","Unidentified","Male","66",""
"FREE STATE","18-34","Female","232204","410210"
"FREE STATE","18-34","Male","176671","419145"
"FREE STATE","35-49","Female","194789","283918"
"FREE STATE","35-49","Male","160660","266941"
"FREE STATE","50-59","Female","105720","140470"
"FREE STATE","50-59","Male","82415","105617"
"FREE STATE","60+","Female","139234","178195"
"FREE STATE","60+","Male","87845","110025"
"FREE STATE","Unidentified","Female","83",""
"FREE STATE","Unidentified","Male","46",""
"GAUTENG","18-34","Female","991033","2584852"
"GAUTENG","18-34","Male","847136","2611302"
"GAUTENG","35-49","Female","1007195","1659380"
"GAUTENG","35-49","Male","941856","1782603"
"GAUTENG","50-59","Female","446533","675158"
"GAUTENG","50-59","Male","427237","655342"
"GAUTENG","60+","Female","502472","745260"
"GAUTENG","60+","Male","385629","597429"
"GAUTENG","Unidentified","Female","270",""
"GAUTENG","Unidentified","Male","159",""
"KWAZULU-NATAL","18-34","Female","640294","1707989"
"KWAZULU-NATAL","18-34","Male","438997","1725158"
"KWAZULU-NATAL","35-49","Female","576311","1071255"
"KWAZULU-NATAL","35-49","Male","414963","951364"
"KWAZULU-NATAL","50-59","Female","302212","492136"
"KWAZULU-NATAL","50-59","Male","203985","316845"
"KWAZULU-NATAL","60+","Female","450773","624115"
"KWAZULU-NATAL","60+","Male","256229","330933"
"KWAZULU-NATAL","Unidentified","Female","352",""
"KWAZULU-NATAL","Unidentified","Male","127",""
"LIMPOPO","18-34","Female","432727","818804"
"LIMPOPO","18-34","Male","294972","833104"
"LIMPOPO","35-49","Female","379189","573264"
"LIMPOPO","35-49","Male","250867","493423"
"LIMPOPO","50-59","Female","200499","265501"
"LIMPOPO","50-59","Male","134268","165831"
"LIMPOPO","60+","Female","298185","372555"
"LIMPOPO","60+","Male","172506","173319"
"LIMPOPO","Unidentified","Female","605",""
"LIMPOPO","Unidentified","Male","86",""
"MPUMALANGA","18-34","Female","275958","681710"
"MPUMALANGA","18-34","Male","235178","729028"
"MPUMALANGA","35-49","Female","241944","451254"
"MPUMALANGA","35-49","Male","214152","457785"
"MPUMALANGA","50-59","Female","118602","197794"
"MPUMALANGA","50-59","Male","96132","151183"
"MPUMALANGA","60+","Female","145503","224305"
"MPUMALANGA","60+","Male","105179","146461"
"MPUMALANGA","Unidentified","Female","154",""
"MPUMALANGA","Unidentified","Male","50",""
"NORTHERN CAPE","18-34","Female","78654","174695"
"NORTHERN CAPE","18-34","Male","74178","182300"
"NORTHERN CAPE","35-49","Female","69760","118328"
"NORTHERN CAPE","35-49","Male","73773","131923"
"NORTHERN CAPE","50-59","Female","37521","57823"
"NORTHERN CAPE","50-59","Male","34990","49198"
"NORTHERN CAPE","60+","Female","46543","80820"
"NORTHERN CAPE","60+","Male","34714","52458"
"NORTHERN CAPE","Unidentified","Female","12",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","244390","547199"
"NORTH WEST","18-34","Male","202261","611287"
"NORTH WEST","35-49","Female","217354","386831"
"NORTH WEST","35-49","Male","217382","437698"
"NORTH WEST","50-59","Female","110390","173790"
"NORTH WEST","50-59","Male","109641","168889"
"NORTH WEST","60+","Female","145557","213393"
"NORTH WEST","60+","Male","110281","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","108",""
"WESTERN CAPE","18-34","Female","522081","1010156"
"WESTERN CAPE","18-34","Male","454958","1047625"
"WESTERN CAPE","35-49","Female","479152","744325"
"WESTERN CAPE","35-49","Male","421971","767488"
"WESTERN CAPE","50-59","Female","246261","368383"
"WESTERN CAPE","50-59","Male","213412","315766"
"WESTERN CAPE","60+","Female","324446","422288"
"WESTERN CAPE","60+","Male","241656","300872"
"WESTERN CAPE","Unidentified","Female","112",""
"WESTERN CAPE","Unidentified","Male","65",""
