"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","395743","839479"
"EASTERN CAPE","18-34","Male","301278","854468"
"EASTERN CAPE","35-49","Female","370343","586430"
"EASTERN CAPE","35-49","Male","252408","522727"
"EASTERN CAPE","50-59","Female","237069","320585"
"EASTERN CAPE","50-59","Male","149364","196960"
"EASTERN CAPE","60+","Female","368379","517296"
"EASTERN CAPE","60+","Male","221170","261598"
"EASTERN CAPE","Unidentified","Female","294",""
"EASTERN CAPE","Unidentified","Male","67",""
"FREE STATE","18-34","Female","231923","410210"
"FREE STATE","18-34","Male","176423","419145"
"FREE STATE","35-49","Female","194571","283918"
"FREE STATE","35-49","Male","160425","266941"
"FREE STATE","50-59","Female","105541","140470"
"FREE STATE","50-59","Male","82246","105617"
"FREE STATE","60+","Female","138576","178195"
"FREE STATE","60+","Male","87354","110025"
"FREE STATE","Unidentified","Female","83",""
"FREE STATE","Unidentified","Male","47",""
"GAUTENG","18-34","Female","990225","2584852"
"GAUTENG","18-34","Male","846236","2611302"
"GAUTENG","35-49","Female","1004785","1659380"
"GAUTENG","35-49","Male","939732","1782603"
"GAUTENG","50-59","Female","445086","675158"
"GAUTENG","50-59","Male","425659","655342"
"GAUTENG","60+","Female","499808","745260"
"GAUTENG","60+","Male","383339","597429"
"GAUTENG","Unidentified","Female","273",""
"GAUTENG","Unidentified","Male","160",""
"KWAZULU-NATAL","18-34","Female","639599","1707989"
"KWAZULU-NATAL","18-34","Male","438655","1725158"
"KWAZULU-NATAL","35-49","Female","575593","1071255"
"KWAZULU-NATAL","35-49","Male","414407","951364"
"KWAZULU-NATAL","50-59","Female","301793","492136"
"KWAZULU-NATAL","50-59","Male","203432","316845"
"KWAZULU-NATAL","60+","Female","448617","624115"
"KWAZULU-NATAL","60+","Male","254957","330933"
"KWAZULU-NATAL","Unidentified","Female","354",""
"KWAZULU-NATAL","Unidentified","Male","133",""
"LIMPOPO","18-34","Female","431890","818804"
"LIMPOPO","18-34","Male","294141","833104"
"LIMPOPO","35-49","Female","378299","573264"
"LIMPOPO","35-49","Male","250325","493423"
"LIMPOPO","50-59","Female","200097","265501"
"LIMPOPO","50-59","Male","133986","165831"
"LIMPOPO","60+","Female","297078","372555"
"LIMPOPO","60+","Male","171791","173319"
"LIMPOPO","Unidentified","Female","605",""
"LIMPOPO","Unidentified","Male","86",""
"MPUMALANGA","18-34","Female","275510","681710"
"MPUMALANGA","18-34","Male","234845","729028"
"MPUMALANGA","35-49","Female","241492","451254"
"MPUMALANGA","35-49","Male","213618","457785"
"MPUMALANGA","50-59","Female","118235","197794"
"MPUMALANGA","50-59","Male","95905","151183"
"MPUMALANGA","60+","Female","144786","224305"
"MPUMALANGA","60+","Male","104592","146461"
"MPUMALANGA","Unidentified","Female","154",""
"MPUMALANGA","Unidentified","Male","50",""
"NORTHERN CAPE","18-34","Female","78577","174695"
"NORTHERN CAPE","18-34","Male","74208","182300"
"NORTHERN CAPE","35-49","Female","69660","118328"
"NORTHERN CAPE","35-49","Male","73631","131923"
"NORTHERN CAPE","50-59","Female","37430","57823"
"NORTHERN CAPE","50-59","Male","34894","49198"
"NORTHERN CAPE","60+","Female","46278","80820"
"NORTHERN CAPE","60+","Male","34502","52458"
"NORTHERN CAPE","Unidentified","Female","13",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","243897","547199"
"NORTH WEST","18-34","Male","201821","611287"
"NORTH WEST","35-49","Female","217043","386831"
"NORTH WEST","35-49","Male","217067","437698"
"NORTH WEST","50-59","Female","110080","173790"
"NORTH WEST","50-59","Male","109348","168889"
"NORTH WEST","60+","Female","144890","213393"
"NORTH WEST","60+","Male","109667","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","108",""
"WESTERN CAPE","18-34","Female","522337","1010156"
"WESTERN CAPE","18-34","Male","454942","1047625"
"WESTERN CAPE","35-49","Female","478429","744325"
"WESTERN CAPE","35-49","Male","421184","767488"
"WESTERN CAPE","50-59","Female","245679","368383"
"WESTERN CAPE","50-59","Male","212949","315766"
"WESTERN CAPE","60+","Female","323029","422288"
"WESTERN CAPE","60+","Male","240458","300872"
"WESTERN CAPE","Unidentified","Female","112",""
"WESTERN CAPE","Unidentified","Male","68",""
