"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"KWAZULU-NATAL","HARRY GWALA DM","12-17","Female","13225","7875","34875"
"KWAZULU-NATAL","HARRY GWALA DM","12-17","Male","10427","5731","34556"
"KWAZULU-NATAL","ILEMBE DM","12-17","Female","8773","4424","38682"
"KWAZULU-NATAL","ILEMBE DM","12-17","Male","5345","2470","39106"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Female","12557","5131","61538"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Male","8261","3146","61800"
"KWAZULU-NATAL","UGU DM","12-17","Female","13129","5653","51740"
"KWAZULU-NATAL","UGU DM","12-17","Male","8623","3170","52856"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Female","14105","5813","60728"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Male","10216","3834","59741"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Female","20285","10265","47511"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Male","12869","5407","45277"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Female","14762","6321","39331"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Male","9105","3451","39377"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Female","15344","6923","46750"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Male","10378","4077","48520"
"KWAZULU-NATAL","ZULULAND DM","12-17","Female","23891","12714","61011"
"KWAZULU-NATAL","ZULULAND DM","12-17","Male","17218","8072","62836"
"LIMPOPO","CAPRICORN DM","12-17","Female","37568","15684","81625"
"LIMPOPO","CAPRICORN DM","12-17","Male","32162","11892","86098"
"LIMPOPO","MOPANI DM","12-17","Female","37256","13059","71845"
"LIMPOPO","MOPANI DM","12-17","Male","30711","9478","76268"
"LIMPOPO","SEKHUKHUNE DM","12-17","Female","26313","10027","74350"
"LIMPOPO","SEKHUKHUNE DM","12-17","Male","25823","8437","78272"
"LIMPOPO","VHEMBE DM","12-17","Female","37998","12672","86602"
"LIMPOPO","VHEMBE DM","12-17","Male","30807","8759","91753"
"LIMPOPO","WATERBERG DM","12-17","Female","17750","7023","37998"
"LIMPOPO","WATERBERG DM","12-17","Male","14868","5190","40036"
"MPUMALANGA","EHLANZENI DM","12-17","Female","47965","20121","106459"
"MPUMALANGA","EHLANZENI DM","12-17","Male","36841","13286","106460"
"MPUMALANGA","NKANGALA DM","12-17","Female","16963","6571","80945"
"MPUMALANGA","NKANGALA DM","12-17","Male","17532","5510","82708"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Female","7587","3711","22463"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Male","6294","2804","23371"
"NORTHERN CAPE","NAMAKWA DM","12-17","Female","1706","666","5781"
"NORTHERN CAPE","NAMAKWA DM","12-17","Male","1366","500","5620"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Female","3574","1589","11577"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Male","2739","1140","11573"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","32144","13566","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26705","10043","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21294","7476","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17761","5468","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9281","4127","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8173","3432","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","808","379","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","627","280","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6262","2556","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5318","1966","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","3005","1002","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2363","773","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4151","1880","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3615","1426","22568"
