"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"EASTERN CAPE","AMATHOLE DM","12-17","Female","14580","5604","54013"
"EASTERN CAPE","AMATHOLE DM","12-17","Male","12497","4584","59147"
"EASTERN CAPE","BUFFALO CITY MM","12-17","Female","19157","10637","40374"
"EASTERN CAPE","BUFFALO CITY MM","12-17","Male","15299","7595","41449"
"EASTERN CAPE","JOE GQABI DM","12-17","Female","8401","3059","21796"
"EASTERN CAPE","JOE GQABI DM","12-17","Male","7401","2394","23762"
"EASTERN CAPE","SARAH BAARTMAN DM","12-17","Female","11063","6401","25499"
"EASTERN CAPE","SARAH BAARTMAN DM","12-17","Male","9342","4797","26199"
"FREE STATE","FEZILE DABI DM","12-17","Female","13487","5329","26752"
"FREE STATE","FEZILE DABI DM","12-17","Male","11146","3905","26768"
"FREE STATE","LEJWELEPUTSWA DM","12-17","Female","17570","6654","34380"
"FREE STATE","LEJWELEPUTSWA DM","12-17","Male","14867","4778","33735"
"FREE STATE","MANGAUNG MM","12-17","Female","26045","15740","45611"
"FREE STATE","MANGAUNG MM","12-17","Male","23099","12655","47218"
"FREE STATE","XHARIEP DM","12-17","Female","4193","1183","8183"
"FREE STATE","XHARIEP DM","12-17","Male","3439","810","8133"
"GAUTENG","EKURHULENI MM","12-17","Female","50900","21644","165897"
"GAUTENG","EKURHULENI MM","12-17","Male","41778","16668","165688"
"GAUTENG","SEDIBENG DM","12-17","Female","15114","6794","43340"
"GAUTENG","SEDIBENG DM","12-17","Male","12102","5160","46239"
"GAUTENG","WEST RAND DM","12-17","Female","19374","10214","41623"
"GAUTENG","WEST RAND DM","12-17","Male","15911","7757","41409"
"KWAZULU-NATAL","AMAJUBA DM","12-17","Female","6649","2867","33168"
"KWAZULU-NATAL","AMAJUBA DM","12-17","Male","4354","1799","33581"
"KWAZULU-NATAL","ETHEKWINI MM","12-17","Female","25865","12328","172176"
"KWAZULU-NATAL","ETHEKWINI MM","12-17","Male","22442","10468","180552"
"KWAZULU-NATAL","HARRY GWALA DM","12-17","Female","13166","7844","34875"
"KWAZULU-NATAL","HARRY GWALA DM","12-17","Male","10384","5717","34556"
"KWAZULU-NATAL","ILEMBE DM","12-17","Female","8727","4402","38682"
"KWAZULU-NATAL","ILEMBE DM","12-17","Male","5327","2461","39106"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Female","12473","5109","61538"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Male","8231","3134","61800"
"KWAZULU-NATAL","UGU DM","12-17","Female","13042","5615","51740"
"KWAZULU-NATAL","UGU DM","12-17","Male","8586","3154","52856"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Female","14014","5788","60728"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Male","10171","3831","59741"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Female","20176","10222","47511"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Male","12796","5389","45277"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Female","14680","6292","39331"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Male","9062","3439","39377"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Female","15230","6881","46750"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Male","10330","4059","48520"
"KWAZULU-NATAL","ZULULAND DM","12-17","Female","23753","12649","61011"
"KWAZULU-NATAL","ZULULAND DM","12-17","Male","17114","8036","62836"
"LIMPOPO","CAPRICORN DM","12-17","Female","37467","15655","81625"
"LIMPOPO","CAPRICORN DM","12-17","Male","32066","11875","86098"
"LIMPOPO","MOPANI DM","12-17","Female","37117","13048","71845"
"LIMPOPO","MOPANI DM","12-17","Male","30611","9474","76268"
"LIMPOPO","SEKHUKHUNE DM","12-17","Female","26242","10012","74350"
"LIMPOPO","SEKHUKHUNE DM","12-17","Male","25742","8438","78272"
"LIMPOPO","VHEMBE DM","12-17","Female","37827","12635","86602"
"LIMPOPO","VHEMBE DM","12-17","Male","30651","8722","91753"
"LIMPOPO","WATERBERG DM","12-17","Female","17686","6991","37998"
"LIMPOPO","WATERBERG DM","12-17","Male","14832","5191","40036"
"MPUMALANGA","EHLANZENI DM","12-17","Female","47777","20099","106459"
"MPUMALANGA","EHLANZENI DM","12-17","Male","36779","13310","106460"
"MPUMALANGA","NKANGALA DM","12-17","Female","16853","6541","80945"
"MPUMALANGA","NKANGALA DM","12-17","Male","17377","5473","82708"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Female","7549","3710","22463"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Male","6277","2806","23371"
"NORTHERN CAPE","NAMAKWA DM","12-17","Female","1688","658","5781"
"NORTHERN CAPE","NAMAKWA DM","12-17","Male","1363","499","5620"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Female","3551","1582","11577"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Male","2728","1133","11573"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","32023","13564","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26633","10065","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21139","7432","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17672","5447","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9222","4167","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8138","3475","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","801","374","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","627","283","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6223","2548","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5284","1961","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","2989","998","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2349","774","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4134","1893","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3595","1437","22568"
