"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","389067","839479"
"EASTERN CAPE","18-34","Male","292270","854468"
"EASTERN CAPE","35-49","Female","368363","586430"
"EASTERN CAPE","35-49","Male","249815","522727"
"EASTERN CAPE","50-59","Female","235475","320585"
"EASTERN CAPE","50-59","Male","148193","196960"
"EASTERN CAPE","60+","Female","361184","517296"
"EASTERN CAPE","60+","Male","216985","261598"
"EASTERN CAPE","Unidentified","Female","307",""
"EASTERN CAPE","Unidentified","Male","86",""
"FREE STATE","18-34","Female","229718","410210"
"FREE STATE","18-34","Male","174806","419145"
"FREE STATE","35-49","Female","193112","283918"
"FREE STATE","35-49","Male","159135","266941"
"FREE STATE","50-59","Female","104722","140470"
"FREE STATE","50-59","Male","81459","105617"
"FREE STATE","60+","Female","135641","178195"
"FREE STATE","60+","Male","85259","110025"
"FREE STATE","Unidentified","Female","88",""
"FREE STATE","Unidentified","Male","54",""
"GAUTENG","18-34","Female","985032","2584852"
"GAUTENG","18-34","Male","840581","2611302"
"GAUTENG","35-49","Female","992960","1659380"
"GAUTENG","35-49","Male","928586","1782603"
"GAUTENG","50-59","Female","438591","675158"
"GAUTENG","50-59","Male","418804","655342"
"GAUTENG","60+","Female","488456","745260"
"GAUTENG","60+","Male","373504","597429"
"GAUTENG","Unidentified","Female","302",""
"GAUTENG","Unidentified","Male","178",""
"KWAZULU-NATAL","18-34","Female","631770","1707989"
"KWAZULU-NATAL","18-34","Male","433931","1725158"
"KWAZULU-NATAL","35-49","Female","569600","1071255"
"KWAZULU-NATAL","35-49","Male","409742","951364"
"KWAZULU-NATAL","50-59","Female","299536","492136"
"KWAZULU-NATAL","50-59","Male","201227","316845"
"KWAZULU-NATAL","60+","Female","439967","624115"
"KWAZULU-NATAL","60+","Male","249709","330933"
"KWAZULU-NATAL","Unidentified","Female","369",""
"KWAZULU-NATAL","Unidentified","Male","141",""
"LIMPOPO","18-34","Female","425888","818804"
"LIMPOPO","18-34","Male","288516","833104"
"LIMPOPO","35-49","Female","373182","573264"
"LIMPOPO","35-49","Male","246537","493423"
"LIMPOPO","50-59","Female","198170","265501"
"LIMPOPO","50-59","Male","132922","165831"
"LIMPOPO","60+","Female","292271","372555"
"LIMPOPO","60+","Male","168513","173319"
"LIMPOPO","Unidentified","Female","611",""
"LIMPOPO","Unidentified","Male","89",""
"MPUMALANGA","18-34","Female","272090","681710"
"MPUMALANGA","18-34","Male","231382","729028"
"MPUMALANGA","35-49","Female","238022","451254"
"MPUMALANGA","35-49","Male","209662","457785"
"MPUMALANGA","50-59","Female","116745","197794"
"MPUMALANGA","50-59","Male","94738","151183"
"MPUMALANGA","60+","Female","141696","224305"
"MPUMALANGA","60+","Male","102229","146461"
"MPUMALANGA","Unidentified","Female","155",""
"MPUMALANGA","Unidentified","Male","57",""
"NORTHERN CAPE","18-34","Female","77818","174695"
"NORTHERN CAPE","18-34","Male","73666","182300"
"NORTHERN CAPE","35-49","Female","69012","118328"
"NORTHERN CAPE","35-49","Male","72724","131923"
"NORTHERN CAPE","50-59","Female","37085","57823"
"NORTHERN CAPE","50-59","Male","34425","49198"
"NORTHERN CAPE","60+","Female","45117","80820"
"NORTHERN CAPE","60+","Male","33560","52458"
"NORTHERN CAPE","Unidentified","Female","18",""
"NORTHERN CAPE","Unidentified","Male","7",""
"NORTH WEST","18-34","Female","242161","547199"
"NORTH WEST","18-34","Male","200075","611287"
"NORTH WEST","35-49","Female","214964","386831"
"NORTH WEST","35-49","Male","214989","437698"
"NORTH WEST","50-59","Female","108955","173790"
"NORTH WEST","50-59","Male","108146","168889"
"NORTH WEST","60+","Female","141826","213393"
"NORTH WEST","60+","Male","107017","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","112",""
"WESTERN CAPE","18-34","Female","522493","1010156"
"WESTERN CAPE","18-34","Male","453992","1047625"
"WESTERN CAPE","35-49","Female","475056","744325"
"WESTERN CAPE","35-49","Male","417815","767488"
"WESTERN CAPE","50-59","Female","243382","368383"
"WESTERN CAPE","50-59","Male","210825","315766"
"WESTERN CAPE","60+","Female","316509","422288"
"WESTERN CAPE","60+","Male","235090","300872"
"WESTERN CAPE","Unidentified","Female","117",""
"WESTERN CAPE","Unidentified","Male","73",""
