"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","389055","839479"
"EASTERN CAPE","18-34","Male","292284","854468"
"EASTERN CAPE","35-49","Female","368364","586430"
"EASTERN CAPE","35-49","Male","249830","522727"
"EASTERN CAPE","50-59","Female","235480","320585"
"EASTERN CAPE","50-59","Male","148199","196960"
"EASTERN CAPE","60+","Female","361253","517296"
"EASTERN CAPE","60+","Male","217027","261598"
"EASTERN CAPE","Unidentified","Female","307",""
"EASTERN CAPE","Unidentified","Male","85",""
"FREE STATE","18-34","Female","229710","410210"
"FREE STATE","18-34","Male","174804","419145"
"FREE STATE","35-49","Female","193098","283918"
"FREE STATE","35-49","Male","159145","266941"
"FREE STATE","50-59","Female","104738","140470"
"FREE STATE","50-59","Male","81467","105617"
"FREE STATE","60+","Female","135677","178195"
"FREE STATE","60+","Male","85280","110025"
"FREE STATE","Unidentified","Female","87",""
"FREE STATE","Unidentified","Male","54",""
"GAUTENG","18-34","Female","984983","2584852"
"GAUTENG","18-34","Male","840524","2611302"
"GAUTENG","35-49","Female","993046","1659380"
"GAUTENG","35-49","Male","928648","1782603"
"GAUTENG","50-59","Female","438634","675158"
"GAUTENG","50-59","Male","418852","655342"
"GAUTENG","60+","Female","488571","745260"
"GAUTENG","60+","Male","373608","597429"
"GAUTENG","Unidentified","Female","301",""
"GAUTENG","Unidentified","Male","177",""
"KWAZULU-NATAL","18-34","Female","631774","1707989"
"KWAZULU-NATAL","18-34","Male","433933","1725158"
"KWAZULU-NATAL","35-49","Female","569631","1071255"
"KWAZULU-NATAL","35-49","Male","409745","951364"
"KWAZULU-NATAL","50-59","Female","299540","492136"
"KWAZULU-NATAL","50-59","Male","201281","316845"
"KWAZULU-NATAL","60+","Female","440069","624115"
"KWAZULU-NATAL","60+","Male","249750","330933"
"KWAZULU-NATAL","Unidentified","Female","369",""
"KWAZULU-NATAL","Unidentified","Male","140",""
"LIMPOPO","18-34","Female","425890","818804"
"LIMPOPO","18-34","Male","288532","833104"
"LIMPOPO","35-49","Female","373219","573264"
"LIMPOPO","35-49","Male","246544","493423"
"LIMPOPO","50-59","Female","198180","265501"
"LIMPOPO","50-59","Male","132938","165831"
"LIMPOPO","60+","Female","292306","372555"
"LIMPOPO","60+","Male","168541","173319"
"LIMPOPO","Unidentified","Female","611",""
"LIMPOPO","Unidentified","Male","89",""
"MPUMALANGA","18-34","Female","272089","681710"
"MPUMALANGA","18-34","Male","231365","729028"
"MPUMALANGA","35-49","Female","238038","451254"
"MPUMALANGA","35-49","Male","209683","457785"
"MPUMALANGA","50-59","Female","116757","197794"
"MPUMALANGA","50-59","Male","94752","151183"
"MPUMALANGA","60+","Female","141723","224305"
"MPUMALANGA","60+","Male","102249","146461"
"MPUMALANGA","Unidentified","Female","155",""
"MPUMALANGA","Unidentified","Male","57",""
"NORTHERN CAPE","18-34","Female","77816","174695"
"NORTHERN CAPE","18-34","Male","73659","182300"
"NORTHERN CAPE","35-49","Female","69015","118328"
"NORTHERN CAPE","35-49","Male","72736","131923"
"NORTHERN CAPE","50-59","Female","37086","57823"
"NORTHERN CAPE","50-59","Male","34426","49198"
"NORTHERN CAPE","60+","Female","45129","80820"
"NORTHERN CAPE","60+","Male","33571","52458"
"NORTHERN CAPE","Unidentified","Female","18",""
"NORTHERN CAPE","Unidentified","Male","7",""
"NORTH WEST","18-34","Female","242164","547199"
"NORTH WEST","18-34","Male","200069","611287"
"NORTH WEST","35-49","Female","214985","386831"
"NORTH WEST","35-49","Male","215001","437698"
"NORTH WEST","50-59","Female","108956","173790"
"NORTH WEST","50-59","Male","108151","168889"
"NORTH WEST","60+","Female","141865","213393"
"NORTH WEST","60+","Male","107044","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","112",""
"WESTERN CAPE","18-34","Female","522441","1010156"
"WESTERN CAPE","18-34","Male","453962","1047625"
"WESTERN CAPE","35-49","Female","475070","744325"
"WESTERN CAPE","35-49","Male","417845","767488"
"WESTERN CAPE","50-59","Female","243409","368383"
"WESTERN CAPE","50-59","Male","210817","315766"
"WESTERN CAPE","60+","Female","316572","422288"
"WESTERN CAPE","60+","Male","235154","300872"
"WESTERN CAPE","Unidentified","Female","117",""
"WESTERN CAPE","Unidentified","Male","73",""
