"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","396949","839479"
"EASTERN CAPE","18-34","Male","303486","854468"
"EASTERN CAPE","35-49","Female","370682","586430"
"EASTERN CAPE","35-49","Male","252937","522727"
"EASTERN CAPE","50-59","Female","237479","320585"
"EASTERN CAPE","50-59","Male","149663","196960"
"EASTERN CAPE","60+","Female","370216","517296"
"EASTERN CAPE","60+","Male","222294","261598"
"EASTERN CAPE","Unidentified","Female","292",""
"EASTERN CAPE","Unidentified","Male","66",""
"FREE STATE","18-34","Female","232207","410210"
"FREE STATE","18-34","Male","176677","419145"
"FREE STATE","35-49","Female","194798","283918"
"FREE STATE","35-49","Male","160661","266941"
"FREE STATE","50-59","Female","105709","140470"
"FREE STATE","50-59","Male","82426","105617"
"FREE STATE","60+","Female","139273","178195"
"FREE STATE","60+","Male","87862","110025"
"FREE STATE","Unidentified","Female","83",""
"FREE STATE","Unidentified","Male","46",""
"GAUTENG","18-34","Female","990940","2584852"
"GAUTENG","18-34","Male","847053","2611302"
"GAUTENG","35-49","Female","1007222","1659380"
"GAUTENG","35-49","Male","941885","1782603"
"GAUTENG","50-59","Female","446598","675158"
"GAUTENG","50-59","Male","427303","655342"
"GAUTENG","60+","Female","502596","745260"
"GAUTENG","60+","Male","385728","597429"
"GAUTENG","Unidentified","Female","269",""
"GAUTENG","Unidentified","Male","159",""
"KWAZULU-NATAL","18-34","Female","640222","1707989"
"KWAZULU-NATAL","18-34","Male","438967","1725158"
"KWAZULU-NATAL","35-49","Female","576296","1071255"
"KWAZULU-NATAL","35-49","Male","414954","951364"
"KWAZULU-NATAL","50-59","Female","302250","492136"
"KWAZULU-NATAL","50-59","Male","204027","316845"
"KWAZULU-NATAL","60+","Female","450901","624115"
"KWAZULU-NATAL","60+","Male","256287","330933"
"KWAZULU-NATAL","Unidentified","Female","352",""
"KWAZULU-NATAL","Unidentified","Male","127",""
"LIMPOPO","18-34","Female","432729","818804"
"LIMPOPO","18-34","Male","294980","833104"
"LIMPOPO","35-49","Female","379166","573264"
"LIMPOPO","35-49","Male","250867","493423"
"LIMPOPO","50-59","Female","200529","265501"
"LIMPOPO","50-59","Male","134286","165831"
"LIMPOPO","60+","Female","298239","372555"
"LIMPOPO","60+","Male","172537","173319"
"LIMPOPO","Unidentified","Female","605",""
"LIMPOPO","Unidentified","Male","86",""
"MPUMALANGA","18-34","Female","275927","681710"
"MPUMALANGA","18-34","Male","235162","729028"
"MPUMALANGA","35-49","Female","241962","451254"
"MPUMALANGA","35-49","Male","214162","457785"
"MPUMALANGA","50-59","Female","118611","197794"
"MPUMALANGA","50-59","Male","96129","151183"
"MPUMALANGA","60+","Female","145544","224305"
"MPUMALANGA","60+","Male","105216","146461"
"MPUMALANGA","Unidentified","Female","154",""
"MPUMALANGA","Unidentified","Male","50",""
"NORTHERN CAPE","18-34","Female","78647","174695"
"NORTHERN CAPE","18-34","Male","74170","182300"
"NORTHERN CAPE","35-49","Female","69764","118328"
"NORTHERN CAPE","35-49","Male","73771","131923"
"NORTHERN CAPE","50-59","Female","37522","57823"
"NORTHERN CAPE","50-59","Male","34992","49198"
"NORTHERN CAPE","60+","Female","46558","80820"
"NORTHERN CAPE","60+","Male","34728","52458"
"NORTHERN CAPE","Unidentified","Female","12",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","244388","547199"
"NORTH WEST","18-34","Male","202239","611287"
"NORTH WEST","35-49","Female","217351","386831"
"NORTH WEST","35-49","Male","217393","437698"
"NORTH WEST","50-59","Female","110399","173790"
"NORTH WEST","50-59","Male","109652","168889"
"NORTH WEST","60+","Female","145599","213393"
"NORTH WEST","60+","Male","110306","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","108",""
"WESTERN CAPE","18-34","Female","522034","1010156"
"WESTERN CAPE","18-34","Male","454925","1047625"
"WESTERN CAPE","35-49","Female","479150","744325"
"WESTERN CAPE","35-49","Male","421966","767488"
"WESTERN CAPE","50-59","Female","246296","368383"
"WESTERN CAPE","50-59","Male","213426","315766"
"WESTERN CAPE","60+","Female","324504","422288"
"WESTERN CAPE","60+","Male","241709","300872"
"WESTERN CAPE","Unidentified","Female","112",""
"WESTERN CAPE","Unidentified","Male","65",""
