"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"LIMPOPO","VHEMBE DM","12-17","Male","30995","8802","91753"
"LIMPOPO","WATERBERG DM","12-17","Female","17614","6960","37998"
"LIMPOPO","WATERBERG DM","12-17","Male","14723","5154","40036"
"MPUMALANGA","EHLANZENI DM","12-17","Female","47870","19534","106459"
"MPUMALANGA","EHLANZENI DM","12-17","Male","36579","12848","106460"
"MPUMALANGA","NKANGALA DM","12-17","Female","17147","6615","80945"
"MPUMALANGA","NKANGALA DM","12-17","Male","17793","5561","82708"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Female","7612","3685","22463"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Male","6320","2809","23371"
"NORTHERN CAPE","NAMAKWA DM","12-17","Female","1719","668","5781"
"NORTHERN CAPE","NAMAKWA DM","12-17","Male","1386","505","5620"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Female","3621","1601","11577"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Male","2755","1144","11573"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","32323","13493","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26776","9917","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21447","7493","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17868","5482","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9275","4026","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8095","3337","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","819","385","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","632","282","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6300","2567","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5349","1977","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","3025","1004","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2391","779","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4182","1787","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3643","1366","22568"
