"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"MPUMALANGA","NKANGALA DM","12-17","Female","17324","6669","80945"
"MPUMALANGA","NKANGALA DM","12-17","Male","18035","5614","82708"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Female","7557","3408","22463"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Male","6249","2592","23371"
"NORTHERN CAPE","NAMAKWA DM","12-17","Female","1726","671","5781"
"NORTHERN CAPE","NAMAKWA DM","12-17","Male","1404","511","5620"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Female","3649","1615","11577"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Male","2778","1150","11573"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","32465","13523","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26854","9931","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21573","7481","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17969","5461","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9251","3960","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8059","3258","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","827","386","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","639","284","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6330","2459","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5377","1910","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","3048","998","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2419","777","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4200","1684","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3662","1322","22568"
