"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","367433","839479"
"EASTERN CAPE","18-34","Male","273059","854468"
"EASTERN CAPE","35-49","Female","360135","586430"
"EASTERN CAPE","35-49","Male","242101","522727"
"EASTERN CAPE","50-59","Female","232249","320585"
"EASTERN CAPE","50-59","Male","145004","196960"
"EASTERN CAPE","60+","Female","350936","517296"
"EASTERN CAPE","60+","Male","210562","261598"
"EASTERN CAPE","Unidentified","Female","323",""
"EASTERN CAPE","Unidentified","Male","101",""
"FREE STATE","18-34","Female","219199","410210"
"FREE STATE","18-34","Male","165623","419145"
"FREE STATE","35-49","Female","187792","283918"
"FREE STATE","35-49","Male","153878","266941"
"FREE STATE","50-59","Female","102784","140470"
"FREE STATE","50-59","Male","79388","105617"
"FREE STATE","60+","Female","131195","178195"
"FREE STATE","60+","Male","82102","110025"
"FREE STATE","Unidentified","Female","98",""
"FREE STATE","Unidentified","Male","70",""
"GAUTENG","18-34","Female","946561","2584852"
"GAUTENG","18-34","Male","798429","2611302"
"GAUTENG","35-49","Female","963019","1659380"
"GAUTENG","35-49","Male","895839","1782603"
"GAUTENG","50-59","Female","426910","675158"
"GAUTENG","50-59","Male","404446","655342"
"GAUTENG","60+","Female","472469","745260"
"GAUTENG","60+","Male","359610","597429"
"GAUTENG","Unidentified","Female","317",""
"GAUTENG","Unidentified","Male","199",""
"KWAZULU-NATAL","18-34","Female","580782","1707989"
"KWAZULU-NATAL","18-34","Male","400925","1725158"
"KWAZULU-NATAL","35-49","Female","547899","1071255"
"KWAZULU-NATAL","35-49","Male","391797","951364"
"KWAZULU-NATAL","50-59","Female","292601","492136"
"KWAZULU-NATAL","50-59","Male","195273","316845"
"KWAZULU-NATAL","60+","Female","427619","624115"
"KWAZULU-NATAL","60+","Male","241851","330933"
"KWAZULU-NATAL","Unidentified","Female","390",""
"KWAZULU-NATAL","Unidentified","Male","146",""
"LIMPOPO","18-34","Female","407392","818804"
"LIMPOPO","18-34","Male","271712","833104"
"LIMPOPO","35-49","Female","363514","573264"
"LIMPOPO","35-49","Male","238251","493423"
"LIMPOPO","50-59","Female","195034","265501"
"LIMPOPO","50-59","Male","130281","165831"
"LIMPOPO","60+","Female","284105","372555"
"LIMPOPO","60+","Male","163065","173319"
"LIMPOPO","Unidentified","Female","652",""
"LIMPOPO","Unidentified","Male","105",""
"MPUMALANGA","18-34","Female","254379","681710"
"MPUMALANGA","18-34","Male","209830","729028"
"MPUMALANGA","35-49","Female","226926","451254"
"MPUMALANGA","35-49","Male","195725","457785"
"MPUMALANGA","50-59","Female","112757","197794"
"MPUMALANGA","50-59","Male","90819","151183"
"MPUMALANGA","60+","Female","136515","224305"
"MPUMALANGA","60+","Male","97949","146461"
"MPUMALANGA","Unidentified","Female","166",""
"MPUMALANGA","Unidentified","Male","75",""
"NORTHERN CAPE","18-34","Female","73626","174695"
"NORTHERN CAPE","18-34","Male","69875","182300"
"NORTHERN CAPE","35-49","Female","66597","118328"
"NORTHERN CAPE","35-49","Male","69971","131923"
"NORTHERN CAPE","50-59","Female","36016","57823"
"NORTHERN CAPE","50-59","Male","33211","49198"
"NORTHERN CAPE","60+","Female","43274","80820"
"NORTHERN CAPE","60+","Male","32058","52458"
"NORTHERN CAPE","Unidentified","Female","24",""
"NORTHERN CAPE","Unidentified","Male","10",""
"NORTH WEST","18-34","Female","233216","547199"
"NORTH WEST","18-34","Male","191422","611287"
"NORTH WEST","35-49","Female","208849","386831"
"NORTH WEST","35-49","Male","208542","437698"
"NORTH WEST","50-59","Female","106553","173790"
"NORTH WEST","50-59","Male","105156","168889"
"NORTH WEST","60+","Female","137091","213393"
"NORTH WEST","60+","Male","102767","154160"
"NORTH WEST","Unidentified","Female","133",""
"NORTH WEST","Unidentified","Male","119",""
"WESTERN CAPE","18-34","Female","511497","1010156"
"WESTERN CAPE","18-34","Male","439976","1047625"
"WESTERN CAPE","35-49","Female","466664","744325"
"WESTERN CAPE","35-49","Male","408485","767488"
"WESTERN CAPE","50-59","Female","239467","368383"
"WESTERN CAPE","50-59","Male","206431","315766"
"WESTERN CAPE","60+","Female","308333","422288"
"WESTERN CAPE","60+","Male","228405","300872"
"WESTERN CAPE","Unidentified","Female","130",""
"WESTERN CAPE","Unidentified","Male","82",""
