"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","396211","839479"
"EASTERN CAPE","18-34","Male","302509","854468"
"EASTERN CAPE","35-49","Female","370556","586430"
"EASTERN CAPE","35-49","Male","252652","522727"
"EASTERN CAPE","50-59","Female","237170","320585"
"EASTERN CAPE","50-59","Male","149473","196960"
"EASTERN CAPE","60+","Female","368868","517296"
"EASTERN CAPE","60+","Male","221487","261598"
"EASTERN CAPE","Unidentified","Female","294",""
"EASTERN CAPE","Unidentified","Male","67",""
"FREE STATE","18-34","Female","232035","410210"
"FREE STATE","18-34","Male","176542","419145"
"FREE STATE","35-49","Female","194656","283918"
"FREE STATE","35-49","Male","160476","266941"
"FREE STATE","50-59","Female","105590","140470"
"FREE STATE","50-59","Male","82314","105617"
"FREE STATE","60+","Female","138762","178195"
"FREE STATE","60+","Male","87492","110025"
"FREE STATE","Unidentified","Female","83",""
"FREE STATE","Unidentified","Male","47",""
"GAUTENG","18-34","Female","990800","2584852"
"GAUTENG","18-34","Male","846775","2611302"
"GAUTENG","35-49","Female","1005553","1659380"
"GAUTENG","35-49","Male","940405","1782603"
"GAUTENG","50-59","Female","445571","675158"
"GAUTENG","50-59","Male","426144","655342"
"GAUTENG","60+","Female","500591","745260"
"GAUTENG","60+","Male","384038","597429"
"GAUTENG","Unidentified","Female","269",""
"GAUTENG","Unidentified","Male","158",""
"KWAZULU-NATAL","18-34","Female","639896","1707989"
"KWAZULU-NATAL","18-34","Male","438861","1725158"
"KWAZULU-NATAL","35-49","Female","575837","1071255"
"KWAZULU-NATAL","35-49","Male","414600","951364"
"KWAZULU-NATAL","50-59","Female","301904","492136"
"KWAZULU-NATAL","50-59","Male","203576","316845"
"KWAZULU-NATAL","60+","Female","449301","624115"
"KWAZULU-NATAL","60+","Male","255348","330933"
"KWAZULU-NATAL","Unidentified","Female","354",""
"KWAZULU-NATAL","Unidentified","Male","132",""
"LIMPOPO","18-34","Female","432236","818804"
"LIMPOPO","18-34","Male","294411","833104"
"LIMPOPO","35-49","Female","378540","573264"
"LIMPOPO","35-49","Male","250503","493423"
"LIMPOPO","50-59","Female","200247","265501"
"LIMPOPO","50-59","Male","134068","165831"
"LIMPOPO","60+","Female","297406","372555"
"LIMPOPO","60+","Male","172009","173319"
"LIMPOPO","Unidentified","Female","604",""
"LIMPOPO","Unidentified","Male","86",""
"MPUMALANGA","18-34","Female","275689","681710"
"MPUMALANGA","18-34","Male","234967","729028"
"MPUMALANGA","35-49","Female","241607","451254"
"MPUMALANGA","35-49","Male","213744","457785"
"MPUMALANGA","50-59","Female","118382","197794"
"MPUMALANGA","50-59","Male","96021","151183"
"MPUMALANGA","60+","Female","144986","224305"
"MPUMALANGA","60+","Male","104756","146461"
"MPUMALANGA","Unidentified","Female","153",""
"MPUMALANGA","Unidentified","Male","50",""
"NORTHERN CAPE","18-34","Female","78622","174695"
"NORTHERN CAPE","18-34","Male","74193","182300"
"NORTHERN CAPE","35-49","Female","69682","118328"
"NORTHERN CAPE","35-49","Male","73694","131923"
"NORTHERN CAPE","50-59","Female","37462","57823"
"NORTHERN CAPE","50-59","Male","34917","49198"
"NORTHERN CAPE","60+","Female","46363","80820"
"NORTHERN CAPE","60+","Male","34573","52458"
"NORTHERN CAPE","Unidentified","Female","13",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","244020","547199"
"NORTH WEST","18-34","Male","202000","611287"
"NORTH WEST","35-49","Female","217185","386831"
"NORTH WEST","35-49","Male","217178","437698"
"NORTH WEST","50-59","Female","110167","173790"
"NORTH WEST","50-59","Male","109411","168889"
"NORTH WEST","60+","Female","145101","213393"
"NORTH WEST","60+","Male","109873","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","108",""
"WESTERN CAPE","18-34","Female","522305","1010156"
"WESTERN CAPE","18-34","Male","455111","1047625"
"WESTERN CAPE","35-49","Female","478625","744325"
"WESTERN CAPE","35-49","Male","421330","767488"
"WESTERN CAPE","50-59","Female","245837","368383"
"WESTERN CAPE","50-59","Male","213096","315766"
"WESTERN CAPE","60+","Female","323468","422288"
"WESTERN CAPE","60+","Male","240836","300872"
"WESTERN CAPE","Unidentified","Female","110",""
"WESTERN CAPE","Unidentified","Male","68",""
