"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"EASTERN CAPE","AMATHOLE DM","12-17","Female","14602","5610","54013"
"EASTERN CAPE","AMATHOLE DM","12-17","Male","12512","4589","59147"
"EASTERN CAPE","BUFFALO CITY MM","12-17","Female","19176","10648","40374"
"EASTERN CAPE","BUFFALO CITY MM","12-17","Male","15301","7592","41449"
"EASTERN CAPE","JOE GQABI DM","12-17","Female","8411","3060","21796"
"EASTERN CAPE","JOE GQABI DM","12-17","Male","7414","2395","23762"
"EASTERN CAPE","SARAH BAARTMAN DM","12-17","Female","11078","6408","25499"
"EASTERN CAPE","SARAH BAARTMAN DM","12-17","Male","9350","4798","26199"
"FREE STATE","FEZILE DABI DM","12-17","Female","13504","5334","26752"
"FREE STATE","FEZILE DABI DM","12-17","Male","11158","3909","26768"
"FREE STATE","LEJWELEPUTSWA DM","12-17","Female","17592","6661","34380"
"FREE STATE","LEJWELEPUTSWA DM","12-17","Male","14878","4784","33735"
"FREE STATE","MANGAUNG MM","12-17","Female","26081","15757","45611"
"FREE STATE","MANGAUNG MM","12-17","Male","23129","12664","47218"
"FREE STATE","XHARIEP DM","12-17","Female","4199","1185","8183"
"FREE STATE","XHARIEP DM","12-17","Male","3446","811","8133"
"GAUTENG","EKURHULENI MM","12-17","Female","50948","21653","165897"
"GAUTENG","EKURHULENI MM","12-17","Male","41812","16683","165688"
"GAUTENG","SEDIBENG DM","12-17","Female","15128","6800","43340"
"GAUTENG","SEDIBENG DM","12-17","Male","12111","5165","46239"
"GAUTENG","WEST RAND DM","12-17","Female","19390","10224","41623"
"GAUTENG","WEST RAND DM","12-17","Male","15922","7760","41409"
"KWAZULU-NATAL","AMAJUBA DM","12-17","Female","6654","2868","33168"
"KWAZULU-NATAL","AMAJUBA DM","12-17","Male","4356","1799","33581"
"KWAZULU-NATAL","ETHEKWINI MM","12-17","Female","25890","12336","172176"
"KWAZULU-NATAL","ETHEKWINI MM","12-17","Male","22476","10481","180552"
"KWAZULU-NATAL","HARRY GWALA DM","12-17","Female","13183","7853","34875"
"KWAZULU-NATAL","HARRY GWALA DM","12-17","Male","10388","5718","34556"
"KWAZULU-NATAL","ILEMBE DM","12-17","Female","8741","4406","38682"
"KWAZULU-NATAL","ILEMBE DM","12-17","Male","5330","2462","39106"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Female","12489","5111","61538"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Male","8234","3136","61800"
"KWAZULU-NATAL","UGU DM","12-17","Female","13062","5625","51740"
"KWAZULU-NATAL","UGU DM","12-17","Male","8590","3156","52856"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Female","14028","5794","60728"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Male","10184","3834","59741"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Female","20197","10232","47511"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Male","12808","5394","45277"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Female","14694","6297","39331"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Male","9073","3445","39377"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Female","15267","6894","46750"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Male","10337","4060","48520"
"KWAZULU-NATAL","ZULULAND DM","12-17","Female","23786","12663","61011"
"KWAZULU-NATAL","ZULULAND DM","12-17","Male","17131","8042","62836"
"LIMPOPO","CAPRICORN DM","12-17","Female","37487","15664","81625"
"LIMPOPO","CAPRICORN DM","12-17","Male","32087","11884","86098"
"LIMPOPO","MOPANI DM","12-17","Female","37139","13042","71845"
"LIMPOPO","MOPANI DM","12-17","Male","30632","9473","76268"
"LIMPOPO","SEKHUKHUNE DM","12-17","Female","26256","10018","74350"
"LIMPOPO","SEKHUKHUNE DM","12-17","Male","25759","8438","78272"
"LIMPOPO","VHEMBE DM","12-17","Female","37855","12643","86602"
"LIMPOPO","VHEMBE DM","12-17","Male","30686","8727","91753"
"LIMPOPO","WATERBERG DM","12-17","Female","17706","6999","37998"
"LIMPOPO","WATERBERG DM","12-17","Male","14847","5190","40036"
"MPUMALANGA","EHLANZENI DM","12-17","Female","47836","20103","106459"
"MPUMALANGA","EHLANZENI DM","12-17","Male","36794","13308","106460"
"MPUMALANGA","NKANGALA DM","12-17","Female","16875","6543","80945"
"MPUMALANGA","NKANGALA DM","12-17","Male","17408","5480","82708"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Female","7558","3710","22463"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Male","6281","2807","23371"
"NORTHERN CAPE","NAMAKWA DM","12-17","Female","1689","658","5781"
"NORTHERN CAPE","NAMAKWA DM","12-17","Male","1363","499","5620"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Female","3555","1584","11577"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Male","2731","1134","11573"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","32054","13576","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26656","10072","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21172","7439","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17694","5453","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9229","4164","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8144","3473","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","801","374","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","628","283","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6234","2552","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5292","1962","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","2992","998","13406"
