"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","394427","839479"
"EASTERN CAPE","18-34","Male","298008","854468"
"EASTERN CAPE","35-49","Female","369957","586430"
"EASTERN CAPE","35-49","Male","251849","522727"
"EASTERN CAPE","50-59","Female","236770","320585"
"EASTERN CAPE","50-59","Male","149213","196960"
"EASTERN CAPE","60+","Female","366747","517296"
"EASTERN CAPE","60+","Male","220223","261598"
"EASTERN CAPE","Unidentified","Female","294",""
"EASTERN CAPE","Unidentified","Male","71",""
"FREE STATE","18-34","Female","231539","410210"
"FREE STATE","18-34","Male","176138","419145"
"FREE STATE","35-49","Female","194279","283918"
"FREE STATE","35-49","Male","160228","266941"
"FREE STATE","50-59","Female","105457","140470"
"FREE STATE","50-59","Male","82073","105617"
"FREE STATE","60+","Female","137966","178195"
"FREE STATE","60+","Male","86962","110025"
"FREE STATE","Unidentified","Female","84",""
"FREE STATE","Unidentified","Male","47",""
"GAUTENG","18-34","Female","988599","2584852"
"GAUTENG","18-34","Male","844356","2611302"
"GAUTENG","35-49","Female","1002223","1659380"
"GAUTENG","35-49","Male","937260","1782603"
"GAUTENG","50-59","Female","443824","675158"
"GAUTENG","50-59","Male","424454","655342"
"GAUTENG","60+","Female","497484","745260"
"GAUTENG","60+","Male","381372","597429"
"GAUTENG","Unidentified","Female","277",""
"GAUTENG","Unidentified","Male","164",""
"KWAZULU-NATAL","18-34","Female","638075","1707989"
"KWAZULU-NATAL","18-34","Male","437780","1725158"
"KWAZULU-NATAL","35-49","Female","574768","1071255"
"KWAZULU-NATAL","35-49","Male","413584","951364"
"KWAZULU-NATAL","50-59","Female","301455","492136"
"KWAZULU-NATAL","50-59","Male","203094","316845"
"KWAZULU-NATAL","60+","Female","446728","624115"
"KWAZULU-NATAL","60+","Male","253869","330933"
"KWAZULU-NATAL","Unidentified","Female","354",""
"KWAZULU-NATAL","Unidentified","Male","136",""
"LIMPOPO","18-34","Female","430597","818804"
"LIMPOPO","18-34","Male","293039","833104"
"LIMPOPO","35-49","Female","377223","573264"
"LIMPOPO","35-49","Male","249615","493423"
"LIMPOPO","50-59","Female","199814","265501"
"LIMPOPO","50-59","Male","133875","165831"
"LIMPOPO","60+","Female","296105","372555"
"LIMPOPO","60+","Male","171108","173319"
"LIMPOPO","Unidentified","Female","608",""
"LIMPOPO","Unidentified","Male","86",""
"MPUMALANGA","18-34","Female","274961","681710"
"MPUMALANGA","18-34","Male","234416","729028"
"MPUMALANGA","35-49","Female","240892","451254"
"MPUMALANGA","35-49","Male","212961","457785"
"MPUMALANGA","50-59","Female","117959","197794"
"MPUMALANGA","50-59","Male","95675","151183"
"MPUMALANGA","60+","Female","144149","224305"
"MPUMALANGA","60+","Male","104157","146461"
"MPUMALANGA","Unidentified","Female","156",""
"MPUMALANGA","Unidentified","Male","52",""
"NORTHERN CAPE","18-34","Female","78400","174695"
"NORTHERN CAPE","18-34","Male","74028","182300"
"NORTHERN CAPE","35-49","Female","69484","118328"
"NORTHERN CAPE","35-49","Male","73474","131923"
"NORTHERN CAPE","50-59","Female","37334","57823"
"NORTHERN CAPE","50-59","Male","34752","49198"
"NORTHERN CAPE","60+","Female","46048","80820"
"NORTHERN CAPE","60+","Male","34325","52458"
"NORTHERN CAPE","Unidentified","Female","13",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","243316","547199"
"NORTH WEST","18-34","Male","201161","611287"
"NORTH WEST","35-49","Female","216566","386831"
"NORTH WEST","35-49","Male","216622","437698"
"NORTH WEST","50-59","Female","109757","173790"
"NORTH WEST","50-59","Male","109092","168889"
"NORTH WEST","60+","Female","144271","213393"
"NORTH WEST","60+","Male","109136","154160"
"NORTH WEST","Unidentified","Female","124",""
"NORTH WEST","Unidentified","Male","110",""
"WESTERN CAPE","18-34","Female","522382","1010156"
"WESTERN CAPE","18-34","Male","454411","1047625"
"WESTERN CAPE","35-49","Female","477742","744325"
"WESTERN CAPE","35-49","Male","420634","767488"
"WESTERN CAPE","50-59","Female","245214","368383"
"WESTERN CAPE","50-59","Male","212538","315766"
"WESTERN CAPE","60+","Female","321779","422288"
"WESTERN CAPE","60+","Male","239406","300872"
"WESTERN CAPE","Unidentified","Female","116",""
"WESTERN CAPE","Unidentified","Male","68",""
