"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","32447","13522","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26852","9930","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21557","7478","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17957","5458","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9270","3961","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8078","3261","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","827","386","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","639","284","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6326","2457","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5373","1911","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","3047","996","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2413","775","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4197","1698","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3660","1325","22568"
