"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","393873","839479"
"EASTERN CAPE","18-34","Male","297133","854468"
"EASTERN CAPE","35-49","Female","369754","586430"
"EASTERN CAPE","35-49","Male","251584","522727"
"EASTERN CAPE","50-59","Female","236617","320585"
"EASTERN CAPE","50-59","Male","149115","196960"
"EASTERN CAPE","60+","Female","366068","517296"
"EASTERN CAPE","60+","Male","219780","261598"
"EASTERN CAPE","Unidentified","Female","298",""
"EASTERN CAPE","Unidentified","Male","73",""
"FREE STATE","18-34","Female","231345","410210"
"FREE STATE","18-34","Male","176025","419145"
"FREE STATE","35-49","Female","194172","283918"
"FREE STATE","35-49","Male","160142","266941"
"FREE STATE","50-59","Female","105377","140470"
"FREE STATE","50-59","Male","81977","105617"
"FREE STATE","60+","Female","137650","178195"
"FREE STATE","60+","Male","86751","110025"
"FREE STATE","Unidentified","Female","84",""
"FREE STATE","Unidentified","Male","48",""
"GAUTENG","18-34","Female","988036","2584852"
"GAUTENG","18-34","Male","843971","2611302"
"GAUTENG","35-49","Female","1000942","1659380"
"GAUTENG","35-49","Male","936116","1782603"
"GAUTENG","50-59","Female","443261","675158"
"GAUTENG","50-59","Male","423793","655342"
"GAUTENG","60+","Female","496248","745260"
"GAUTENG","60+","Male","380298","597429"
"GAUTENG","Unidentified","Female","285",""
"GAUTENG","Unidentified","Male","167",""
"KWAZULU-NATAL","18-34","Female","637239","1707989"
"KWAZULU-NATAL","18-34","Male","437248","1725158"
"KWAZULU-NATAL","35-49","Female","574205","1071255"
"KWAZULU-NATAL","35-49","Male","413162","951364"
"KWAZULU-NATAL","50-59","Female","301296","492136"
"KWAZULU-NATAL","50-59","Male","202889","316845"
"KWAZULU-NATAL","60+","Female","445744","624115"
"KWAZULU-NATAL","60+","Male","253284","330933"
"KWAZULU-NATAL","Unidentified","Female","355",""
"KWAZULU-NATAL","Unidentified","Male","137",""
"LIMPOPO","18-34","Female","429916","818804"
"LIMPOPO","18-34","Male","292463","833104"
"LIMPOPO","35-49","Female","376668","573264"
"LIMPOPO","35-49","Male","249170","493423"
"LIMPOPO","50-59","Female","199660","265501"
"LIMPOPO","50-59","Male","133795","165831"
"LIMPOPO","60+","Female","295571","372555"
"LIMPOPO","60+","Male","170770","173319"
"LIMPOPO","Unidentified","Female","608",""
"LIMPOPO","Unidentified","Male","86",""
"MPUMALANGA","18-34","Female","274597","681710"
"MPUMALANGA","18-34","Male","234053","729028"
"MPUMALANGA","35-49","Female","240463","451254"
"MPUMALANGA","35-49","Male","212471","457785"
"MPUMALANGA","50-59","Female","117857","197794"
"MPUMALANGA","50-59","Male","95615","151183"
"MPUMALANGA","60+","Female","143777","224305"
"MPUMALANGA","60+","Male","103862","146461"
"MPUMALANGA","Unidentified","Female","158",""
"MPUMALANGA","Unidentified","Male","52",""
"NORTHERN CAPE","18-34","Female","78266","174695"
"NORTHERN CAPE","18-34","Male","73972","182300"
"NORTHERN CAPE","35-49","Female","69432","118328"
"NORTHERN CAPE","35-49","Male","73384","131923"
"NORTHERN CAPE","50-59","Female","37288","57823"
"NORTHERN CAPE","50-59","Male","34709","49198"
"NORTHERN CAPE","60+","Female","45922","80820"
"NORTHERN CAPE","60+","Male","34215","52458"
"NORTHERN CAPE","Unidentified","Female","13",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","243122","547199"
"NORTH WEST","18-34","Male","200935","611287"
"NORTH WEST","35-49","Female","216316","386831"
"NORTH WEST","35-49","Male","216333","437698"
"NORTH WEST","50-59","Female","109657","173790"
"NORTH WEST","50-59","Male","108998","168889"
"NORTH WEST","60+","Female","143956","213393"
"NORTH WEST","60+","Male","108845","154160"
"NORTH WEST","Unidentified","Female","124",""
"NORTH WEST","Unidentified","Male","110",""
"WESTERN CAPE","18-34","Female","522385","1010156"
"WESTERN CAPE","18-34","Male","454172","1047625"
"WESTERN CAPE","35-49","Female","477442","744325"
"WESTERN CAPE","35-49","Male","420369","767488"
"WESTERN CAPE","50-59","Female","245000","368383"
"WESTERN CAPE","50-59","Male","212338","315766"
"WESTERN CAPE","60+","Female","321043","422288"
"WESTERN CAPE","60+","Male","238807","300872"
"WESTERN CAPE","Unidentified","Female","116",""
"WESTERN CAPE","Unidentified","Male","69",""
