"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","383201","839479"
"EASTERN CAPE","18-34","Male","286302","854468"
"EASTERN CAPE","35-49","Female","365685","586430"
"EASTERN CAPE","35-49","Male","247207","522727"
"EASTERN CAPE","50-59","Female","234388","320585"
"EASTERN CAPE","50-59","Male","146985","196960"
"EASTERN CAPE","60+","Female","356829","517296"
"EASTERN CAPE","60+","Male","214430","261598"
"EASTERN CAPE","Unidentified","Female","309",""
"EASTERN CAPE","Unidentified","Male","92",""
"FREE STATE","18-34","Female","226952","410210"
"FREE STATE","18-34","Male","172716","419145"
"FREE STATE","35-49","Female","191431","283918"
"FREE STATE","35-49","Male","157521","266941"
"FREE STATE","50-59","Female","104014","140470"
"FREE STATE","50-59","Male","80769","105617"
"FREE STATE","60+","Female","133745","178195"
"FREE STATE","60+","Male","83868","110025"
"FREE STATE","Unidentified","Female","93",""
"FREE STATE","Unidentified","Male","57",""
"GAUTENG","18-34","Female","977087","2584852"
"GAUTENG","18-34","Male","830725","2611302"
"GAUTENG","35-49","Female","983834","1659380"
"GAUTENG","35-49","Male","918296","1782603"
"GAUTENG","50-59","Female","434470","675158"
"GAUTENG","50-59","Male","413803","655342"
"GAUTENG","60+","Female","481739","745260"
"GAUTENG","60+","Male","367644","597429"
"GAUTENG","Unidentified","Female","305",""
"GAUTENG","Unidentified","Male","193",""
"KWAZULU-NATAL","18-34","Female","616448","1707989"
"KWAZULU-NATAL","18-34","Male","424084","1725158"
"KWAZULU-NATAL","35-49","Female","562551","1071255"
"KWAZULU-NATAL","35-49","Male","403797","951364"
"KWAZULU-NATAL","50-59","Female","297329","492136"
"KWAZULU-NATAL","50-59","Male","199265","316845"
"KWAZULU-NATAL","60+","Female","434588","624115"
"KWAZULU-NATAL","60+","Male","246333","330933"
"KWAZULU-NATAL","Unidentified","Female","374",""
"KWAZULU-NATAL","Unidentified","Male","141",""
"LIMPOPO","18-34","Female","421875","818804"
"LIMPOPO","18-34","Male","283947","833104"
"LIMPOPO","35-49","Female","370150","573264"
"LIMPOPO","35-49","Male","244012","493423"
"LIMPOPO","50-59","Female","197363","265501"
"LIMPOPO","50-59","Male","132311","165831"
"LIMPOPO","60+","Female","289253","372555"
"LIMPOPO","60+","Male","166448","173319"
"LIMPOPO","Unidentified","Female","617",""
"LIMPOPO","Unidentified","Male","93",""
"MPUMALANGA","18-34","Female","266432","681710"
"MPUMALANGA","18-34","Male","223803","729028"
"MPUMALANGA","35-49","Female","234241","451254"
"MPUMALANGA","35-49","Male","204832","457785"
"MPUMALANGA","50-59","Female","115357","197794"
"MPUMALANGA","50-59","Male","93436","151183"
"MPUMALANGA","60+","Female","139587","224305"
"MPUMALANGA","60+","Male","100505","146461"
"MPUMALANGA","Unidentified","Female","156",""
"MPUMALANGA","Unidentified","Male","62",""
"NORTHERN CAPE","18-34","Female","76326","174695"
"NORTHERN CAPE","18-34","Male","72393","182300"
"NORTHERN CAPE","35-49","Female","68053","118328"
"NORTHERN CAPE","35-49","Male","71631","131923"
"NORTHERN CAPE","50-59","Female","36591","57823"
"NORTHERN CAPE","50-59","Male","33850","49198"
"NORTHERN CAPE","60+","Female","44283","80820"
"NORTHERN CAPE","60+","Male","32899","52458"
"NORTHERN CAPE","Unidentified","Female","22",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","240536","547199"
"NORTH WEST","18-34","Male","198487","611287"
"NORTH WEST","35-49","Female","213372","386831"
"NORTH WEST","35-49","Male","213337","437698"
"NORTH WEST","50-59","Female","108147","173790"
"NORTH WEST","50-59","Male","107233","168889"
"NORTH WEST","60+","Female","139963","213393"
"NORTH WEST","60+","Male","105323","154160"
"NORTH WEST","Unidentified","Female","128",""
"NORTH WEST","Unidentified","Male","116",""
"WESTERN CAPE","18-34","Female","520637","1010156"
"WESTERN CAPE","18-34","Male","451559","1047625"
"WESTERN CAPE","35-49","Female","472161","744325"
"WESTERN CAPE","35-49","Male","414755","767488"
"WESTERN CAPE","50-59","Female","241992","368383"
"WESTERN CAPE","50-59","Male","209187","315766"
"WESTERN CAPE","60+","Female","312725","422288"
"WESTERN CAPE","60+","Male","232041","300872"
"WESTERN CAPE","Unidentified","Female","117",""
"WESTERN CAPE","Unidentified","Male","77",""
