Unnamed: 0,visit_date,province,district,age_group,sex,vaccine_manufacturer,vaccine_rollout_phase,health_sector,first_dose_total,second_dose_total,booster_dose_total,immunocompromised_booster_dose_total,continuous_booster_dose_total,sisonke_booster_dose_total,individuals_vaccinated_total,individuals_fully_vaccinated_total,total_vaccines_administered,total_population
3480023,,Free State,Mangaung MM,35-49,Female,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12174.0
3480024,,Free State,Mangaung MM,35-49,Female,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,20906.0
3480025,,Free State,Mangaung MM,35-49,Female,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,52589.0
3480026,,Free State,Mangaung MM,35-49,Female,Johnson & Johnson,Sisonke,Public,12.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,2454.0
3480027,,Free State,Mangaung MM,35-49,Female,Johnson & Johnson,Sisonke,Public,12.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12174.0
3480028,,Free State,Mangaung MM,35-49,Female,Johnson & Johnson,Sisonke,Public,12.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,20906.0
3480029,,Free State,Mangaung MM,35-49,Female,Johnson & Johnson,Sisonke,Public,12.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,52589.0
3480030,,Free State,Mangaung MM,35-49,Male,Johnson & Johnson,National,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2053.0
3480031,,Free State,Mangaung MM,35-49,Male,Johnson & Johnson,National,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11256.0
3480032,,Free State,Mangaung MM,35-49,Male,Johnson & Johnson,National,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,19330.0
3480033,,Free State,Mangaung MM,35-49,Male,Johnson & Johnson,National,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,48791.0
3480034,,Free State,Mangaung MM,35-49,Male,Johnson & Johnson,Sisonke,Private,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,2053.0
3480035,,Free State,Mangaung MM,35-49,Male,Johnson & Johnson,Sisonke,Private,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,11256.0
3480036,,Free State,Mangaung MM,35-49,Male,Johnson & Johnson,Sisonke,Private,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,19330.0
3480037,,Free State,Mangaung MM,35-49,Male,Johnson & Johnson,Sisonke,Private,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,48791.0
3480038,,Free State,Mangaung MM,35-49,Male,Johnson & Johnson,Sisonke,Public,7.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,2053.0
3480039,,Free State,Mangaung MM,35-49,Male,Johnson & Johnson,Sisonke,Public,7.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,11256.0
3480040,,Free State,Mangaung MM,35-49,Male,Johnson & Johnson,Sisonke,Public,7.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,19330.0
3480041,,Free State,Mangaung MM,35-49,Male,Johnson & Johnson,Sisonke,Public,7.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,48791.0
3480042,,Free State,Mangaung MM,50-59,Female,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1210.0
3480043,,Free State,Mangaung MM,50-59,Female,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5987.0
3480044,,Free State,Mangaung MM,50-59,Female,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10281.0
3480045,,Free State,Mangaung MM,50-59,Female,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,25844.0
3480046,,Free State,Mangaung MM,50-59,Female,Johnson & Johnson,Sisonke,Public,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1210.0
3480047,,Free State,Mangaung MM,50-59,Female,Johnson & Johnson,Sisonke,Public,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,5987.0
3480048,,Free State,Mangaung MM,50-59,Female,Johnson & Johnson,Sisonke,Public,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,10281.0
3480049,,Free State,Mangaung MM,50-59,Female,Johnson & Johnson,Sisonke,Public,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,25844.0
3480050,,Free State,Mangaung MM,50-59,Male,Johnson & Johnson,National,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,784.0
3480051,,Free State,Mangaung MM,50-59,Male,Johnson & Johnson,National,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4373.0
3480052,,Free State,Mangaung MM,50-59,Male,Johnson & Johnson,National,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7508.0
3480053,,Free State,Mangaung MM,50-59,Male,Johnson & Johnson,National,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,18937.0
3480054,,Free State,Mangaung MM,50-59,Male,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,784.0
3480055,,Free State,Mangaung MM,50-59,Male,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4373.0
3480056,,Free State,Mangaung MM,50-59,Male,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7508.0
3480057,,Free State,Mangaung MM,50-59,Male,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,18937.0
3480058,,Free State,Mangaung MM,50-59,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,784.0
3480059,,Free State,Mangaung MM,50-59,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4373.0
3480060,,Free State,Mangaung MM,50-59,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7508.0
3480061,,Free State,Mangaung MM,50-59,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,18937.0
3480062,,Free State,Mangaung MM,60+,Female,Johnson & Johnson,Sisonke,Public,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,2157.0
3480063,,Free State,Mangaung MM,60+,Female,Johnson & Johnson,Sisonke,Public,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,7558.0
3480064,,Free State,Mangaung MM,60+,Female,Johnson & Johnson,Sisonke,Public,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,12981.0
3480065,,Free State,Mangaung MM,60+,Female,Johnson & Johnson,Sisonke,Public,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,32511.0
3480066,,Free State,Mangaung MM,60+,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1056.0
3480067,,Free State,Mangaung MM,60+,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4529.0
3480068,,Free State,Mangaung MM,60+,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7777.0
3480069,,Free State,Mangaung MM,60+,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,19535.0
3480070,,Free State,T Mofutsanyana DM,35-49,Female,Johnson & Johnson,Sisonke,Public,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4531.0
3480071,,Free State,T Mofutsanyana DM,35-49,Female,Johnson & Johnson,Sisonke,Public,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4831.0
3480072,,Free State,T Mofutsanyana DM,35-49,Female,Johnson & Johnson,Sisonke,Public,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,5300.0
3480073,,Free State,T Mofutsanyana DM,35-49,Female,Johnson & Johnson,Sisonke,Public,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,11155.0
3480074,,Free State,T Mofutsanyana DM,35-49,Female,Johnson & Johnson,Sisonke,Public,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,14884.0
3480075,,Free State,T Mofutsanyana DM,35-49,Female,Johnson & Johnson,Sisonke,Public,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,32240.0
3480076,,Free State,T Mofutsanyana DM,35-49,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4556.0
3480077,,Free State,T Mofutsanyana DM,35-49,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4642.0
3480078,,Free State,T Mofutsanyana DM,35-49,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4835.0
3480079,,Free State,T Mofutsanyana DM,35-49,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9373.0
3480080,,Free State,T Mofutsanyana DM,35-49,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13845.0
3480081,,Free State,T Mofutsanyana DM,35-49,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,23873.0
3480082,,Free State,T Mofutsanyana DM,50-59,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2162.0
3480083,,Free State,T Mofutsanyana DM,50-59,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2289.0
3480084,,Free State,T Mofutsanyana DM,50-59,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2637.0
3480085,,Free State,T Mofutsanyana DM,50-59,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4682.0
3480086,,Free State,T Mofutsanyana DM,50-59,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6227.0
3480087,,Free State,T Mofutsanyana DM,50-59,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,15741.0
3480088,,Free State,T Mofutsanyana DM,60+,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1455.0
3480089,,Free State,T Mofutsanyana DM,60+,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1697.0
3480090,,Free State,T Mofutsanyana DM,60+,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1920.0
3480091,,Free State,T Mofutsanyana DM,60+,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3229.0
3480092,,Free State,T Mofutsanyana DM,60+,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4124.0
3480093,,Free State,T Mofutsanyana DM,60+,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8879.0
3480094,,Free State,Xhariep DM,18-34,Female,Johnson & Johnson,Sisonke,Public,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4874.0
3480095,,Free State,Xhariep DM,18-34,Female,Johnson & Johnson,Sisonke,Public,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,5012.0
3480096,,Free State,Xhariep DM,18-34,Female,Johnson & Johnson,Sisonke,Public,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6507.0
3480097,,Free State,Xhariep DM,18-34,Male,Johnson & Johnson,Sisonke,Public,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4517.0
3480098,,Free State,Xhariep DM,18-34,Male,Johnson & Johnson,Sisonke,Public,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6263.0
3480099,,Free State,Xhariep DM,18-34,Male,Johnson & Johnson,Sisonke,Public,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6653.0
3480100,,Free State,Xhariep DM,35-49,Female,Johnson & Johnson,Sisonke,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2877.0
3480101,,Free State,Xhariep DM,35-49,Female,Johnson & Johnson,Sisonke,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3533.0
3480102,,Free State,Xhariep DM,35-49,Female,Johnson & Johnson,Sisonke,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4330.0
3480103,,Free State,Xhariep DM,35-49,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2580.0
3480104,,Free State,Xhariep DM,35-49,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4000.0
3480105,,Free State,Xhariep DM,35-49,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4436.0
3480106,,Free State,Xhariep DM,50-59,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,988.0
3480107,,Free State,Xhariep DM,50-59,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1567.0
3480108,,Free State,Xhariep DM,50-59,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1818.0
3480109,,Free State,Xhariep DM,60+,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2145.0
3480110,,Free State,Xhariep DM,60+,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2146.0
3480111,,Free State,Xhariep DM,60+,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3206.0
3480112,,Gauteng,Ekurhuleni MM,18-34,Female,Johnson & Johnson,National,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,79916.0
3480113,,Gauteng,Ekurhuleni MM,18-34,Female,Johnson & Johnson,National,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,95307.0
3480114,,Gauteng,Ekurhuleni MM,18-34,Female,Johnson & Johnson,National,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,101372.0
3480115,,Gauteng,Ekurhuleni MM,18-34,Female,Johnson & Johnson,National,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,116646.0
3480116,,Gauteng,Ekurhuleni MM,18-34,Female,Johnson & Johnson,National,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,117484.0
3480117,,Gauteng,Ekurhuleni MM,18-34,Female,Johnson & Johnson,National,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,135512.0
3480118,,Gauteng,Ekurhuleni MM,18-34,Female,Johnson & Johnson,Sisonke,Private,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,79916.0
3480119,,Gauteng,Ekurhuleni MM,18-34,Female,Johnson & Johnson,Sisonke,Private,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,95307.0
3480120,,Gauteng,Ekurhuleni MM,18-34,Female,Johnson & Johnson,Sisonke,Private,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,101372.0
3480121,,Gauteng,Ekurhuleni MM,18-34,Female,Johnson & Johnson,Sisonke,Private,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,116646.0
3480122,,Gauteng,Ekurhuleni MM,18-34,Female,Johnson & Johnson,Sisonke,Private,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,117484.0
3480123,,Gauteng,Ekurhuleni MM,18-34,Female,Johnson & Johnson,Sisonke,Private,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,135512.0
3480124,,Gauteng,Ekurhuleni MM,18-34,Female,Johnson & Johnson,Sisonke,Public,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,79916.0
3480125,,Gauteng,Ekurhuleni MM,18-34,Female,Johnson & Johnson,Sisonke,Public,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,95307.0
3480126,,Gauteng,Ekurhuleni MM,18-34,Female,Johnson & Johnson,Sisonke,Public,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,101372.0
3480127,,Gauteng,Ekurhuleni MM,18-34,Female,Johnson & Johnson,Sisonke,Public,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,116646.0
3480128,,Gauteng,Ekurhuleni MM,18-34,Female,Johnson & Johnson,Sisonke,Public,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,117484.0
3480129,,Gauteng,Ekurhuleni MM,18-34,Female,Johnson & Johnson,Sisonke,Public,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,135512.0
3480130,,Gauteng,Ekurhuleni MM,18-34,Male,Johnson & Johnson,Sisonke,Private,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,85095.0
3480131,,Gauteng,Ekurhuleni MM,18-34,Male,Johnson & Johnson,Sisonke,Private,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,101480.0
3480132,,Gauteng,Ekurhuleni MM,18-34,Male,Johnson & Johnson,Sisonke,Private,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,107939.0
3480133,,Gauteng,Ekurhuleni MM,18-34,Male,Johnson & Johnson,Sisonke,Private,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,124202.0
3480134,,Gauteng,Ekurhuleni MM,18-34,Male,Johnson & Johnson,Sisonke,Private,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,125096.0
3480135,,Gauteng,Ekurhuleni MM,18-34,Male,Johnson & Johnson,Sisonke,Private,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,144290.0
3480136,,Gauteng,Ekurhuleni MM,18-34,Male,Johnson & Johnson,Sisonke,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,85095.0
3480137,,Gauteng,Ekurhuleni MM,18-34,Male,Johnson & Johnson,Sisonke,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,101480.0
3480138,,Gauteng,Ekurhuleni MM,18-34,Male,Johnson & Johnson,Sisonke,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,107939.0
3480139,,Gauteng,Ekurhuleni MM,18-34,Male,Johnson & Johnson,Sisonke,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,124202.0
3480140,,Gauteng,Ekurhuleni MM,18-34,Male,Johnson & Johnson,Sisonke,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,125096.0
3480141,,Gauteng,Ekurhuleni MM,18-34,Male,Johnson & Johnson,Sisonke,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,144290.0
3480142,,Gauteng,Ekurhuleni MM,35-49,Female,Johnson & Johnson,Sisonke,Private,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,49267.0
3480143,,Gauteng,Ekurhuleni MM,35-49,Female,Johnson & Johnson,Sisonke,Private,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,58753.0
3480144,,Gauteng,Ekurhuleni MM,35-49,Female,Johnson & Johnson,Sisonke,Private,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,62494.0
3480145,,Gauteng,Ekurhuleni MM,35-49,Female,Johnson & Johnson,Sisonke,Private,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,71910.0
3480146,,Gauteng,Ekurhuleni MM,35-49,Female,Johnson & Johnson,Sisonke,Private,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,72427.0
3480147,,Gauteng,Ekurhuleni MM,35-49,Female,Johnson & Johnson,Sisonke,Private,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,83540.0
3480148,,Gauteng,Ekurhuleni MM,35-49,Female,Johnson & Johnson,Sisonke,Public,62.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,62.0,49267.0
3480149,,Gauteng,Ekurhuleni MM,35-49,Female,Johnson & Johnson,Sisonke,Public,62.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,62.0,58753.0
3480150,,Gauteng,Ekurhuleni MM,35-49,Female,Johnson & Johnson,Sisonke,Public,62.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,62.0,62494.0
3480151,,Gauteng,Ekurhuleni MM,35-49,Female,Johnson & Johnson,Sisonke,Public,62.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,62.0,71910.0
3480152,,Gauteng,Ekurhuleni MM,35-49,Female,Johnson & Johnson,Sisonke,Public,62.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,62.0,72427.0
3480153,,Gauteng,Ekurhuleni MM,35-49,Female,Johnson & Johnson,Sisonke,Public,62.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,62.0,83540.0
3480154,,Gauteng,Ekurhuleni MM,35-49,Female,Johnson & Johnson,Sisonke,,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,49267.0
3480155,,Gauteng,Ekurhuleni MM,35-49,Female,Johnson & Johnson,Sisonke,,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,58753.0
3480156,,Gauteng,Ekurhuleni MM,35-49,Female,Johnson & Johnson,Sisonke,,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,62494.0
3480157,,Gauteng,Ekurhuleni MM,35-49,Female,Johnson & Johnson,Sisonke,,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,71910.0
3480158,,Gauteng,Ekurhuleni MM,35-49,Female,Johnson & Johnson,Sisonke,,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,72427.0
