"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"EASTERN CAPE","AMATHOLE DM","12-17","Female","14659","5624","54013"
"EASTERN CAPE","AMATHOLE DM","12-17","Male","12546","4595","59147"
"EASTERN CAPE","BUFFALO CITY MM","12-17","Female","19252","10672","40374"
"EASTERN CAPE","BUFFALO CITY MM","12-17","Male","15327","7592","41449"
"EASTERN CAPE","JOE GQABI DM","12-17","Female","8446","3071","21796"
"EASTERN CAPE","JOE GQABI DM","12-17","Male","7451","2400","23762"
"EASTERN CAPE","SARAH BAARTMAN DM","12-17","Female","11121","6424","25499"
"EASTERN CAPE","SARAH BAARTMAN DM","12-17","Male","9386","4802","26199"
"FREE STATE","FEZILE DABI DM","12-17","Female","13561","5342","26752"
"FREE STATE","FEZILE DABI DM","12-17","Male","11174","3912","26768"
"FREE STATE","LEJWELEPUTSWA DM","12-17","Female","17680","6690","34380"
"FREE STATE","LEJWELEPUTSWA DM","12-17","Male","14953","4801","33735"
"FREE STATE","MANGAUNG MM","12-17","Female","26224","15736","45611"
"FREE STATE","MANGAUNG MM","12-17","Male","23229","12643","47218"
"FREE STATE","XHARIEP DM","12-17","Female","4225","1190","8183"
"FREE STATE","XHARIEP DM","12-17","Male","3462","814","8133"
"GAUTENG","EKURHULENI MM","12-17","Female","51122","21712","165897"
"GAUTENG","EKURHULENI MM","12-17","Male","41910","16713","165688"
"GAUTENG","SEDIBENG DM","12-17","Female","15188","6837","43340"
"GAUTENG","SEDIBENG DM","12-17","Male","12170","5183","46239"
"GAUTENG","WEST RAND DM","12-17","Female","19482","10261","41623"
"GAUTENG","WEST RAND DM","12-17","Male","15976","7770","41409"
"KWAZULU-NATAL","AMAJUBA DM","12-17","Female","6681","2877","33168"
"KWAZULU-NATAL","AMAJUBA DM","12-17","Male","4364","1799","33581"
"KWAZULU-NATAL","ETHEKWINI MM","12-17","Female","25987","12369","172176"
"KWAZULU-NATAL","ETHEKWINI MM","12-17","Male","22591","10525","180552"
"KWAZULU-NATAL","HARRY GWALA DM","12-17","Female","13225","7876","34875"
"KWAZULU-NATAL","HARRY GWALA DM","12-17","Male","10428","5731","34556"
"KWAZULU-NATAL","ILEMBE DM","12-17","Female","8775","4426","38682"
"KWAZULU-NATAL","ILEMBE DM","12-17","Male","5344","2472","39106"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Female","12566","5136","61538"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Male","8264","3146","61800"
"KWAZULU-NATAL","UGU DM","12-17","Female","13132","5656","51740"
"KWAZULU-NATAL","UGU DM","12-17","Male","8628","3172","52856"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Female","14105","5813","60728"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Male","10217","3833","59741"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Female","20297","10267","47511"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Male","12873","5402","45277"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Female","14769","6325","39331"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Male","9109","3452","39377"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Female","15355","6930","46750"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Male","10380","4079","48520"
"KWAZULU-NATAL","ZULULAND DM","12-17","Female","23902","12722","61011"
"KWAZULU-NATAL","ZULULAND DM","12-17","Male","17222","8074","62836"
"LIMPOPO","CAPRICORN DM","12-17","Female","37518","15672","81625"
"LIMPOPO","CAPRICORN DM","12-17","Male","32139","11887","86098"
"LIMPOPO","MOPANI DM","12-17","Female","37263","13062","71845"
"LIMPOPO","MOPANI DM","12-17","Male","30720","9478","76268"
"LIMPOPO","SEKHUKHUNE DM","12-17","Female","26305","10026","74350"
"LIMPOPO","SEKHUKHUNE DM","12-17","Male","25816","8436","78272"
"LIMPOPO","VHEMBE DM","12-17","Female","38008","12675","86602"
"LIMPOPO","VHEMBE DM","12-17","Male","30814","8762","91753"
"LIMPOPO","WATERBERG DM","12-17","Female","17753","7024","37998"
"LIMPOPO","WATERBERG DM","12-17","Male","14870","5190","40036"
"MPUMALANGA","EHLANZENI DM","12-17","Female","47963","20117","106459"
