"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","395642","839479"
"EASTERN CAPE","18-34","Male","300980","854468"
"EASTERN CAPE","35-49","Female","370286","586430"
"EASTERN CAPE","35-49","Male","252357","522727"
"EASTERN CAPE","50-59","Female","237065","320585"
"EASTERN CAPE","50-59","Male","149343","196960"
"EASTERN CAPE","60+","Female","368286","517296"
"EASTERN CAPE","60+","Male","221132","261598"
"EASTERN CAPE","Unidentified","Female","294",""
"EASTERN CAPE","Unidentified","Male","67",""
"FREE STATE","18-34","Female","231875","410210"
"FREE STATE","18-34","Male","176386","419145"
"FREE STATE","35-49","Female","194555","283918"
"FREE STATE","35-49","Male","160425","266941"
"FREE STATE","50-59","Female","105532","140470"
"FREE STATE","50-59","Male","82219","105617"
"FREE STATE","60+","Female","138543","178195"
"FREE STATE","60+","Male","87345","110025"
"FREE STATE","Unidentified","Female","83",""
"FREE STATE","Unidentified","Male","47",""
"GAUTENG","18-34","Female","990034","2584852"
"GAUTENG","18-34","Male","846028","2611302"
"GAUTENG","35-49","Female","1004607","1659380"
"GAUTENG","35-49","Male","939550","1782603"
"GAUTENG","50-59","Female","445006","675158"
"GAUTENG","50-59","Male","425627","655342"
"GAUTENG","60+","Female","499692","745260"
"GAUTENG","60+","Male","383228","597429"
"GAUTENG","Unidentified","Female","273",""
"GAUTENG","Unidentified","Male","160",""
"KWAZULU-NATAL","18-34","Female","639446","1707989"
"KWAZULU-NATAL","18-34","Male","438559","1725158"
"KWAZULU-NATAL","35-49","Female","575546","1071255"
"KWAZULU-NATAL","35-49","Male","414383","951364"
"KWAZULU-NATAL","50-59","Female","301776","492136"
"KWAZULU-NATAL","50-59","Male","203398","316845"
"KWAZULU-NATAL","60+","Female","448522","624115"
"KWAZULU-NATAL","60+","Male","254908","330933"
"KWAZULU-NATAL","Unidentified","Female","354",""
"KWAZULU-NATAL","Unidentified","Male","134",""
"LIMPOPO","18-34","Female","431826","818804"
"LIMPOPO","18-34","Male","294077","833104"
"LIMPOPO","35-49","Female","378258","573264"
"LIMPOPO","35-49","Male","250299","493423"
"LIMPOPO","50-59","Female","200083","265501"
"LIMPOPO","50-59","Male","133988","165831"
"LIMPOPO","60+","Female","297034","372555"
"LIMPOPO","60+","Male","171751","173319"
"LIMPOPO","Unidentified","Female","605",""
"LIMPOPO","Unidentified","Male","86",""
"MPUMALANGA","18-34","Female","275495","681710"
"MPUMALANGA","18-34","Male","234812","729028"
"MPUMALANGA","35-49","Female","241453","451254"
"MPUMALANGA","35-49","Male","213582","457785"
"MPUMALANGA","50-59","Female","118219","197794"
"MPUMALANGA","50-59","Male","95891","151183"
"MPUMALANGA","60+","Female","144760","224305"
"MPUMALANGA","60+","Male","104576","146461"
"MPUMALANGA","Unidentified","Female","154",""
"MPUMALANGA","Unidentified","Male","50",""
"NORTHERN CAPE","18-34","Female","78571","174695"
"NORTHERN CAPE","18-34","Male","74191","182300"
"NORTHERN CAPE","35-49","Female","69645","118328"
"NORTHERN CAPE","35-49","Male","73625","131923"
"NORTHERN CAPE","50-59","Female","37425","57823"
"NORTHERN CAPE","50-59","Male","34882","49198"
"NORTHERN CAPE","60+","Female","46266","80820"
"NORTHERN CAPE","60+","Male","34491","52458"
"NORTHERN CAPE","Unidentified","Female","13",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","243862","547199"
"NORTH WEST","18-34","Male","201792","611287"
"NORTH WEST","35-49","Female","217028","386831"
"NORTH WEST","35-49","Male","217043","437698"
"NORTH WEST","50-59","Female","110048","173790"
"NORTH WEST","50-59","Male","109325","168889"
"NORTH WEST","60+","Female","144864","213393"
"NORTH WEST","60+","Male","109645","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","108",""
"WESTERN CAPE","18-34","Female","522326","1010156"
"WESTERN CAPE","18-34","Male","454850","1047625"
"WESTERN CAPE","35-49","Female","478376","744325"
"WESTERN CAPE","35-49","Male","421157","767488"
"WESTERN CAPE","50-59","Female","245664","368383"
"WESTERN CAPE","50-59","Male","212929","315766"
"WESTERN CAPE","60+","Female","322966","422288"
"WESTERN CAPE","60+","Male","240412","300872"
"WESTERN CAPE","Unidentified","Female","112",""
"WESTERN CAPE","Unidentified","Male","68",""
