"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Female","14255","5831","60728"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Male","10240","3816","59741"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Female","20725","10295","47511"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Male","13174","5411","45277"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Female","15140","6414","39331"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Male","9342","3493","39377"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Female","15807","7103","46750"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Male","10636","4146","48520"
"KWAZULU-NATAL","ZULULAND DM","12-17","Female","24574","13022","61011"
"KWAZULU-NATAL","ZULULAND DM","12-17","Male","17634","8201","62836"
"LIMPOPO","CAPRICORN DM","12-17","Female","36668","15049","81625"
"LIMPOPO","CAPRICORN DM","12-17","Male","31548","11328","86098"
"LIMPOPO","MOPANI DM","12-17","Female","37102","12463","71845"
"LIMPOPO","MOPANI DM","12-17","Male","30568","8949","76268"
"LIMPOPO","SEKHUKHUNE DM","12-17","Female","26265","9977","74350"
"LIMPOPO","SEKHUKHUNE DM","12-17","Male","25932","8407","78272"
"LIMPOPO","VHEMBE DM","12-17","Female","38610","12895","86602"
"LIMPOPO","VHEMBE DM","12-17","Male","31227","8872","91753"
"LIMPOPO","WATERBERG DM","12-17","Female","17647","6874","37998"
"LIMPOPO","WATERBERG DM","12-17","Male","14708","5069","40036"
"MPUMALANGA","EHLANZENI DM","12-17","Female","47648","18642","106459"
"MPUMALANGA","EHLANZENI DM","12-17","Male","36337","12109","106460"
"MPUMALANGA","NKANGALA DM","12-17","Female","17422","6663","80945"
"MPUMALANGA","NKANGALA DM","12-17","Male","18169","5616","82708"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Female","7588","3413","22463"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Male","6270","2596","23371"
"NORTHERN CAPE","NAMAKWA DM","12-17","Female","1741","677","5781"
"NORTHERN CAPE","NAMAKWA DM","12-17","Male","1410","512","5620"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Female","3669","1620","11577"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Male","2793","1155","11573"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","32601","13550","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26929","9944","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21699","7504","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","18035","5472","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9313","3964","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8091","3246","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","835","382","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","639","281","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6358","2465","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5403","1920","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","3073","1007","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2440","785","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4221","1690","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3667","1325","22568"
