"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","394640","839479"
"EASTERN CAPE","18-34","Male","298469","854468"
"EASTERN CAPE","35-49","Female","370018","586430"
"EASTERN CAPE","35-49","Male","251935","522727"
"EASTERN CAPE","50-59","Female","236796","320585"
"EASTERN CAPE","50-59","Male","149239","196960"
"EASTERN CAPE","60+","Female","367071","517296"
"EASTERN CAPE","60+","Male","220412","261598"
"EASTERN CAPE","Unidentified","Female","294",""
"EASTERN CAPE","Unidentified","Male","70",""
"FREE STATE","18-34","Female","231607","410210"
"FREE STATE","18-34","Male","176183","419145"
"FREE STATE","35-49","Female","194340","283918"
"FREE STATE","35-49","Male","160271","266941"
"FREE STATE","50-59","Female","105463","140470"
"FREE STATE","50-59","Male","82096","105617"
"FREE STATE","60+","Female","138070","178195"
"FREE STATE","60+","Male","87026","110025"
"FREE STATE","Unidentified","Female","84",""
"FREE STATE","Unidentified","Male","47",""
"GAUTENG","18-34","Female","988939","2584852"
"GAUTENG","18-34","Male","844660","2611302"
"GAUTENG","35-49","Female","1002696","1659380"
"GAUTENG","35-49","Male","937675","1782603"
"GAUTENG","50-59","Female","443978","675158"
"GAUTENG","50-59","Male","424682","655342"
"GAUTENG","60+","Female","497884","745260"
"GAUTENG","60+","Male","381679","597429"
"GAUTENG","Unidentified","Female","277",""
"GAUTENG","Unidentified","Male","164",""
"KWAZULU-NATAL","18-34","Female","638425","1707989"
"KWAZULU-NATAL","18-34","Male","437944","1725158"
"KWAZULU-NATAL","35-49","Female","574945","1071255"
"KWAZULU-NATAL","35-49","Male","413731","951364"
"KWAZULU-NATAL","50-59","Female","301526","492136"
"KWAZULU-NATAL","50-59","Male","203158","316845"
"KWAZULU-NATAL","60+","Female","447044","624115"
"KWAZULU-NATAL","60+","Male","254060","330933"
"KWAZULU-NATAL","Unidentified","Female","354",""
"KWAZULU-NATAL","Unidentified","Male","135",""
"LIMPOPO","18-34","Female","430854","818804"
"LIMPOPO","18-34","Male","293266","833104"
"LIMPOPO","35-49","Female","377446","573264"
"LIMPOPO","35-49","Male","249722","493423"
"LIMPOPO","50-59","Female","199884","265501"
"LIMPOPO","50-59","Male","133932","165831"
"LIMPOPO","60+","Female","296279","372555"
"LIMPOPO","60+","Male","171212","173319"
"LIMPOPO","Unidentified","Female","608",""
"LIMPOPO","Unidentified","Male","86",""
"MPUMALANGA","18-34","Female","275108","681710"
"MPUMALANGA","18-34","Male","234520","729028"
"MPUMALANGA","35-49","Female","241007","451254"
"MPUMALANGA","35-49","Male","213065","457785"
"MPUMALANGA","50-59","Female","117989","197794"
"MPUMALANGA","50-59","Male","95730","151183"
"MPUMALANGA","60+","Female","144272","224305"
"MPUMALANGA","60+","Male","104240","146461"
"MPUMALANGA","Unidentified","Female","155",""
"MPUMALANGA","Unidentified","Male","52",""
"NORTHERN CAPE","18-34","Female","78446","174695"
"NORTHERN CAPE","18-34","Male","74082","182300"
"NORTHERN CAPE","35-49","Female","69498","118328"
"NORTHERN CAPE","35-49","Male","73508","131923"
"NORTHERN CAPE","50-59","Female","37350","57823"
"NORTHERN CAPE","50-59","Male","34771","49198"
"NORTHERN CAPE","60+","Female","46083","80820"
"NORTHERN CAPE","60+","Male","34358","52458"
"NORTHERN CAPE","Unidentified","Female","13",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","243395","547199"
"NORTH WEST","18-34","Male","201274","611287"
"NORTH WEST","35-49","Female","216658","386831"
"NORTH WEST","35-49","Male","216671","437698"
"NORTH WEST","50-59","Female","109790","173790"
"NORTH WEST","50-59","Male","109128","168889"
"NORTH WEST","60+","Female","144376","213393"
"NORTH WEST","60+","Male","109224","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","110",""
"WESTERN CAPE","18-34","Female","522492","1010156"
"WESTERN CAPE","18-34","Male","454556","1047625"
"WESTERN CAPE","35-49","Female","477866","744325"
"WESTERN CAPE","35-49","Male","420749","767488"
"WESTERN CAPE","50-59","Female","245310","368383"
"WESTERN CAPE","50-59","Male","212622","315766"
"WESTERN CAPE","60+","Female","321949","422288"
"WESTERN CAPE","60+","Male","239563","300872"
"WESTERN CAPE","Unidentified","Female","116",""
"WESTERN CAPE","Unidentified","Male","68",""
