"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"EASTERN CAPE","AMATHOLE DM","12-17","Female","14565","5605","54013"
"EASTERN CAPE","AMATHOLE DM","12-17","Male","12480","4587","59147"
"EASTERN CAPE","BUFFALO CITY MM","12-17","Female","19119","10619","40374"
"EASTERN CAPE","BUFFALO CITY MM","12-17","Male","15261","7588","41449"
"EASTERN CAPE","JOE GQABI DM","12-17","Female","8382","3055","21796"
"EASTERN CAPE","JOE GQABI DM","12-17","Male","7383","2391","23762"
"EASTERN CAPE","SARAH BAARTMAN DM","12-17","Female","11041","6391","25499"
"EASTERN CAPE","SARAH BAARTMAN DM","12-17","Male","9328","4788","26199"
"FREE STATE","FEZILE DABI DM","12-17","Female","13462","5320","26752"
"FREE STATE","FEZILE DABI DM","12-17","Male","11112","3895","26768"
"FREE STATE","LEJWELEPUTSWA DM","12-17","Female","17534","6643","34380"
"FREE STATE","LEJWELEPUTSWA DM","12-17","Male","14854","4778","33735"
"FREE STATE","MANGAUNG MM","12-17","Female","25988","15717","45611"
"FREE STATE","MANGAUNG MM","12-17","Male","23051","12638","47218"
"FREE STATE","XHARIEP DM","12-17","Female","4182","1181","8183"
"FREE STATE","XHARIEP DM","12-17","Male","3432","806","8133"
"GAUTENG","EKURHULENI MM","12-17","Female","50770","21596","165897"
"GAUTENG","EKURHULENI MM","12-17","Male","41710","16643","165688"
"GAUTENG","SEDIBENG DM","12-17","Female","15089","6781","43340"
"GAUTENG","SEDIBENG DM","12-17","Male","12082","5154","46239"
"GAUTENG","WEST RAND DM","12-17","Female","19332","10195","41623"
"GAUTENG","WEST RAND DM","12-17","Male","15878","7746","41409"
"KWAZULU-NATAL","AMAJUBA DM","12-17","Female","6631","2862","33168"
"KWAZULU-NATAL","AMAJUBA DM","12-17","Male","4345","1796","33581"
"KWAZULU-NATAL","ETHEKWINI MM","12-17","Female","25802","12297","172176"
"KWAZULU-NATAL","ETHEKWINI MM","12-17","Male","22389","10443","180552"
"KWAZULU-NATAL","HARRY GWALA DM","12-17","Female","13140","7834","34875"
"KWAZULU-NATAL","HARRY GWALA DM","12-17","Male","10365","5709","34556"
"KWAZULU-NATAL","ILEMBE DM","12-17","Female","8708","4389","38682"
"KWAZULU-NATAL","ILEMBE DM","12-17","Male","5307","2454","39106"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Female","12447","5097","61538"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Male","8219","3129","61800"
"KWAZULU-NATAL","UGU DM","12-17","Female","13017","5605","51740"
"KWAZULU-NATAL","UGU DM","12-17","Male","8571","3153","52856"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Female","13972","5772","60728"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Male","10144","3820","59741"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Female","20130","10203","47511"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Male","12773","5379","45277"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Female","14641","6278","39331"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Male","9045","3432","39377"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Female","15197","6863","46750"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Male","10307","4052","48520"
"KWAZULU-NATAL","ZULULAND DM","12-17","Female","23709","12623","61011"
"KWAZULU-NATAL","ZULULAND DM","12-17","Male","17090","8030","62836"
"LIMPOPO","CAPRICORN DM","12-17","Female","37404","15618","81625"
"LIMPOPO","CAPRICORN DM","12-17","Male","32006","11857","86098"
"LIMPOPO","MOPANI DM","12-17","Female","37060","13042","71845"
"LIMPOPO","MOPANI DM","12-17","Male","30570","9467","76268"
"LIMPOPO","SEKHUKHUNE DM","12-17","Female","26210","10002","74350"
"LIMPOPO","SEKHUKHUNE DM","12-17","Male","25693","8427","78272"
"LIMPOPO","VHEMBE DM","12-17","Female","37772","12623","86602"
"LIMPOPO","VHEMBE DM","12-17","Male","30602","8699","91753"
"LIMPOPO","WATERBERG DM","12-17","Female","17648","6980","37998"
"LIMPOPO","WATERBERG DM","12-17","Male","14810","5188","40036"
"MPUMALANGA","EHLANZENI DM","12-17","Female","47684","20083","106459"
"MPUMALANGA","EHLANZENI DM","12-17","Male","36723","13323","106460"
"MPUMALANGA","NKANGALA DM","12-17","Female","16807","6525","80945"
"MPUMALANGA","NKANGALA DM","12-17","Male","17315","5453","82708"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Female","7538","3705","22463"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Male","6270","2807","23371"
"NORTHERN CAPE","NAMAKWA DM","12-17","Female","1683","655","5781"
"NORTHERN CAPE","NAMAKWA DM","12-17","Male","1361","498","5620"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Female","3545","1579","11577"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Male","2722","1130","11573"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","31969","13546","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26588","10052","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21100","7426","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17634","5440","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9193","4155","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8107","3461","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","799","373","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","626","282","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6203","2545","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5270","1958","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","2980","994","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2341","771","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4120","1890","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3584","1432","22568"
