"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","396797","839479"
"EASTERN CAPE","18-34","Male","303281","854468"
"EASTERN CAPE","35-49","Female","370769","586430"
"EASTERN CAPE","35-49","Male","252928","522727"
"EASTERN CAPE","50-59","Female","237372","320585"
"EASTERN CAPE","50-59","Male","149604","196960"
"EASTERN CAPE","60+","Female","369757","517296"
"EASTERN CAPE","60+","Male","222055","261598"
"EASTERN CAPE","Unidentified","Female","292",""
"EASTERN CAPE","Unidentified","Male","66",""
"FREE STATE","18-34","Female","232120","410210"
"FREE STATE","18-34","Male","176634","419145"
"FREE STATE","35-49","Female","194758","283918"
"FREE STATE","35-49","Male","160601","266941"
"FREE STATE","50-59","Female","105653","140470"
"FREE STATE","50-59","Male","82383","105617"
"FREE STATE","60+","Female","139132","178195"
"FREE STATE","60+","Male","87755","110025"
"FREE STATE","Unidentified","Female","83",""
"FREE STATE","Unidentified","Male","46",""
"GAUTENG","18-34","Female","990951","2584852"
"GAUTENG","18-34","Male","846987","2611302"
"GAUTENG","35-49","Female","1006689","1659380"
"GAUTENG","35-49","Male","941442","1782603"
"GAUTENG","50-59","Female","446227","675158"
"GAUTENG","50-59","Male","426884","655342"
"GAUTENG","60+","Female","501931","745260"
"GAUTENG","60+","Male","385169","597429"
"GAUTENG","Unidentified","Female","270",""
"GAUTENG","Unidentified","Male","159",""
"KWAZULU-NATAL","18-34","Female","640156","1707989"
"KWAZULU-NATAL","18-34","Male","438951","1725158"
"KWAZULU-NATAL","35-49","Female","576200","1071255"
"KWAZULU-NATAL","35-49","Male","414838","951364"
"KWAZULU-NATAL","50-59","Female","302084","492136"
"KWAZULU-NATAL","50-59","Male","203846","316845"
"KWAZULU-NATAL","60+","Female","450331","624115"
"KWAZULU-NATAL","60+","Male","255979","330933"
"KWAZULU-NATAL","Unidentified","Female","352",""
"KWAZULU-NATAL","Unidentified","Male","128",""
"LIMPOPO","18-34","Female","432590","818804"
"LIMPOPO","18-34","Male","294815","833104"
"LIMPOPO","35-49","Female","378999","573264"
"LIMPOPO","35-49","Male","250807","493423"
"LIMPOPO","50-59","Female","200426","265501"
"LIMPOPO","50-59","Male","134211","165831"
"LIMPOPO","60+","Female","297991","372555"
"LIMPOPO","60+","Male","172361","173319"
"LIMPOPO","Unidentified","Female","604",""
"LIMPOPO","Unidentified","Male","85",""
"MPUMALANGA","18-34","Female","275861","681710"
"MPUMALANGA","18-34","Male","235089","729028"
"MPUMALANGA","35-49","Female","241856","451254"
"MPUMALANGA","35-49","Male","214042","457785"
"MPUMALANGA","50-59","Female","118518","197794"
"MPUMALANGA","50-59","Male","96111","151183"
"MPUMALANGA","60+","Female","145381","224305"
"MPUMALANGA","60+","Male","105050","146461"
"MPUMALANGA","Unidentified","Female","153",""
"MPUMALANGA","Unidentified","Male","50",""
"NORTHERN CAPE","18-34","Female","78656","174695"
"NORTHERN CAPE","18-34","Male","74190","182300"
"NORTHERN CAPE","35-49","Female","69737","118328"
"NORTHERN CAPE","35-49","Male","73758","131923"
"NORTHERN CAPE","50-59","Female","37503","57823"
"NORTHERN CAPE","50-59","Male","34959","49198"
"NORTHERN CAPE","60+","Female","46503","80820"
"NORTHERN CAPE","60+","Male","34676","52458"
"NORTHERN CAPE","Unidentified","Female","12",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","244280","547199"
"NORTH WEST","18-34","Male","202174","611287"
"NORTH WEST","35-49","Female","217312","386831"
"NORTH WEST","35-49","Male","217330","437698"
"NORTH WEST","50-59","Female","110313","173790"
"NORTH WEST","50-59","Male","109569","168889"
"NORTH WEST","60+","Female","145433","213393"
"NORTH WEST","60+","Male","110179","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","108",""
"WESTERN CAPE","18-34","Female","522145","1010156"
"WESTERN CAPE","18-34","Male","454972","1047625"
"WESTERN CAPE","35-49","Female","478962","744325"
"WESTERN CAPE","35-49","Male","421795","767488"
"WESTERN CAPE","50-59","Female","246093","368383"
"WESTERN CAPE","50-59","Male","213285","315766"
"WESTERN CAPE","60+","Female","324174","422288"
"WESTERN CAPE","60+","Male","241426","300872"
"WESTERN CAPE","Unidentified","Female","112",""
"WESTERN CAPE","Unidentified","Male","66",""
