"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","379027","839479"
"EASTERN CAPE","18-34","Male","281909","854468"
"EASTERN CAPE","35-49","Female","364059","586430"
"EASTERN CAPE","35-49","Male","245673","522727"
"EASTERN CAPE","50-59","Female","233633","320585"
"EASTERN CAPE","50-59","Male","146272","196960"
"EASTERN CAPE","60+","Female","354112","517296"
"EASTERN CAPE","60+","Male","212694","261598"
"EASTERN CAPE","Unidentified","Female","313",""
"EASTERN CAPE","Unidentified","Male","96",""
"FREE STATE","18-34","Female","224740","410210"
"FREE STATE","18-34","Male","170732","419145"
"FREE STATE","35-49","Female","190304","283918"
"FREE STATE","35-49","Male","156324","266941"
"FREE STATE","50-59","Female","103615","140470"
"FREE STATE","50-59","Male","80279","105617"
"FREE STATE","60+","Female","132765","178195"
"FREE STATE","60+","Male","83170","110025"
"FREE STATE","Unidentified","Female","93",""
"FREE STATE","Unidentified","Male","63",""
"GAUTENG","18-34","Female","967574","2584852"
"GAUTENG","18-34","Male","820529","2611302"
"GAUTENG","35-49","Female","977217","1659380"
"GAUTENG","35-49","Male","911202","1782603"
"GAUTENG","50-59","Female","431860","675158"
"GAUTENG","50-59","Male","410413","655342"
"GAUTENG","60+","Female","478082","745260"
"GAUTENG","60+","Male","364550","597429"
"GAUTENG","Unidentified","Female","309",""
"GAUTENG","Unidentified","Male","197",""
"KWAZULU-NATAL","18-34","Female","604520","1707989"
"KWAZULU-NATAL","18-34","Male","416805","1725158"
"KWAZULU-NATAL","35-49","Female","557255","1071255"
"KWAZULU-NATAL","35-49","Male","399737","951364"
"KWAZULU-NATAL","50-59","Female","295655","492136"
"KWAZULU-NATAL","50-59","Male","197862","316845"
"KWAZULU-NATAL","60+","Female","431849","624115"
"KWAZULU-NATAL","60+","Male","244550","330933"
"KWAZULU-NATAL","Unidentified","Female","384",""
"KWAZULU-NATAL","Unidentified","Male","140",""
"LIMPOPO","18-34","Female","417050","818804"
"LIMPOPO","18-34","Male","279440","833104"
"LIMPOPO","35-49","Female","368299","573264"
"LIMPOPO","35-49","Male","242009","493423"
"LIMPOPO","50-59","Female","196674","265501"
"LIMPOPO","50-59","Male","131584","165831"
"LIMPOPO","60+","Female","287141","372555"
"LIMPOPO","60+","Male","165128","173319"
"LIMPOPO","Unidentified","Female","625",""
"LIMPOPO","Unidentified","Male","98",""
"MPUMALANGA","18-34","Female","262209","681710"
"MPUMALANGA","18-34","Male","218805","729028"
"MPUMALANGA","35-49","Female","231623","451254"
"MPUMALANGA","35-49","Male","201457","457785"
"MPUMALANGA","50-59","Female","114280","197794"
"MPUMALANGA","50-59","Male","92386","151183"
"MPUMALANGA","60+","Female","138383","224305"
"MPUMALANGA","60+","Male","99465","146461"
"MPUMALANGA","Unidentified","Female","159",""
"MPUMALANGA","Unidentified","Male","64",""
"NORTHERN CAPE","18-34","Female","75376","174695"
"NORTHERN CAPE","18-34","Male","71521","182300"
"NORTHERN CAPE","35-49","Female","67532","118328"
"NORTHERN CAPE","35-49","Male","71081","131923"
"NORTHERN CAPE","50-59","Female","36387","57823"
"NORTHERN CAPE","50-59","Male","33622","49198"
"NORTHERN CAPE","60+","Female","43845","80820"
"NORTHERN CAPE","60+","Male","32544","52458"
"NORTHERN CAPE","Unidentified","Female","24",""
"NORTHERN CAPE","Unidentified","Male","9",""
"NORTH WEST","18-34","Female","238305","547199"
"NORTH WEST","18-34","Male","196512","611287"
"NORTH WEST","35-49","Female","211928","386831"
"NORTH WEST","35-49","Male","211971","437698"
"NORTH WEST","50-59","Female","107608","173790"
"NORTH WEST","50-59","Male","106600","168889"
"NORTH WEST","60+","Female","138866","213393"
"NORTH WEST","60+","Male","104293","154160"
"NORTH WEST","Unidentified","Female","127",""
"NORTH WEST","Unidentified","Male","116",""
"WESTERN CAPE","18-34","Female","518062","1010156"
"WESTERN CAPE","18-34","Male","448084","1047625"
"WESTERN CAPE","35-49","Female","470238","744325"
"WESTERN CAPE","35-49","Male","412606","767488"
"WESTERN CAPE","50-59","Female","241087","368383"
"WESTERN CAPE","50-59","Male","208100","315766"
"WESTERN CAPE","60+","Female","310917","422288"
"WESTERN CAPE","60+","Male","230570","300872"
"WESTERN CAPE","Unidentified","Female","131",""
"WESTERN CAPE","Unidentified","Male","78",""
