"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","396531","839479"
"EASTERN CAPE","18-34","Male","302917","854468"
"EASTERN CAPE","35-49","Female","370720","586430"
"EASTERN CAPE","35-49","Male","252807","522727"
"EASTERN CAPE","50-59","Female","237219","320585"
"EASTERN CAPE","50-59","Male","149494","196960"
"EASTERN CAPE","60+","Female","369068","517296"
"EASTERN CAPE","60+","Male","221629","261598"
"EASTERN CAPE","Unidentified","Female","293",""
"EASTERN CAPE","Unidentified","Male","67",""
"FREE STATE","18-34","Female","232098","410210"
"FREE STATE","18-34","Male","176582","419145"
"FREE STATE","35-49","Female","194688","283918"
"FREE STATE","35-49","Male","160524","266941"
"FREE STATE","50-59","Female","105593","140470"
"FREE STATE","50-59","Male","82327","105617"
"FREE STATE","60+","Female","138862","178195"
"FREE STATE","60+","Male","87551","110025"
"FREE STATE","Unidentified","Female","83",""
"FREE STATE","Unidentified","Male","46",""
"GAUTENG","18-34","Female","991061","2584852"
"GAUTENG","18-34","Male","847078","2611302"
"GAUTENG","35-49","Female","1005990","1659380"
"GAUTENG","35-49","Male","940826","1782603"
"GAUTENG","50-59","Female","445756","675158"
"GAUTENG","50-59","Male","426373","655342"
"GAUTENG","60+","Female","500875","745260"
"GAUTENG","60+","Male","384292","597429"
"GAUTENG","Unidentified","Female","270",""
"GAUTENG","Unidentified","Male","158",""
"KWAZULU-NATAL","18-34","Female","640128","1707989"
"KWAZULU-NATAL","18-34","Male","438994","1725158"
"KWAZULU-NATAL","35-49","Female","575992","1071255"
"KWAZULU-NATAL","35-49","Male","414713","951364"
"KWAZULU-NATAL","50-59","Female","301949","492136"
"KWAZULU-NATAL","50-59","Male","203660","316845"
"KWAZULU-NATAL","60+","Female","449537","624115"
"KWAZULU-NATAL","60+","Male","255485","330933"
"KWAZULU-NATAL","Unidentified","Female","353",""
"KWAZULU-NATAL","Unidentified","Male","131",""
"LIMPOPO","18-34","Female","432473","818804"
"LIMPOPO","18-34","Male","294608","833104"
"LIMPOPO","35-49","Female","378704","573264"
"LIMPOPO","35-49","Male","250634","493423"
"LIMPOPO","50-59","Female","200299","265501"
"LIMPOPO","50-59","Male","134097","165831"
"LIMPOPO","60+","Female","297548","372555"
"LIMPOPO","60+","Male","172082","173319"
"LIMPOPO","Unidentified","Female","604",""
"LIMPOPO","Unidentified","Male","86",""
"MPUMALANGA","18-34","Female","275797","681710"
"MPUMALANGA","18-34","Male","235069","729028"
"MPUMALANGA","35-49","Female","241709","451254"
"MPUMALANGA","35-49","Male","213833","457785"
"MPUMALANGA","50-59","Female","118420","197794"
"MPUMALANGA","50-59","Male","96041","151183"
"MPUMALANGA","60+","Female","145074","224305"
"MPUMALANGA","60+","Male","104826","146461"
"MPUMALANGA","Unidentified","Female","153",""
"MPUMALANGA","Unidentified","Male","50",""
"NORTHERN CAPE","18-34","Female","78650","174695"
"NORTHERN CAPE","18-34","Male","74204","182300"
"NORTHERN CAPE","35-49","Female","69714","118328"
"NORTHERN CAPE","35-49","Male","73726","131923"
"NORTHERN CAPE","50-59","Female","37462","57823"
"NORTHERN CAPE","50-59","Male","34938","49198"
"NORTHERN CAPE","60+","Female","46399","80820"
"NORTHERN CAPE","60+","Male","34593","52458"
"NORTHERN CAPE","Unidentified","Female","13",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","244146","547199"
"NORTH WEST","18-34","Male","202106","611287"
"NORTH WEST","35-49","Female","217263","386831"
"NORTH WEST","35-49","Male","217220","437698"
"NORTH WEST","50-59","Female","110189","173790"
"NORTH WEST","50-59","Male","109473","168889"
"NORTH WEST","60+","Female","145186","213393"
"NORTH WEST","60+","Male","109933","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","108",""
"WESTERN CAPE","18-34","Female","522381","1010156"
"WESTERN CAPE","18-34","Male","455149","1047625"
"WESTERN CAPE","35-49","Female","478759","744325"
"WESTERN CAPE","35-49","Male","421516","767488"
"WESTERN CAPE","50-59","Female","245891","368383"
"WESTERN CAPE","50-59","Male","213136","315766"
"WESTERN CAPE","60+","Female","323642","422288"
"WESTERN CAPE","60+","Male","240991","300872"
"WESTERN CAPE","Unidentified","Female","111",""
"WESTERN CAPE","Unidentified","Male","68",""
