"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","396846","839479"
"EASTERN CAPE","18-34","Male","303316","854468"
"EASTERN CAPE","35-49","Female","370777","586430"
"EASTERN CAPE","35-49","Male","252933","522727"
"EASTERN CAPE","50-59","Female","237375","320585"
"EASTERN CAPE","50-59","Male","149632","196960"
"EASTERN CAPE","60+","Female","369806","517296"
"EASTERN CAPE","60+","Male","222076","261598"
"EASTERN CAPE","Unidentified","Female","292",""
"EASTERN CAPE","Unidentified","Male","66",""
"FREE STATE","18-34","Female","232134","410210"
"FREE STATE","18-34","Male","176636","419145"
"FREE STATE","35-49","Female","194763","283918"
"FREE STATE","35-49","Male","160607","266941"
"FREE STATE","50-59","Female","105659","140470"
"FREE STATE","50-59","Male","82374","105617"
"FREE STATE","60+","Female","139155","178195"
"FREE STATE","60+","Male","87784","110025"
"FREE STATE","Unidentified","Female","83",""
"FREE STATE","Unidentified","Male","46",""
"GAUTENG","18-34","Female","990971","2584852"
"GAUTENG","18-34","Male","847012","2611302"
"GAUTENG","35-49","Female","1006823","1659380"
"GAUTENG","35-49","Male","941546","1782603"
"GAUTENG","50-59","Female","446260","675158"
"GAUTENG","50-59","Male","426928","655342"
"GAUTENG","60+","Female","502039","745260"
"GAUTENG","60+","Male","385258","597429"
"GAUTENG","Unidentified","Female","270",""
"GAUTENG","Unidentified","Male","159",""
"KWAZULU-NATAL","18-34","Female","640195","1707989"
"KWAZULU-NATAL","18-34","Male","438965","1725158"
"KWAZULU-NATAL","35-49","Female","576223","1071255"
"KWAZULU-NATAL","35-49","Male","414877","951364"
"KWAZULU-NATAL","50-59","Female","302099","492136"
"KWAZULU-NATAL","50-59","Male","203852","316845"
"KWAZULU-NATAL","60+","Female","450401","624115"
"KWAZULU-NATAL","60+","Male","256028","330933"
"KWAZULU-NATAL","Unidentified","Female","352",""
"KWAZULU-NATAL","Unidentified","Male","128",""
"LIMPOPO","18-34","Female","432642","818804"
"LIMPOPO","18-34","Male","294856","833104"
"LIMPOPO","35-49","Female","379028","573264"
"LIMPOPO","35-49","Male","250820","493423"
"LIMPOPO","50-59","Female","200441","265501"
"LIMPOPO","50-59","Male","134210","165831"
"LIMPOPO","60+","Female","298029","372555"
"LIMPOPO","60+","Male","172403","173319"
"LIMPOPO","Unidentified","Female","604",""
"LIMPOPO","Unidentified","Male","85",""
"MPUMALANGA","18-34","Female","275895","681710"
"MPUMALANGA","18-34","Male","235112","729028"
"MPUMALANGA","35-49","Female","241878","451254"
"MPUMALANGA","35-49","Male","214063","457785"
"MPUMALANGA","50-59","Female","118531","197794"
"MPUMALANGA","50-59","Male","96113","151183"
"MPUMALANGA","60+","Female","145405","224305"
"MPUMALANGA","60+","Male","105075","146461"
"MPUMALANGA","Unidentified","Female","153",""
"MPUMALANGA","Unidentified","Male","50",""
"NORTHERN CAPE","18-34","Female","78662","174695"
"NORTHERN CAPE","18-34","Male","74193","182300"
"NORTHERN CAPE","35-49","Female","69732","118328"
"NORTHERN CAPE","35-49","Male","73761","131923"
"NORTHERN CAPE","50-59","Female","37515","57823"
"NORTHERN CAPE","50-59","Male","34967","49198"
"NORTHERN CAPE","60+","Female","46512","80820"
"NORTHERN CAPE","60+","Male","34684","52458"
"NORTHERN CAPE","Unidentified","Female","12",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","244313","547199"
"NORTH WEST","18-34","Male","202215","611287"
"NORTH WEST","35-49","Female","217321","386831"
"NORTH WEST","35-49","Male","217352","437698"
"NORTH WEST","50-59","Female","110332","173790"
"NORTH WEST","50-59","Male","109568","168889"
"NORTH WEST","60+","Female","145452","213393"
"NORTH WEST","60+","Male","110207","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","108",""
"WESTERN CAPE","18-34","Female","522159","1010156"
"WESTERN CAPE","18-34","Male","454985","1047625"
"WESTERN CAPE","35-49","Female","478995","744325"
"WESTERN CAPE","35-49","Male","421820","767488"
"WESTERN CAPE","50-59","Female","246130","368383"
"WESTERN CAPE","50-59","Male","213309","315766"
"WESTERN CAPE","60+","Female","324223","422288"
"WESTERN CAPE","60+","Male","241469","300872"
"WESTERN CAPE","Unidentified","Female","112",""
"WESTERN CAPE","Unidentified","Male","66",""
