"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","394341","839479"
"EASTERN CAPE","18-34","Male","297849","854468"
"EASTERN CAPE","35-49","Female","369933","586430"
"EASTERN CAPE","35-49","Male","251825","522727"
"EASTERN CAPE","50-59","Female","236763","320585"
"EASTERN CAPE","50-59","Male","149188","196960"
"EASTERN CAPE","60+","Female","366678","517296"
"EASTERN CAPE","60+","Male","220186","261598"
"EASTERN CAPE","Unidentified","Female","294",""
"EASTERN CAPE","Unidentified","Male","71",""
"FREE STATE","18-34","Female","231524","410210"
"FREE STATE","18-34","Male","176123","419145"
"FREE STATE","35-49","Female","194275","283918"
"FREE STATE","35-49","Male","160213","266941"
"FREE STATE","50-59","Female","105437","140470"
"FREE STATE","50-59","Male","82059","105617"
"FREE STATE","60+","Female","137945","178195"
"FREE STATE","60+","Male","86949","110025"
"FREE STATE","Unidentified","Female","84",""
"FREE STATE","Unidentified","Male","47",""
"GAUTENG","18-34","Female","988486","2584852"
"GAUTENG","18-34","Male","844245","2611302"
"GAUTENG","35-49","Female","1002128","1659380"
"GAUTENG","35-49","Male","937120","1782603"
"GAUTENG","50-59","Female","443773","675158"
"GAUTENG","50-59","Male","424392","655342"
"GAUTENG","60+","Female","497389","745260"
"GAUTENG","60+","Male","381292","597429"
"GAUTENG","Unidentified","Female","278",""
"GAUTENG","Unidentified","Male","165",""
"KWAZULU-NATAL","18-34","Female","637953","1707989"
"KWAZULU-NATAL","18-34","Male","437685","1725158"
"KWAZULU-NATAL","35-49","Female","574726","1071255"
"KWAZULU-NATAL","35-49","Male","413547","951364"
"KWAZULU-NATAL","50-59","Female","301430","492136"
"KWAZULU-NATAL","50-59","Male","203077","316845"
"KWAZULU-NATAL","60+","Female","446641","624115"
"KWAZULU-NATAL","60+","Male","253817","330933"
"KWAZULU-NATAL","Unidentified","Female","355",""
"KWAZULU-NATAL","Unidentified","Male","136",""
"LIMPOPO","18-34","Female","430496","818804"
"LIMPOPO","18-34","Male","292976","833104"
"LIMPOPO","35-49","Female","377180","573264"
"LIMPOPO","35-49","Male","249574","493423"
"LIMPOPO","50-59","Female","199801","265501"
"LIMPOPO","50-59","Male","133858","165831"
"LIMPOPO","60+","Female","296056","372555"
"LIMPOPO","60+","Male","171089","173319"
"LIMPOPO","Unidentified","Female","608",""
"LIMPOPO","Unidentified","Male","86",""
"MPUMALANGA","18-34","Female","274894","681710"
"MPUMALANGA","18-34","Male","234367","729028"
"MPUMALANGA","35-49","Female","240849","451254"
"MPUMALANGA","35-49","Male","212921","457785"
"MPUMALANGA","50-59","Female","117949","197794"
"MPUMALANGA","50-59","Male","95668","151183"
"MPUMALANGA","60+","Female","144120","224305"
"MPUMALANGA","60+","Male","104132","146461"
"MPUMALANGA","Unidentified","Female","156",""
"MPUMALANGA","Unidentified","Male","52",""
"NORTHERN CAPE","18-34","Female","78380","174695"
"NORTHERN CAPE","18-34","Male","74013","182300"
"NORTHERN CAPE","35-49","Female","69481","118328"
"NORTHERN CAPE","35-49","Male","73465","131923"
"NORTHERN CAPE","50-59","Female","37326","57823"
"NORTHERN CAPE","50-59","Male","34754","49198"
"NORTHERN CAPE","60+","Female","46040","80820"
"NORTHERN CAPE","60+","Male","34312","52458"
"NORTHERN CAPE","Unidentified","Female","13",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","243275","547199"
"NORTH WEST","18-34","Male","201138","611287"
"NORTH WEST","35-49","Female","216553","386831"
"NORTH WEST","35-49","Male","216579","437698"
"NORTH WEST","50-59","Female","109751","173790"
"NORTH WEST","50-59","Male","109089","168889"
"NORTH WEST","60+","Female","144244","213393"
"NORTH WEST","60+","Male","109111","154160"
"NORTH WEST","Unidentified","Female","124",""
"NORTH WEST","Unidentified","Male","110",""
"WESTERN CAPE","18-34","Female","522330","1010156"
"WESTERN CAPE","18-34","Male","454329","1047625"
"WESTERN CAPE","35-49","Female","477737","744325"
"WESTERN CAPE","35-49","Male","420601","767488"
"WESTERN CAPE","50-59","Female","245200","368383"
"WESTERN CAPE","50-59","Male","212534","315766"
"WESTERN CAPE","60+","Female","321705","422288"
"WESTERN CAPE","60+","Male","239350","300872"
"WESTERN CAPE","Unidentified","Female","116",""
"WESTERN CAPE","Unidentified","Male","68",""
