"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","389597","839479"
"EASTERN CAPE","18-34","Male","292847","854468"
"EASTERN CAPE","35-49","Female","368528","586430"
"EASTERN CAPE","35-49","Male","250000","522727"
"EASTERN CAPE","50-59","Female","235532","320585"
"EASTERN CAPE","50-59","Male","148283","196960"
"EASTERN CAPE","60+","Female","361649","517296"
"EASTERN CAPE","60+","Male","217234","261598"
"EASTERN CAPE","Unidentified","Female","306",""
"EASTERN CAPE","Unidentified","Male","85",""
"FREE STATE","18-34","Female","229902","410210"
"FREE STATE","18-34","Male","174992","419145"
"FREE STATE","35-49","Female","193232","283918"
"FREE STATE","35-49","Male","159296","266941"
"FREE STATE","50-59","Female","104794","140470"
"FREE STATE","50-59","Male","81506","105617"
"FREE STATE","60+","Female","135850","178195"
"FREE STATE","60+","Male","85414","110025"
"FREE STATE","Unidentified","Female","87",""
"FREE STATE","Unidentified","Male","53",""
"GAUTENG","18-34","Female","985503","2584852"
"GAUTENG","18-34","Male","841262","2611302"
"GAUTENG","35-49","Female","993850","1659380"
"GAUTENG","35-49","Male","929375","1782603"
"GAUTENG","50-59","Female","439074","675158"
"GAUTENG","50-59","Male","419319","655342"
"GAUTENG","60+","Female","489225","745260"
"GAUTENG","60+","Male","374189","597429"
"GAUTENG","Unidentified","Female","301",""
"GAUTENG","Unidentified","Male","177",""
"KWAZULU-NATAL","18-34","Female","632660","1707989"
"KWAZULU-NATAL","18-34","Male","434451","1725158"
"KWAZULU-NATAL","35-49","Female","570064","1071255"
"KWAZULU-NATAL","35-49","Male","410078","951364"
"KWAZULU-NATAL","50-59","Female","299727","492136"
"KWAZULU-NATAL","50-59","Male","201426","316845"
"KWAZULU-NATAL","60+","Female","440537","624115"
"KWAZULU-NATAL","60+","Male","250050","330933"
"KWAZULU-NATAL","Unidentified","Female","368",""
"KWAZULU-NATAL","Unidentified","Male","140",""
"LIMPOPO","18-34","Female","426284","818804"
"LIMPOPO","18-34","Male","289046","833104"
"LIMPOPO","35-49","Female","373536","573264"
"LIMPOPO","35-49","Male","246772","493423"
"LIMPOPO","50-59","Female","198265","265501"
"LIMPOPO","50-59","Male","132976","165831"
"LIMPOPO","60+","Female","292557","372555"
"LIMPOPO","60+","Male","168731","173319"
"LIMPOPO","Unidentified","Female","612",""
"LIMPOPO","Unidentified","Male","88",""
"MPUMALANGA","18-34","Female","272433","681710"
"MPUMALANGA","18-34","Male","231733","729028"
"MPUMALANGA","35-49","Female","238279","451254"
"MPUMALANGA","35-49","Male","209967","457785"
"MPUMALANGA","50-59","Female","116856","197794"
"MPUMALANGA","50-59","Male","94808","151183"
"MPUMALANGA","60+","Female","141913","224305"
"MPUMALANGA","60+","Male","102369","146461"
"MPUMALANGA","Unidentified","Female","155",""
"MPUMALANGA","Unidentified","Male","57",""
"NORTHERN CAPE","18-34","Female","77868","174695"
"NORTHERN CAPE","18-34","Male","73684","182300"
"NORTHERN CAPE","35-49","Female","69060","118328"
"NORTHERN CAPE","35-49","Male","72776","131923"
"NORTHERN CAPE","50-59","Female","37085","57823"
"NORTHERN CAPE","50-59","Male","34451","49198"
"NORTHERN CAPE","60+","Female","45196","80820"
"NORTHERN CAPE","60+","Male","33624","52458"
"NORTHERN CAPE","Unidentified","Female","18",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","242311","547199"
"NORTH WEST","18-34","Male","200196","611287"
"NORTH WEST","35-49","Female","215129","386831"
"NORTH WEST","35-49","Male","215098","437698"
"NORTH WEST","50-59","Female","108997","173790"
"NORTH WEST","50-59","Male","108226","168889"
"NORTH WEST","60+","Female","142034","213393"
"NORTH WEST","60+","Male","107192","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","112",""
"WESTERN CAPE","18-34","Female","522660","1010156"
"WESTERN CAPE","18-34","Male","454265","1047625"
"WESTERN CAPE","35-49","Female","475314","744325"
"WESTERN CAPE","35-49","Male","418114","767488"
"WESTERN CAPE","50-59","Female","243526","368383"
"WESTERN CAPE","50-59","Male","210923","315766"
"WESTERN CAPE","60+","Female","316995","422288"
"WESTERN CAPE","60+","Male","235483","300872"
"WESTERN CAPE","Unidentified","Female","119",""
"WESTERN CAPE","Unidentified","Male","74",""
