"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","372093","839479"
"EASTERN CAPE","18-34","Male","276339","854468"
"EASTERN CAPE","35-49","Female","361726","586430"
"EASTERN CAPE","35-49","Male","243563","522727"
"EASTERN CAPE","50-59","Female","232894","320585"
"EASTERN CAPE","50-59","Male","145591","196960"
"EASTERN CAPE","60+","Female","352368","517296"
"EASTERN CAPE","60+","Male","211498","261598"
"EASTERN CAPE","Unidentified","Female","321",""
"EASTERN CAPE","Unidentified","Male","98",""
"FREE STATE","18-34","Female","221598","410210"
"FREE STATE","18-34","Male","167800","419145"
"FREE STATE","35-49","Female","188888","283918"
"FREE STATE","35-49","Male","154849","266941"
"FREE STATE","50-59","Female","103190","140470"
"FREE STATE","50-59","Male","79808","105617"
"FREE STATE","60+","Female","131899","178195"
"FREE STATE","60+","Male","82616","110025"
"FREE STATE","Unidentified","Female","95",""
"FREE STATE","Unidentified","Male","64",""
"GAUTENG","18-34","Female","955406","2584852"
"GAUTENG","18-34","Male","807879","2611302"
"GAUTENG","35-49","Female","969220","1659380"
"GAUTENG","35-49","Male","902652","1782603"
"GAUTENG","50-59","Female","429220","675158"
"GAUTENG","50-59","Male","407290","655342"
"GAUTENG","60+","Female","475152","745260"
"GAUTENG","60+","Male","361921","597429"
"GAUTENG","Unidentified","Female","314",""
"GAUTENG","Unidentified","Male","201",""
"KWAZULU-NATAL","18-34","Female","589007","1707989"
"KWAZULU-NATAL","18-34","Male","407080","1725158"
"KWAZULU-NATAL","35-49","Female","551339","1071255"
"KWAZULU-NATAL","35-49","Male","394712","951364"
"KWAZULU-NATAL","50-59","Female","293760","492136"
"KWAZULU-NATAL","50-59","Male","196342","316845"
"KWAZULU-NATAL","60+","Female","429430","624115"
"KWAZULU-NATAL","60+","Male","242994","330933"
"KWAZULU-NATAL","Unidentified","Female","388",""
"KWAZULU-NATAL","Unidentified","Male","143",""
"LIMPOPO","18-34","Female","411153","818804"
"LIMPOPO","18-34","Male","274625","833104"
"LIMPOPO","35-49","Female","365541","573264"
"LIMPOPO","35-49","Male","239779","493423"
"LIMPOPO","50-59","Female","195816","265501"
"LIMPOPO","50-59","Male","130971","165831"
"LIMPOPO","60+","Female","285633","372555"
"LIMPOPO","60+","Male","164065","173319"
"LIMPOPO","Unidentified","Female","633",""
"LIMPOPO","Unidentified","Male","99",""
"MPUMALANGA","18-34","Female","257628","681710"
"MPUMALANGA","18-34","Male","213795","729028"
"MPUMALANGA","35-49","Female","228903","451254"
"MPUMALANGA","35-49","Male","197995","457785"
"MPUMALANGA","50-59","Female","113464","197794"
"MPUMALANGA","50-59","Male","91523","151183"
"MPUMALANGA","60+","Female","137369","224305"
"MPUMALANGA","60+","Male","98655","146461"
"MPUMALANGA","Unidentified","Female","163",""
"MPUMALANGA","Unidentified","Male","67",""
"NORTHERN CAPE","18-34","Female","74320","174695"
"NORTHERN CAPE","18-34","Male","70522","182300"
"NORTHERN CAPE","35-49","Female","66959","118328"
"NORTHERN CAPE","35-49","Male","70452","131923"
"NORTHERN CAPE","50-59","Female","36126","57823"
"NORTHERN CAPE","50-59","Male","33398","49198"
"NORTHERN CAPE","60+","Female","43515","80820"
"NORTHERN CAPE","60+","Male","32258","52458"
"NORTHERN CAPE","Unidentified","Female","24",""
"NORTHERN CAPE","Unidentified","Male","9",""
"NORTH WEST","18-34","Female","235525","547199"
"NORTH WEST","18-34","Male","193508","611287"
"NORTH WEST","35-49","Female","210242","386831"
"NORTH WEST","35-49","Male","210043","437698"
"NORTH WEST","50-59","Female","107084","173790"
"NORTH WEST","50-59","Male","105835","168889"
"NORTH WEST","60+","Female","137948","213393"
"NORTH WEST","60+","Male","103502","154160"
"NORTH WEST","Unidentified","Female","132",""
"NORTH WEST","Unidentified","Male","118",""
"WESTERN CAPE","18-34","Female","514043","1010156"
"WESTERN CAPE","18-34","Male","443662","1047625"
"WESTERN CAPE","35-49","Female","468168","744325"
"WESTERN CAPE","35-49","Male","410266","767488"
"WESTERN CAPE","50-59","Female","240172","368383"
"WESTERN CAPE","50-59","Male","207141","315766"
"WESTERN CAPE","60+","Female","309528","422288"
"WESTERN CAPE","60+","Male","229406","300872"
"WESTERN CAPE","Unidentified","Female","131",""
"WESTERN CAPE","Unidentified","Male","79",""
