"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","395118","839479"
"EASTERN CAPE","18-34","Male","299571","854468"
"EASTERN CAPE","35-49","Female","370226","586430"
"EASTERN CAPE","35-49","Male","252141","522727"
"EASTERN CAPE","50-59","Female","236884","320585"
"EASTERN CAPE","50-59","Male","149263","196960"
"EASTERN CAPE","60+","Female","367705","517296"
"EASTERN CAPE","60+","Male","220801","261598"
"EASTERN CAPE","Unidentified","Female","294",""
"EASTERN CAPE","Unidentified","Male","67",""
"FREE STATE","18-34","Female","231720","410210"
"FREE STATE","18-34","Male","176292","419145"
"FREE STATE","35-49","Female","194428","283918"
"FREE STATE","35-49","Male","160331","266941"
"FREE STATE","50-59","Female","105500","140470"
"FREE STATE","50-59","Male","82157","105617"
"FREE STATE","60+","Female","138322","178195"
"FREE STATE","60+","Male","87201","110025"
"FREE STATE","Unidentified","Female","84",""
"FREE STATE","Unidentified","Male","47",""
"GAUTENG","18-34","Female","989366","2584852"
"GAUTENG","18-34","Male","845254","2611302"
"GAUTENG","35-49","Female","1003621","1659380"
"GAUTENG","35-49","Male","938610","1782603"
"GAUTENG","50-59","Female","444418","675158"
"GAUTENG","50-59","Male","425127","655342"
"GAUTENG","60+","Female","498839","745260"
"GAUTENG","60+","Male","382474","597429"
"GAUTENG","Unidentified","Female","274",""
"GAUTENG","Unidentified","Male","160",""
"KWAZULU-NATAL","18-34","Female","638883","1707989"
"KWAZULU-NATAL","18-34","Male","438263","1725158"
"KWAZULU-NATAL","35-49","Female","575300","1071255"
"KWAZULU-NATAL","35-49","Male","414037","951364"
"KWAZULU-NATAL","50-59","Female","301619","492136"
"KWAZULU-NATAL","50-59","Male","203218","316845"
"KWAZULU-NATAL","60+","Female","447779","624115"
"KWAZULU-NATAL","60+","Male","254543","330933"
"KWAZULU-NATAL","Unidentified","Female","353",""
"KWAZULU-NATAL","Unidentified","Male","135",""
"LIMPOPO","18-34","Female","431404","818804"
"LIMPOPO","18-34","Male","293665","833104"
"LIMPOPO","35-49","Female","377852","573264"
"LIMPOPO","35-49","Male","250058","493423"
"LIMPOPO","50-59","Female","200005","265501"
"LIMPOPO","50-59","Male","133962","165831"
"LIMPOPO","60+","Female","296665","372555"
"LIMPOPO","60+","Male","171509","173319"
"LIMPOPO","Unidentified","Female","607",""
"LIMPOPO","Unidentified","Male","86",""
"MPUMALANGA","18-34","Female","275318","681710"
"MPUMALANGA","18-34","Male","234663","729028"
"MPUMALANGA","35-49","Female","241206","451254"
"MPUMALANGA","35-49","Male","213328","457785"
"MPUMALANGA","50-59","Female","118083","197794"
"MPUMALANGA","50-59","Male","95771","151183"
"MPUMALANGA","60+","Female","144525","224305"
"MPUMALANGA","60+","Male","104430","146461"
"MPUMALANGA","Unidentified","Female","154",""
"MPUMALANGA","Unidentified","Male","52",""
"NORTHERN CAPE","18-34","Female","78534","174695"
"NORTHERN CAPE","18-34","Male","74157","182300"
"NORTHERN CAPE","35-49","Female","69579","118328"
"NORTHERN CAPE","35-49","Male","73588","131923"
"NORTHERN CAPE","50-59","Female","37402","57823"
"NORTHERN CAPE","50-59","Male","34831","49198"
"NORTHERN CAPE","60+","Female","46175","80820"
"NORTHERN CAPE","60+","Male","34433","52458"
"NORTHERN CAPE","Unidentified","Female","13",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","243627","547199"
"NORTH WEST","18-34","Male","201536","611287"
"NORTH WEST","35-49","Female","216871","386831"
"NORTH WEST","35-49","Male","216844","437698"
"NORTH WEST","50-59","Female","109902","173790"
"NORTH WEST","50-59","Male","109222","168889"
"NORTH WEST","60+","Female","144631","213393"
"NORTH WEST","60+","Male","109458","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","109",""
"WESTERN CAPE","18-34","Female","522462","1010156"
"WESTERN CAPE","18-34","Male","454699","1047625"
"WESTERN CAPE","35-49","Female","478166","744325"
"WESTERN CAPE","35-49","Male","420935","767488"
"WESTERN CAPE","50-59","Female","245500","368383"
"WESTERN CAPE","50-59","Male","212833","315766"
"WESTERN CAPE","60+","Female","322451","422288"
"WESTERN CAPE","60+","Male","239990","300872"
"WESTERN CAPE","Unidentified","Female","116",""
"WESTERN CAPE","Unidentified","Male","68",""
