"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"KWAZULU-NATAL","UGU DM","12-17","Male","8754","3175","52856"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Female","14251","5833","60728"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Male","10237","3816","59741"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Female","20710","10289","47511"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Male","13162","5412","45277"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Female","15128","6410","39331"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Male","9337","3493","39377"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Female","15801","7097","46750"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Male","10633","4147","48520"
"KWAZULU-NATAL","ZULULAND DM","12-17","Female","24546","13018","61011"
"KWAZULU-NATAL","ZULULAND DM","12-17","Male","17624","8206","62836"
"LIMPOPO","CAPRICORN DM","12-17","Female","36652","15067","81625"
"LIMPOPO","CAPRICORN DM","12-17","Male","31548","11348","86098"
"LIMPOPO","MOPANI DM","12-17","Female","37095","12472","71845"
"LIMPOPO","MOPANI DM","12-17","Male","30567","8960","76268"
"LIMPOPO","SEKHUKHUNE DM","12-17","Female","26263","9976","74350"
"LIMPOPO","SEKHUKHUNE DM","12-17","Male","25922","8407","78272"
"LIMPOPO","VHEMBE DM","12-17","Female","38597","12890","86602"
"LIMPOPO","VHEMBE DM","12-17","Male","31211","8870","91753"
"LIMPOPO","WATERBERG DM","12-17","Female","17641","6873","37998"
"LIMPOPO","WATERBERG DM","12-17","Male","14702","5067","40036"
"MPUMALANGA","EHLANZENI DM","12-17","Female","47638","18699","106459"
"MPUMALANGA","EHLANZENI DM","12-17","Male","36332","12138","106460"
"MPUMALANGA","NKANGALA DM","12-17","Female","17419","6662","80945"
"MPUMALANGA","NKANGALA DM","12-17","Male","18155","5613","82708"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Female","7587","3412","22463"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Male","6267","2596","23371"
"NORTHERN CAPE","NAMAKWA DM","12-17","Female","1738","675","5781"
"NORTHERN CAPE","NAMAKWA DM","12-17","Male","1410","512","5620"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Female","3666","1620","11577"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Male","2790","1154","11573"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","32596","13550","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26922","9945","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21691","7500","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","18031","5472","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9310","3980","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8093","3261","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","834","381","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","639","281","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6355","2465","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5401","1918","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","3073","1007","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2437","783","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4216","1691","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3668","1325","22568"
