"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","391973","839479"
"EASTERN CAPE","18-34","Male","295136","854468"
"EASTERN CAPE","35-49","Female","369187","586430"
"EASTERN CAPE","35-49","Male","250896","522727"
"EASTERN CAPE","50-59","Female","236257","320585"
"EASTERN CAPE","50-59","Male","148834","196960"
"EASTERN CAPE","60+","Female","364059","517296"
"EASTERN CAPE","60+","Male","218536","261598"
"EASTERN CAPE","Unidentified","Female","303",""
"EASTERN CAPE","Unidentified","Male","80",""
"FREE STATE","18-34","Female","230728","410210"
"FREE STATE","18-34","Male","175666","419145"
"FREE STATE","35-49","Female","193867","283918"
"FREE STATE","35-49","Male","159806","266941"
"FREE STATE","50-59","Female","105183","140470"
"FREE STATE","50-59","Male","81847","105617"
"FREE STATE","60+","Female","136872","178195"
"FREE STATE","60+","Male","86151","110025"
"FREE STATE","Unidentified","Female","86",""
"FREE STATE","Unidentified","Male","48",""
"GAUTENG","18-34","Female","986311","2584852"
"GAUTENG","18-34","Male","842419","2611302"
"GAUTENG","35-49","Female","998244","1659380"
"GAUTENG","35-49","Male","933442","1782603"
"GAUTENG","50-59","Female","441611","675158"
"GAUTENG","50-59","Male","422005","655342"
"GAUTENG","60+","Female","493187","745260"
"GAUTENG","60+","Male","377591","597429"
"GAUTENG","Unidentified","Female","296",""
"GAUTENG","Unidentified","Male","174",""
"KWAZULU-NATAL","18-34","Female","635073","1707989"
"KWAZULU-NATAL","18-34","Male","436075","1725158"
"KWAZULU-NATAL","35-49","Female","572757","1071255"
"KWAZULU-NATAL","35-49","Male","412010","951364"
"KWAZULU-NATAL","50-59","Female","300602","492136"
"KWAZULU-NATAL","50-59","Male","202298","316845"
"KWAZULU-NATAL","60+","Female","443397","624115"
"KWAZULU-NATAL","60+","Male","251767","330933"
"KWAZULU-NATAL","Unidentified","Female","365",""
"KWAZULU-NATAL","Unidentified","Male","139",""
"LIMPOPO","18-34","Female","427679","818804"
"LIMPOPO","18-34","Male","290660","833104"
"LIMPOPO","35-49","Female","375113","573264"
"LIMPOPO","35-49","Male","248013","493423"
"LIMPOPO","50-59","Female","199220","265501"
"LIMPOPO","50-59","Male","133491","165831"
"LIMPOPO","60+","Female","294197","372555"
"LIMPOPO","60+","Male","169826","173319"
"LIMPOPO","Unidentified","Female","609",""
"LIMPOPO","Unidentified","Male","87",""
"MPUMALANGA","18-34","Female","273466","681710"
"MPUMALANGA","18-34","Male","232937","729028"
"MPUMALANGA","35-49","Female","239514","451254"
"MPUMALANGA","35-49","Male","211482","457785"
"MPUMALANGA","50-59","Female","117443","197794"
"MPUMALANGA","50-59","Male","95255","151183"
"MPUMALANGA","60+","Female","142941","224305"
"MPUMALANGA","60+","Male","103172","146461"
"MPUMALANGA","Unidentified","Female","157",""
"MPUMALANGA","Unidentified","Male","54",""
"NORTHERN CAPE","18-34","Female","78052","174695"
"NORTHERN CAPE","18-34","Male","73754","182300"
"NORTHERN CAPE","35-49","Female","69249","118328"
"NORTHERN CAPE","35-49","Male","73073","131923"
"NORTHERN CAPE","50-59","Female","37224","57823"
"NORTHERN CAPE","50-59","Male","34614","49198"
"NORTHERN CAPE","60+","Female","45595","80820"
"NORTHERN CAPE","60+","Male","33957","52458"
"NORTHERN CAPE","Unidentified","Female","15",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","242632","547199"
"NORTH WEST","18-34","Male","200412","611287"
"NORTH WEST","35-49","Female","215775","386831"
"NORTH WEST","35-49","Male","215782","437698"
"NORTH WEST","50-59","Female","109348","173790"
"NORTH WEST","50-59","Male","108656","168889"
"NORTH WEST","60+","Female","143170","213393"
"NORTH WEST","60+","Male","108135","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","111",""
"WESTERN CAPE","18-34","Female","522348","1010156"
"WESTERN CAPE","18-34","Male","454090","1047625"
"WESTERN CAPE","35-49","Female","476661","744325"
"WESTERN CAPE","35-49","Male","419498","767488"
"WESTERN CAPE","50-59","Female","244453","368383"
"WESTERN CAPE","50-59","Male","211789","315766"
"WESTERN CAPE","60+","Female","319258","422288"
"WESTERN CAPE","60+","Male","237353","300872"
"WESTERN CAPE","Unidentified","Female","116",""
"WESTERN CAPE","Unidentified","Male","72",""
