"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21342","7480","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17793","5468","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9302","4103","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8179","3412","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","810","380","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","626","279","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6272","2559","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5323","1970","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","3013","1004","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2372","772","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4164","1884","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3626","1429","22568"
