"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"EASTERN CAPE","AMATHOLE DM","12-17","Female","14547","5602","54013"
"EASTERN CAPE","AMATHOLE DM","12-17","Male","12469","4585","59147"
"EASTERN CAPE","BUFFALO CITY MM","12-17","Female","19086","10602","40374"
"EASTERN CAPE","BUFFALO CITY MM","12-17","Male","15236","7585","41449"
"EASTERN CAPE","JOE GQABI DM","12-17","Female","8374","3052","21796"
"EASTERN CAPE","JOE GQABI DM","12-17","Male","7370","2389","23762"
"EASTERN CAPE","SARAH BAARTMAN DM","12-17","Female","11030","6383","25499"
"EASTERN CAPE","SARAH BAARTMAN DM","12-17","Male","9320","4785","26199"
"FREE STATE","FEZILE DABI DM","12-17","Female","13436","5315","26752"
"FREE STATE","FEZILE DABI DM","12-17","Male","11099","3889","26768"
"FREE STATE","LEJWELEPUTSWA DM","12-17","Female","17514","6634","34380"
"FREE STATE","LEJWELEPUTSWA DM","12-17","Male","14836","4773","33735"
"FREE STATE","MANGAUNG MM","12-17","Female","25955","15704","45611"
"FREE STATE","MANGAUNG MM","12-17","Male","23030","12627","47218"
"FREE STATE","XHARIEP DM","12-17","Female","4174","1179","8183"
"FREE STATE","XHARIEP DM","12-17","Male","3428","804","8133"
"GAUTENG","EKURHULENI MM","12-17","Female","50705","21576","165897"
"GAUTENG","EKURHULENI MM","12-17","Male","41654","16639","165688"
"GAUTENG","SEDIBENG DM","12-17","Female","15060","6768","43340"
"GAUTENG","SEDIBENG DM","12-17","Male","12070","5150","46239"
"GAUTENG","WEST RAND DM","12-17","Female","19310","10186","41623"
"GAUTENG","WEST RAND DM","12-17","Male","15860","7737","41409"
"KWAZULU-NATAL","AMAJUBA DM","12-17","Female","6618","2857","33168"
"KWAZULU-NATAL","AMAJUBA DM","12-17","Male","4339","1792","33581"
"KWAZULU-NATAL","ETHEKWINI MM","12-17","Female","25765","12277","172176"
"KWAZULU-NATAL","ETHEKWINI MM","12-17","Male","22362","10437","180552"
"KWAZULU-NATAL","HARRY GWALA DM","12-17","Female","13128","7826","34875"
"KWAZULU-NATAL","HARRY GWALA DM","12-17","Male","10356","5705","34556"
"KWAZULU-NATAL","ILEMBE DM","12-17","Female","8688","4378","38682"
"KWAZULU-NATAL","ILEMBE DM","12-17","Male","5297","2453","39106"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Female","12438","5094","61538"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Male","8213","3128","61800"
"KWAZULU-NATAL","UGU DM","12-17","Female","13000","5600","51740"
"KWAZULU-NATAL","UGU DM","12-17","Male","8558","3148","52856"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Female","13947","5770","60728"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Male","10133","3820","59741"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Female","20100","10186","47511"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Male","12761","5376","45277"
