"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","396933","839479"
"EASTERN CAPE","18-34","Male","303402","854468"
"EASTERN CAPE","35-49","Female","370739","586430"
"EASTERN CAPE","35-49","Male","252939","522727"
"EASTERN CAPE","50-59","Female","237437","320585"
"EASTERN CAPE","50-59","Male","149638","196960"
"EASTERN CAPE","60+","Female","369927","517296"
"EASTERN CAPE","60+","Male","222155","261598"
"EASTERN CAPE","Unidentified","Female","292",""
"EASTERN CAPE","Unidentified","Male","66",""
"FREE STATE","18-34","Female","232169","410210"
"FREE STATE","18-34","Male","176651","419145"
"FREE STATE","35-49","Female","194784","283918"
"FREE STATE","35-49","Male","160634","266941"
"FREE STATE","50-59","Female","105692","140470"
"FREE STATE","50-59","Male","82389","105617"
"FREE STATE","60+","Female","139192","178195"
"FREE STATE","60+","Male","87821","110025"
"FREE STATE","Unidentified","Female","83",""
"FREE STATE","Unidentified","Male","46",""
"GAUTENG","18-34","Female","991073","2584852"
"GAUTENG","18-34","Male","847129","2611302"
"GAUTENG","35-49","Female","1007056","1659380"
"GAUTENG","35-49","Male","941742","1782603"
"GAUTENG","50-59","Female","446405","675158"
"GAUTENG","50-59","Male","427066","655342"
"GAUTENG","60+","Female","502237","745260"
"GAUTENG","60+","Male","385444","597429"
"GAUTENG","Unidentified","Female","270",""
"GAUTENG","Unidentified","Male","159",""
"KWAZULU-NATAL","18-34","Female","640291","1707989"
"KWAZULU-NATAL","18-34","Male","438994","1725158"
"KWAZULU-NATAL","35-49","Female","576281","1071255"
"KWAZULU-NATAL","35-49","Male","414911","951364"
"KWAZULU-NATAL","50-59","Female","302151","492136"
"KWAZULU-NATAL","50-59","Male","203921","316845"
"KWAZULU-NATAL","60+","Female","450571","624115"
"KWAZULU-NATAL","60+","Male","256137","330933"
"KWAZULU-NATAL","Unidentified","Female","352",""
"KWAZULU-NATAL","Unidentified","Male","128",""
"LIMPOPO","18-34","Female","432706","818804"
"LIMPOPO","18-34","Male","294923","833104"
"LIMPOPO","35-49","Female","379122","573264"
"LIMPOPO","35-49","Male","250844","493423"
"LIMPOPO","50-59","Female","200459","265501"
"LIMPOPO","50-59","Male","134243","165831"
"LIMPOPO","60+","Female","298112","372555"
"LIMPOPO","60+","Male","172449","173319"
"LIMPOPO","Unidentified","Female","604",""
"LIMPOPO","Unidentified","Male","86",""
"MPUMALANGA","18-34","Female","275923","681710"
"MPUMALANGA","18-34","Male","235172","729028"
"MPUMALANGA","35-49","Female","241927","451254"
"MPUMALANGA","35-49","Male","214097","457785"
"MPUMALANGA","50-59","Female","118569","197794"
"MPUMALANGA","50-59","Male","96124","151183"
"MPUMALANGA","60+","Female","145452","224305"
"MPUMALANGA","60+","Male","105123","146461"
"MPUMALANGA","Unidentified","Female","153",""
"MPUMALANGA","Unidentified","Male","50",""
"NORTHERN CAPE","18-34","Female","78655","174695"
"NORTHERN CAPE","18-34","Male","74192","182300"
"NORTHERN CAPE","35-49","Female","69751","118328"
"NORTHERN CAPE","35-49","Male","73767","131923"
"NORTHERN CAPE","50-59","Female","37516","57823"
"NORTHERN CAPE","50-59","Male","34977","49198"
"NORTHERN CAPE","60+","Female","46529","80820"
"NORTHERN CAPE","60+","Male","34699","52458"
"NORTHERN CAPE","Unidentified","Female","12",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","244375","547199"
"NORTH WEST","18-34","Male","202277","611287"
"NORTH WEST","35-49","Female","217357","386831"
"NORTH WEST","35-49","Male","217385","437698"
"NORTH WEST","50-59","Female","110355","173790"
"NORTH WEST","50-59","Male","109605","168889"
"NORTH WEST","60+","Female","145503","213393"
"NORTH WEST","60+","Male","110244","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","108",""
"WESTERN CAPE","18-34","Female","522171","1010156"
"WESTERN CAPE","18-34","Male","454971","1047625"
"WESTERN CAPE","35-49","Female","479075","744325"
"WESTERN CAPE","35-49","Male","421912","767488"
"WESTERN CAPE","50-59","Female","246188","368383"
"WESTERN CAPE","50-59","Male","213363","315766"
"WESTERN CAPE","60+","Female","324333","422288"
"WESTERN CAPE","60+","Male","241570","300872"
"WESTERN CAPE","Unidentified","Female","112",""
"WESTERN CAPE","Unidentified","Male","66",""
