"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Male","2721","1130","11573"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","31963","13554","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26582","10057","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21075","7421","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17623","5438","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9190","4155","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8101","3460","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","798","372","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","626","282","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6199","2544","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5263","1957","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","2976","992","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2336","768","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4115","1888","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3579","1431","22568"
