"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","394265","839479"
"EASTERN CAPE","18-34","Male","297720","854468"
"EASTERN CAPE","35-49","Female","369910","586430"
"EASTERN CAPE","35-49","Male","251774","522727"
"EASTERN CAPE","50-59","Female","236718","320585"
"EASTERN CAPE","50-59","Male","149185","196960"
"EASTERN CAPE","60+","Female","366578","517296"
"EASTERN CAPE","60+","Male","220098","261598"
"EASTERN CAPE","Unidentified","Female","295",""
"EASTERN CAPE","Unidentified","Male","71",""
"FREE STATE","18-34","Female","231508","410210"
"FREE STATE","18-34","Male","176100","419145"
"FREE STATE","35-49","Female","194264","283918"
"FREE STATE","35-49","Male","160215","266941"
"FREE STATE","50-59","Female","105407","140470"
"FREE STATE","50-59","Male","82046","105617"
"FREE STATE","60+","Female","137905","178195"
"FREE STATE","60+","Male","86915","110025"
"FREE STATE","Unidentified","Female","84",""
"FREE STATE","Unidentified","Male","48",""
"GAUTENG","18-34","Female","988486","2584852"
"GAUTENG","18-34","Male","844309","2611302"
"GAUTENG","35-49","Female","1001973","1659380"
"GAUTENG","35-49","Male","936997","1782603"
"GAUTENG","50-59","Female","443694","675158"
"GAUTENG","50-59","Male","424281","655342"
"GAUTENG","60+","Female","497197","745260"
"GAUTENG","60+","Male","381119","597429"
"GAUTENG","Unidentified","Female","281",""
"GAUTENG","Unidentified","Male","165",""
"KWAZULU-NATAL","18-34","Female","637843","1707989"
"KWAZULU-NATAL","18-34","Male","437645","1725158"
"KWAZULU-NATAL","35-49","Female","574612","1071255"
"KWAZULU-NATAL","35-49","Male","413462","951364"
"KWAZULU-NATAL","50-59","Female","301433","492136"
"KWAZULU-NATAL","50-59","Male","203059","316845"
"KWAZULU-NATAL","60+","Female","446485","624115"
"KWAZULU-NATAL","60+","Male","253705","330933"
"KWAZULU-NATAL","Unidentified","Female","355",""
"KWAZULU-NATAL","Unidentified","Male","136",""
"LIMPOPO","18-34","Female","430410","818804"
"LIMPOPO","18-34","Male","292875","833104"
"LIMPOPO","35-49","Female","377092","573264"
"LIMPOPO","35-49","Male","249502","493423"
"LIMPOPO","50-59","Female","199791","265501"
"LIMPOPO","50-59","Male","133854","165831"
"LIMPOPO","60+","Female","295968","372555"
"LIMPOPO","60+","Male","171026","173319"
"LIMPOPO","Unidentified","Female","608",""
"LIMPOPO","Unidentified","Male","86",""
"MPUMALANGA","18-34","Female","274848","681710"
"MPUMALANGA","18-34","Male","234300","729028"
"MPUMALANGA","35-49","Female","240803","451254"
"MPUMALANGA","35-49","Male","212880","457785"
"MPUMALANGA","50-59","Female","117923","197794"
"MPUMALANGA","50-59","Male","95655","151183"
"MPUMALANGA","60+","Female","144071","224305"
"MPUMALANGA","60+","Male","104089","146461"
"MPUMALANGA","Unidentified","Female","157",""
"MPUMALANGA","Unidentified","Male","52",""
"NORTHERN CAPE","18-34","Female","78386","174695"
"NORTHERN CAPE","18-34","Male","74008","182300"
"NORTHERN CAPE","35-49","Female","69467","118328"
"NORTHERN CAPE","35-49","Male","73463","131923"
"NORTHERN CAPE","50-59","Female","37319","57823"
"NORTHERN CAPE","50-59","Male","34744","49198"
"NORTHERN CAPE","60+","Female","46019","80820"
"NORTHERN CAPE","60+","Male","34295","52458"
"NORTHERN CAPE","Unidentified","Female","13",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","243284","547199"
"NORTH WEST","18-34","Male","201128","611287"
"NORTH WEST","35-49","Female","216523","386831"
"NORTH WEST","35-49","Male","216542","437698"
"NORTH WEST","50-59","Female","109736","173790"
"NORTH WEST","50-59","Male","109090","168889"
"NORTH WEST","60+","Female","144199","213393"
"NORTH WEST","60+","Male","109069","154160"
"NORTH WEST","Unidentified","Female","124",""
"NORTH WEST","Unidentified","Male","110",""
"WESTERN CAPE","18-34","Female","522360","1010156"
"WESTERN CAPE","18-34","Male","454351","1047625"
"WESTERN CAPE","35-49","Female","477705","744325"
"WESTERN CAPE","35-49","Male","420557","767488"
"WESTERN CAPE","50-59","Female","245169","368383"
"WESTERN CAPE","50-59","Male","212501","315766"
"WESTERN CAPE","60+","Female","321578","422288"
"WESTERN CAPE","60+","Male","239244","300872"
"WESTERN CAPE","Unidentified","Female","116",""
"WESTERN CAPE","Unidentified","Male","69",""
