"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","383924","839479"
"EASTERN CAPE","18-34","Male","287339","854468"
"EASTERN CAPE","35-49","Female","365970","586430"
"EASTERN CAPE","35-49","Male","247503","522727"
"EASTERN CAPE","50-59","Female","234481","320585"
"EASTERN CAPE","50-59","Male","147110","196960"
"EASTERN CAPE","60+","Female","357165","517296"
"EASTERN CAPE","60+","Male","214593","261598"
"EASTERN CAPE","Unidentified","Female","309",""
"EASTERN CAPE","Unidentified","Male","91",""
"FREE STATE","18-34","Female","227242","410210"
"FREE STATE","18-34","Male","172981","419145"
"FREE STATE","35-49","Female","191615","283918"
"FREE STATE","35-49","Male","157732","266941"
"FREE STATE","50-59","Female","104058","140470"
"FREE STATE","50-59","Male","80817","105617"
"FREE STATE","60+","Female","133854","178195"
"FREE STATE","60+","Male","83944","110025"
"FREE STATE","Unidentified","Female","93",""
"FREE STATE","Unidentified","Male","57",""
"GAUTENG","18-34","Female","978455","2584852"
"GAUTENG","18-34","Male","832165","2611302"
"GAUTENG","35-49","Female","984669","1659380"
"GAUTENG","35-49","Male","919357","1782603"
"GAUTENG","50-59","Female","434781","675158"
"GAUTENG","50-59","Male","414167","655342"
"GAUTENG","60+","Female","482155","745260"
"GAUTENG","60+","Male","367985","597429"
"GAUTENG","Unidentified","Female","304",""
"GAUTENG","Unidentified","Male","191",""
"KWAZULU-NATAL","18-34","Female","618338","1707989"
"KWAZULU-NATAL","18-34","Male","425401","1725158"
"KWAZULU-NATAL","35-49","Female","563310","1071255"
"KWAZULU-NATAL","35-49","Male","404498","951364"
"KWAZULU-NATAL","50-59","Female","297555","492136"
"KWAZULU-NATAL","50-59","Male","199416","316845"
"KWAZULU-NATAL","60+","Female","434948","624115"
"KWAZULU-NATAL","60+","Male","246548","330933"
"KWAZULU-NATAL","Unidentified","Female","372",""
"KWAZULU-NATAL","Unidentified","Male","140",""
"LIMPOPO","18-34","Female","422567","818804"
"LIMPOPO","18-34","Male","284531","833104"
"LIMPOPO","35-49","Female","370443","573264"
"LIMPOPO","35-49","Male","244298","493423"
"LIMPOPO","50-59","Female","197462","265501"
"LIMPOPO","50-59","Male","132376","165831"
"LIMPOPO","60+","Female","289466","372555"
"LIMPOPO","60+","Male","166567","173319"
"LIMPOPO","Unidentified","Female","617",""
"LIMPOPO","Unidentified","Male","93",""
"MPUMALANGA","18-34","Female","267105","681710"
"MPUMALANGA","18-34","Male","224678","729028"
"MPUMALANGA","35-49","Female","234624","451254"
"MPUMALANGA","35-49","Male","205340","457785"
"MPUMALANGA","50-59","Female","115471","197794"
"MPUMALANGA","50-59","Male","93567","151183"
"MPUMALANGA","60+","Female","139732","224305"
"MPUMALANGA","60+","Male","100605","146461"
"MPUMALANGA","Unidentified","Female","156",""
"MPUMALANGA","Unidentified","Male","61",""
"NORTHERN CAPE","18-34","Female","76493","174695"
"NORTHERN CAPE","18-34","Male","72533","182300"
"NORTHERN CAPE","35-49","Female","68140","118328"
"NORTHERN CAPE","35-49","Male","71735","131923"
"NORTHERN CAPE","50-59","Female","36609","57823"
"NORTHERN CAPE","50-59","Male","33893","49198"
"NORTHERN CAPE","60+","Female","44338","80820"
"NORTHERN CAPE","60+","Male","32935","52458"
"NORTHERN CAPE","Unidentified","Female","22",""
"NORTHERN CAPE","Unidentified","Male","7",""
"NORTH WEST","18-34","Female","240800","547199"
"NORTH WEST","18-34","Male","198701","611287"
"NORTH WEST","35-49","Female","213558","386831"
"NORTH WEST","35-49","Male","213515","437698"
"NORTH WEST","50-59","Female","108202","173790"
"NORTH WEST","50-59","Male","107324","168889"
"NORTH WEST","60+","Female","140082","213393"
"NORTH WEST","60+","Male","105422","154160"
"NORTH WEST","Unidentified","Female","127",""
"NORTH WEST","Unidentified","Male","117",""
"WESTERN CAPE","18-34","Female","521062","1010156"
"WESTERN CAPE","18-34","Male","452002","1047625"
"WESTERN CAPE","35-49","Female","472425","744325"
"WESTERN CAPE","35-49","Male","415067","767488"
"WESTERN CAPE","50-59","Female","242137","368383"
"WESTERN CAPE","50-59","Male","209299","315766"
"WESTERN CAPE","60+","Female","312918","422288"
"WESTERN CAPE","60+","Male","232201","300872"
"WESTERN CAPE","Unidentified","Female","117",""
"WESTERN CAPE","Unidentified","Male","77",""
