"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"EASTERN CAPE","AMATHOLE DM","12-17","Female","14167","4944","54013"
"EASTERN CAPE","AMATHOLE DM","12-17","Male","12032","4085","59147"
"EASTERN CAPE","BUFFALO CITY MM","12-17","Female","19074","10416","40374"
"EASTERN CAPE","BUFFALO CITY MM","12-17","Male","14928","7242","41449"
"EASTERN CAPE","JOE GQABI DM","12-17","Female","8514","3086","21796"
"EASTERN CAPE","JOE GQABI DM","12-17","Male","7543","2401","23762"
"EASTERN CAPE","SARAH BAARTMAN DM","12-17","Female","11206","6457","25499"
"EASTERN CAPE","SARAH BAARTMAN DM","12-17","Male","9456","4814","26199"
"FREE STATE","FEZILE DABI DM","12-17","Female","13734","5365","26752"
"FREE STATE","FEZILE DABI DM","12-17","Male","11257","3927","26768"
"FREE STATE","LEJWELEPUTSWA DM","12-17","Female","17922","6730","34380"
"FREE STATE","LEJWELEPUTSWA DM","12-17","Male","15138","4809","33735"
"FREE STATE","MANGAUNG MM","12-17","Female","26497","15710","45611"
"FREE STATE","MANGAUNG MM","12-17","Male","23461","12584","47218"
"FREE STATE","XHARIEP DM","12-17","Female","4274","1188","8183"
"FREE STATE","XHARIEP DM","12-17","Male","3504","798","8133"
"GAUTENG","EKURHULENI MM","12-17","Female","51820","21942","165897"
"GAUTENG","EKURHULENI MM","12-17","Male","42396","16804","165688"
"GAUTENG","SEDIBENG DM","12-17","Female","15429","6942","43340"
"GAUTENG","SEDIBENG DM","12-17","Male","12317","5242","46239"
"GAUTENG","WEST RAND DM","12-17","Female","19692","10308","41623"
"GAUTENG","WEST RAND DM","12-17","Male","16140","7801","41409"
"KWAZULU-NATAL","AMAJUBA DM","12-17","Female","6772","2901","33168"
"KWAZULU-NATAL","AMAJUBA DM","12-17","Male","4418","1806","33581"
"KWAZULU-NATAL","ETHEKWINI MM","12-17","Female","26362","12520","172176"
"KWAZULU-NATAL","ETHEKWINI MM","12-17","Male","22834","10606","180552"
"KWAZULU-NATAL","HARRY GWALA DM","12-17","Female","13375","7911","34875"
"KWAZULU-NATAL","HARRY GWALA DM","12-17","Male","10529","5752","34556"
"KWAZULU-NATAL","ILEMBE DM","12-17","Female","8918","4490","38682"
