"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","372510","839479"
"EASTERN CAPE","18-34","Male","276695","854468"
"EASTERN CAPE","35-49","Female","361910","586430"
"EASTERN CAPE","35-49","Male","243705","522727"
"EASTERN CAPE","50-59","Female","232912","320585"
"EASTERN CAPE","50-59","Male","145635","196960"
"EASTERN CAPE","60+","Female","352503","517296"
"EASTERN CAPE","60+","Male","211579","261598"
"EASTERN CAPE","Unidentified","Female","321",""
"EASTERN CAPE","Unidentified","Male","98",""
"FREE STATE","18-34","Female","221799","410210"
"FREE STATE","18-34","Male","168005","419145"
"FREE STATE","35-49","Female","188955","283918"
"FREE STATE","35-49","Male","154965","266941"
"FREE STATE","50-59","Female","103235","140470"
"FREE STATE","50-59","Male","79850","105617"
"FREE STATE","60+","Female","131966","178195"
"FREE STATE","60+","Male","82671","110025"
"FREE STATE","Unidentified","Female","95",""
"FREE STATE","Unidentified","Male","64",""
"GAUTENG","18-34","Female","956028","2584852"
"GAUTENG","18-34","Male","808704","2611302"
"GAUTENG","35-49","Female","969832","1659380"
"GAUTENG","35-49","Male","903249","1782603"
"GAUTENG","50-59","Female","429448","675158"
"GAUTENG","50-59","Male","407541","655342"
"GAUTENG","60+","Female","475425","745260"
"GAUTENG","60+","Male","362149","597429"
"GAUTENG","Unidentified","Female","314",""
"GAUTENG","Unidentified","Male","202",""
"KWAZULU-NATAL","18-34","Female","589813","1707989"
"KWAZULU-NATAL","18-34","Male","407628","1725158"
"KWAZULU-NATAL","35-49","Female","551681","1071255"
"KWAZULU-NATAL","35-49","Male","395071","951364"
"KWAZULU-NATAL","50-59","Female","293869","492136"
"KWAZULU-NATAL","50-59","Male","196458","316845"
"KWAZULU-NATAL","60+","Female","429614","624115"
"KWAZULU-NATAL","60+","Male","243114","330933"
"KWAZULU-NATAL","Unidentified","Female","387",""
"KWAZULU-NATAL","Unidentified","Male","143",""
"LIMPOPO","18-34","Female","411614","818804"
"LIMPOPO","18-34","Male","274959","833104"
"LIMPOPO","35-49","Female","365751","573264"
"LIMPOPO","35-49","Male","239961","493423"
"LIMPOPO","50-59","Female","195907","265501"
"LIMPOPO","50-59","Male","131007","165831"
"LIMPOPO","60+","Female","285752","372555"
"LIMPOPO","60+","Male","164185","173319"
"LIMPOPO","Unidentified","Female","633",""
"LIMPOPO","Unidentified","Male","99",""
"MPUMALANGA","18-34","Female","257975","681710"
"MPUMALANGA","18-34","Male","214125","729028"
"MPUMALANGA","35-49","Female","229102","451254"
"MPUMALANGA","35-49","Male","198219","457785"
"MPUMALANGA","50-59","Female","113538","197794"
"MPUMALANGA","50-59","Male","91577","151183"
"MPUMALANGA","60+","Female","137465","224305"
"MPUMALANGA","60+","Male","98736","146461"
"MPUMALANGA","Unidentified","Female","163",""
"MPUMALANGA","Unidentified","Male","66",""
"NORTHERN CAPE","18-34","Female","74414","174695"
"NORTHERN CAPE","18-34","Male","70580","182300"
"NORTHERN CAPE","35-49","Female","67012","118328"
"NORTHERN CAPE","35-49","Male","70513","131923"
"NORTHERN CAPE","50-59","Female","36158","57823"
"NORTHERN CAPE","50-59","Male","33426","49198"
"NORTHERN CAPE","60+","Female","43550","80820"
"NORTHERN CAPE","60+","Male","32280","52458"
"NORTHERN CAPE","Unidentified","Female","24",""
"NORTHERN CAPE","Unidentified","Male","9",""
"NORTH WEST","18-34","Female","235736","547199"
"NORTH WEST","18-34","Male","193731","611287"
"NORTH WEST","35-49","Female","210362","386831"
"NORTH WEST","35-49","Male","210216","437698"
"NORTH WEST","50-59","Female","107129","173790"
"NORTH WEST","50-59","Male","105904","168889"
"NORTH WEST","60+","Female","138025","213393"
"NORTH WEST","60+","Male","103569","154160"
"NORTH WEST","Unidentified","Female","132",""
"NORTH WEST","Unidentified","Male","119",""
"WESTERN CAPE","18-34","Female","514239","1010156"
"WESTERN CAPE","18-34","Male","443921","1047625"
"WESTERN CAPE","35-49","Female","468334","744325"
"WESTERN CAPE","35-49","Male","410431","767488"
"WESTERN CAPE","50-59","Female","240248","368383"
"WESTERN CAPE","50-59","Male","207231","315766"
"WESTERN CAPE","60+","Female","309658","422288"
"WESTERN CAPE","60+","Male","229507","300872"
"WESTERN CAPE","Unidentified","Female","131",""
"WESTERN CAPE","Unidentified","Male","79",""
