"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","380257","839479"
"EASTERN CAPE","18-34","Male","282845","854468"
"EASTERN CAPE","35-49","Female","364619","586430"
"EASTERN CAPE","35-49","Male","246154","522727"
"EASTERN CAPE","50-59","Female","233845","320585"
"EASTERN CAPE","50-59","Male","146405","196960"
"EASTERN CAPE","60+","Female","354613","517296"
"EASTERN CAPE","60+","Male","213051","261598"
"EASTERN CAPE","Unidentified","Female","312",""
"EASTERN CAPE","Unidentified","Male","94",""
"FREE STATE","18-34","Female","225362","410210"
"FREE STATE","18-34","Male","171269","419145"
"FREE STATE","35-49","Female","190586","283918"
"FREE STATE","35-49","Male","156602","266941"
"FREE STATE","50-59","Female","103730","140470"
"FREE STATE","50-59","Male","80397","105617"
"FREE STATE","60+","Female","132966","178195"
"FREE STATE","60+","Male","83321","110025"
"FREE STATE","Unidentified","Female","93",""
"FREE STATE","Unidentified","Male","61",""
"GAUTENG","18-34","Female","970122","2584852"
"GAUTENG","18-34","Male","823304","2611302"
"GAUTENG","35-49","Female","979048","1659380"
"GAUTENG","35-49","Male","913201","1782603"
"GAUTENG","50-59","Female","432535","675158"
"GAUTENG","50-59","Male","411156","655342"
"GAUTENG","60+","Female","478897","745260"
"GAUTENG","60+","Male","365310","597429"
"GAUTENG","Unidentified","Female","309",""
"GAUTENG","Unidentified","Male","196",""
"KWAZULU-NATAL","18-34","Female","607608","1707989"
"KWAZULU-NATAL","18-34","Male","418691","1725158"
"KWAZULU-NATAL","35-49","Female","558661","1071255"
"KWAZULU-NATAL","35-49","Male","400726","951364"
"KWAZULU-NATAL","50-59","Female","296031","492136"
"KWAZULU-NATAL","50-59","Male","198180","316845"
"KWAZULU-NATAL","60+","Female","432420","624115"
"KWAZULU-NATAL","60+","Male","244943","330933"
"KWAZULU-NATAL","Unidentified","Female","383",""
"KWAZULU-NATAL","Unidentified","Male","140",""
"LIMPOPO","18-34","Female","418513","818804"
"LIMPOPO","18-34","Male","280760","833104"
"LIMPOPO","35-49","Female","368925","573264"
"LIMPOPO","35-49","Male","242620","493423"
"LIMPOPO","50-59","Female","196832","265501"
"LIMPOPO","50-59","Male","131700","165831"
"LIMPOPO","60+","Female","287613","372555"
"LIMPOPO","60+","Male","165458","173319"
"LIMPOPO","Unidentified","Female","624",""
"LIMPOPO","Unidentified","Male","95",""
"MPUMALANGA","18-34","Female","263420","681710"
"MPUMALANGA","18-34","Male","220185","729028"
"MPUMALANGA","35-49","Female","232260","451254"
"MPUMALANGA","35-49","Male","202361","457785"
"MPUMALANGA","50-59","Female","114482","197794"
"MPUMALANGA","50-59","Male","92635","151183"
"MPUMALANGA","60+","Female","138650","224305"
"MPUMALANGA","60+","Male","99716","146461"
"MPUMALANGA","Unidentified","Female","159",""
"MPUMALANGA","Unidentified","Male","63",""
"NORTHERN CAPE","18-34","Female","75611","174695"
"NORTHERN CAPE","18-34","Male","71725","182300"
"NORTHERN CAPE","35-49","Female","67641","118328"
"NORTHERN CAPE","35-49","Male","71231","131923"
"NORTHERN CAPE","50-59","Female","36439","57823"
"NORTHERN CAPE","50-59","Male","33680","49198"
"NORTHERN CAPE","60+","Female","43939","80820"
"NORTHERN CAPE","60+","Male","32604","52458"
"NORTHERN CAPE","Unidentified","Female","23",""
"NORTHERN CAPE","Unidentified","Male","9",""
"NORTH WEST","18-34","Female","238904","547199"
"NORTH WEST","18-34","Male","197119","611287"
"NORTH WEST","35-49","Female","212293","386831"
"NORTH WEST","35-49","Male","212363","437698"
"NORTH WEST","50-59","Female","107726","173790"
"NORTH WEST","50-59","Male","106726","168889"
"NORTH WEST","60+","Female","139094","213393"
"NORTH WEST","60+","Male","104541","154160"
"NORTH WEST","Unidentified","Female","128",""
"NORTH WEST","Unidentified","Male","118",""
"WESTERN CAPE","18-34","Female","518788","1010156"
"WESTERN CAPE","18-34","Male","449190","1047625"
"WESTERN CAPE","35-49","Female","470805","744325"
"WESTERN CAPE","35-49","Male","413270","767488"
"WESTERN CAPE","50-59","Female","241317","368383"
"WESTERN CAPE","50-59","Male","208338","315766"
"WESTERN CAPE","60+","Female","311293","422288"
"WESTERN CAPE","60+","Male","230910","300872"
"WESTERN CAPE","Unidentified","Female","131",""
"WESTERN CAPE","Unidentified","Male","77",""
