"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"EASTERN CAPE","AMATHOLE DM","12-17","Female","14624","5589","54013"
"EASTERN CAPE","AMATHOLE DM","12-17","Male","12479","4563","59147"
"EASTERN CAPE","BUFFALO CITY MM","12-17","Female","19297","10691","40374"
"EASTERN CAPE","BUFFALO CITY MM","12-17","Male","15326","7591","41449"
"EASTERN CAPE","JOE GQABI DM","12-17","Female","8469","3073","21796"
"EASTERN CAPE","JOE GQABI DM","12-17","Male","7479","2407","23762"
"EASTERN CAPE","SARAH BAARTMAN DM","12-17","Female","11148","6445","25499"
"EASTERN CAPE","SARAH BAARTMAN DM","12-17","Male","9406","4812","26199"
"FREE STATE","FEZILE DABI DM","12-17","Female","13602","5348","26752"
"FREE STATE","FEZILE DABI DM","12-17","Male","11186","3914","26768"
"FREE STATE","LEJWELEPUTSWA DM","12-17","Female","17735","6711","34380"
"FREE STATE","LEJWELEPUTSWA DM","12-17","Male","14999","4810","33735"
"FREE STATE","MANGAUNG MM","12-17","Female","26309","15757","45611"
"FREE STATE","MANGAUNG MM","12-17","Male","23288","12637","47218"
"FREE STATE","XHARIEP DM","12-17","Female","4242","1194","8183"
"FREE STATE","XHARIEP DM","12-17","Male","3466","813","8133"
"GAUTENG","EKURHULENI MM","12-17","Female","51284","21745","165897"
"GAUTENG","EKURHULENI MM","12-17","Male","42006","16735","165688"
"GAUTENG","SEDIBENG DM","12-17","Female","15238","6859","43340"
"GAUTENG","SEDIBENG DM","12-17","Male","12199","5198","46239"
"GAUTENG","WEST RAND DM","12-17","Female","19548","10283","41623"
"GAUTENG","WEST RAND DM","12-17","Male","16027","7794","41409"
"KWAZULU-NATAL","AMAJUBA DM","12-17","Female","6698","2884","33168"
"KWAZULU-NATAL","AMAJUBA DM","12-17","Male","4371","1800","33581"
"KWAZULU-NATAL","ETHEKWINI MM","12-17","Female","26065","12392","172176"
"KWAZULU-NATAL","ETHEKWINI MM","12-17","Male","22636","10537","180552"
"KWAZULU-NATAL","HARRY GWALA DM","12-17","Female","13260","7899","34875"
"KWAZULU-NATAL","HARRY GWALA DM","12-17","Male","10443","5738","34556"
"KWAZULU-NATAL","ILEMBE DM","12-17","Female","8806","4442","38682"
"KWAZULU-NATAL","ILEMBE DM","12-17","Male","5365","2478","39106"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Female","12608","5143","61538"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Male","8287","3152","61800"
"KWAZULU-NATAL","UGU DM","12-17","Female","13185","5675","51740"
"KWAZULU-NATAL","UGU DM","12-17","Male","8668","3187","52856"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Female","14133","5820","60728"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Male","10231","3837","59741"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Female","20373","10285","47511"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Male","12921","5412","45277"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Female","14818","6311","39331"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Male","9137","3440","39377"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Female","15420","6954","46750"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Male","10412","4089","48520"
"KWAZULU-NATAL","ZULULAND DM","12-17","Female","24009","12778","61011"
"KWAZULU-NATAL","ZULULAND DM","12-17","Male","17285","8095","62836"
"LIMPOPO","CAPRICORN DM","12-17","Female","37232","15537","81625"
"LIMPOPO","CAPRICORN DM","12-17","Male","31914","11796","86098"
"LIMPOPO","MOPANI DM","12-17","Female","37359","13067","71845"
"LIMPOPO","MOPANI DM","12-17","Male","30784","9477","76268"
"LIMPOPO","SEKHUKHUNE DM","12-17","Female","26352","10039","74350"
"LIMPOPO","SEKHUKHUNE DM","12-17","Male","25844","8426","78272"
"LIMPOPO","VHEMBE DM","12-17","Female","38105","12718","86602"
"LIMPOPO","VHEMBE DM","12-17","Male","30888","8779","91753"
"LIMPOPO","WATERBERG DM","12-17","Female","17770","7036","37998"
"LIMPOPO","WATERBERG DM","12-17","Male","14877","5201","40036"
"MPUMALANGA","EHLANZENI DM","12-17","Female","48060","20049","106459"
"MPUMALANGA","EHLANZENI DM","12-17","Male","36823","13215","106460"
"MPUMALANGA","NKANGALA DM","12-17","Female","17012","6584","80945"
"MPUMALANGA","NKANGALA DM","12-17","Male","17627","5526","82708"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Female","7601","3719","22463"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Male","6308","2809","23371"
"NORTHERN CAPE","NAMAKWA DM","12-17","Female","1712","668","5781"
"NORTHERN CAPE","NAMAKWA DM","12-17","Male","1375","502","5620"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Female","3589","1591","11577"
