"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","395121","839479"
"EASTERN CAPE","18-34","Male","299576","854468"
"EASTERN CAPE","35-49","Female","370202","586430"
"EASTERN CAPE","35-49","Male","252142","522727"
"EASTERN CAPE","50-59","Female","236906","320585"
"EASTERN CAPE","50-59","Male","149257","196960"
"EASTERN CAPE","60+","Female","367618","517296"
"EASTERN CAPE","60+","Male","220762","261598"
"EASTERN CAPE","Unidentified","Female","294",""
"EASTERN CAPE","Unidentified","Male","68",""
"FREE STATE","18-34","Female","231720","410210"
"FREE STATE","18-34","Male","176297","419145"
"FREE STATE","35-49","Female","194429","283918"
"FREE STATE","35-49","Male","160332","266941"
"FREE STATE","50-59","Female","105487","140470"
"FREE STATE","50-59","Male","82145","105617"
"FREE STATE","60+","Female","138294","178195"
"FREE STATE","60+","Male","87185","110025"
"FREE STATE","Unidentified","Female","84",""
"FREE STATE","Unidentified","Male","47",""
"GAUTENG","18-34","Female","989506","2584852"
"GAUTENG","18-34","Male","845349","2611302"
"GAUTENG","35-49","Female","1003562","1659380"
"GAUTENG","35-49","Male","938559","1782603"
"GAUTENG","50-59","Female","444369","675158"
"GAUTENG","50-59","Male","425095","655342"
"GAUTENG","60+","Female","498728","745260"
"GAUTENG","60+","Male","382384","597429"
"GAUTENG","Unidentified","Female","274",""
"GAUTENG","Unidentified","Male","161",""
"KWAZULU-NATAL","18-34","Female","638931","1707989"
"KWAZULU-NATAL","18-34","Male","438300","1725158"
"KWAZULU-NATAL","35-49","Female","575281","1071255"
"KWAZULU-NATAL","35-49","Male","414042","951364"
"KWAZULU-NATAL","50-59","Female","301621","492136"
"KWAZULU-NATAL","50-59","Male","203187","316845"
"KWAZULU-NATAL","60+","Female","447682","624115"
"KWAZULU-NATAL","60+","Male","254490","330933"
"KWAZULU-NATAL","Unidentified","Female","354",""
"KWAZULU-NATAL","Unidentified","Male","135",""
"LIMPOPO","18-34","Female","431409","818804"
"LIMPOPO","18-34","Male","293666","833104"
"LIMPOPO","35-49","Female","377825","573264"
"LIMPOPO","35-49","Male","250046","493423"
"LIMPOPO","50-59","Female","199988","265501"
"LIMPOPO","50-59","Male","133964","165831"
"LIMPOPO","60+","Female","296635","372555"
"LIMPOPO","60+","Male","171479","173319"
"LIMPOPO","Unidentified","Female","607",""
"LIMPOPO","Unidentified","Male","86",""
"MPUMALANGA","18-34","Female","275340","681710"
"MPUMALANGA","18-34","Male","234692","729028"
"MPUMALANGA","35-49","Female","241183","451254"
"MPUMALANGA","35-49","Male","213298","457785"
"MPUMALANGA","50-59","Female","118076","197794"
"MPUMALANGA","50-59","Male","95775","151183"
"MPUMALANGA","60+","Female","144499","224305"
"MPUMALANGA","60+","Male","104407","146461"
"MPUMALANGA","Unidentified","Female","154",""
"MPUMALANGA","Unidentified","Male","52",""
"NORTHERN CAPE","18-34","Female","78538","174695"
"NORTHERN CAPE","18-34","Male","74165","182300"
"NORTHERN CAPE","35-49","Female","69575","118328"
"NORTHERN CAPE","35-49","Male","73587","131923"
"NORTHERN CAPE","50-59","Female","37398","57823"
"NORTHERN CAPE","50-59","Male","34828","49198"
"NORTHERN CAPE","60+","Female","46170","80820"
"NORTHERN CAPE","60+","Male","34425","52458"
"NORTHERN CAPE","Unidentified","Female","13",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","243617","547199"
"NORTH WEST","18-34","Male","201540","611287"
"NORTH WEST","35-49","Female","216865","386831"
"NORTH WEST","35-49","Male","216827","437698"
"NORTH WEST","50-59","Female","109890","173790"
"NORTH WEST","50-59","Male","109214","168889"
"NORTH WEST","60+","Female","144606","213393"
"NORTH WEST","60+","Male","109438","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","109",""
"WESTERN CAPE","18-34","Female","522537","1010156"
"WESTERN CAPE","18-34","Male","454763","1047625"
"WESTERN CAPE","35-49","Female","478141","744325"
"WESTERN CAPE","35-49","Male","420927","767488"
"WESTERN CAPE","50-59","Female","245471","368383"
"WESTERN CAPE","50-59","Male","212806","315766"
"WESTERN CAPE","60+","Female","322401","422288"
"WESTERN CAPE","60+","Male","239939","300872"
"WESTERN CAPE","Unidentified","Female","116",""
"WESTERN CAPE","Unidentified","Male","68",""
