"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","392332","839479"
"EASTERN CAPE","18-34","Male","295402","854468"
"EASTERN CAPE","35-49","Female","369314","586430"
"EASTERN CAPE","35-49","Male","251027","522727"
"EASTERN CAPE","50-59","Female","236332","320585"
"EASTERN CAPE","50-59","Male","148882","196960"
"EASTERN CAPE","60+","Female","364336","517296"
"EASTERN CAPE","60+","Male","218729","261598"
"EASTERN CAPE","Unidentified","Female","303",""
"EASTERN CAPE","Unidentified","Male","79",""
"FREE STATE","18-34","Female","230824","410210"
"FREE STATE","18-34","Male","175703","419145"
"FREE STATE","35-49","Female","193938","283918"
"FREE STATE","35-49","Male","159873","266941"
"FREE STATE","50-59","Female","105209","140470"
"FREE STATE","50-59","Male","81863","105617"
"FREE STATE","60+","Female","137012","178195"
"FREE STATE","60+","Male","86268","110025"
"FREE STATE","Unidentified","Female","86",""
"FREE STATE","Unidentified","Male","48",""
"GAUTENG","18-34","Female","986466","2584852"
"GAUTENG","18-34","Male","842492","2611302"
"GAUTENG","35-49","Female","998600","1659380"
"GAUTENG","35-49","Male","933807","1782603"
"GAUTENG","50-59","Female","441895","675158"
"GAUTENG","50-59","Male","422380","655342"
"GAUTENG","60+","Female","493729","745260"
"GAUTENG","60+","Male","378040","597429"
"GAUTENG","Unidentified","Female","294",""
"GAUTENG","Unidentified","Male","172",""
"KWAZULU-NATAL","18-34","Female","635315","1707989"
"KWAZULU-NATAL","18-34","Male","436247","1725158"
"KWAZULU-NATAL","35-49","Female","573021","1071255"
"KWAZULU-NATAL","35-49","Male","412157","951364"
"KWAZULU-NATAL","50-59","Female","300754","492136"
"KWAZULU-NATAL","50-59","Male","202372","316845"
"KWAZULU-NATAL","60+","Female","443788","624115"
"KWAZULU-NATAL","60+","Male","252074","330933"
"KWAZULU-NATAL","Unidentified","Female","365",""
"KWAZULU-NATAL","Unidentified","Male","139",""
"LIMPOPO","18-34","Female","427888","818804"
"LIMPOPO","18-34","Male","290865","833104"
"LIMPOPO","35-49","Female","375292","573264"
"LIMPOPO","35-49","Male","248211","493423"
"LIMPOPO","50-59","Female","199302","265501"
"LIMPOPO","50-59","Male","133543","165831"
"LIMPOPO","60+","Female","294433","372555"
"LIMPOPO","60+","Male","169990","173319"
"LIMPOPO","Unidentified","Female","609",""
"LIMPOPO","Unidentified","Male","87",""
"MPUMALANGA","18-34","Female","273606","681710"
"MPUMALANGA","18-34","Male","233079","729028"
"MPUMALANGA","35-49","Female","239667","451254"
"MPUMALANGA","35-49","Male","211648","457785"
"MPUMALANGA","50-59","Female","117535","197794"
"MPUMALANGA","50-59","Male","95330","151183"
"MPUMALANGA","60+","Female","143071","224305"
"MPUMALANGA","60+","Male","103289","146461"
"MPUMALANGA","Unidentified","Female","157",""
"MPUMALANGA","Unidentified","Male","53",""
"NORTHERN CAPE","18-34","Female","78063","174695"
"NORTHERN CAPE","18-34","Male","73727","182300"
"NORTHERN CAPE","35-49","Female","69263","118328"
"NORTHERN CAPE","35-49","Male","73129","131923"
"NORTHERN CAPE","50-59","Female","37227","57823"
"NORTHERN CAPE","50-59","Male","34638","49198"
"NORTHERN CAPE","60+","Female","45656","80820"
"NORTHERN CAPE","60+","Male","33998","52458"
"NORTHERN CAPE","Unidentified","Female","15",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","242679","547199"
"NORTH WEST","18-34","Male","200436","611287"
"NORTH WEST","35-49","Female","215847","386831"
"NORTH WEST","35-49","Male","215855","437698"
"NORTH WEST","50-59","Female","109418","173790"
"NORTH WEST","50-59","Male","108738","168889"
"NORTH WEST","60+","Female","143296","213393"
"NORTH WEST","60+","Male","108250","154160"
"NORTH WEST","Unidentified","Female","124",""
"NORTH WEST","Unidentified","Male","111",""
"WESTERN CAPE","18-34","Female","522324","1010156"
"WESTERN CAPE","18-34","Male","454076","1047625"
"WESTERN CAPE","35-49","Female","476740","744325"
"WESTERN CAPE","35-49","Male","419632","767488"
"WESTERN CAPE","50-59","Female","244586","368383"
"WESTERN CAPE","50-59","Male","211849","315766"
"WESTERN CAPE","60+","Female","319575","422288"
"WESTERN CAPE","60+","Male","237629","300872"
"WESTERN CAPE","Unidentified","Female","116",""
"WESTERN CAPE","Unidentified","Male","70",""
