"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","382716","839479"
"EASTERN CAPE","18-34","Male","285580","854468"
"EASTERN CAPE","35-49","Female","365488","586430"
"EASTERN CAPE","35-49","Male","246979","522727"
"EASTERN CAPE","50-59","Female","234330","320585"
"EASTERN CAPE","50-59","Male","146886","196960"
"EASTERN CAPE","60+","Female","356577","517296"
"EASTERN CAPE","60+","Male","214311","261598"
"EASTERN CAPE","Unidentified","Female","309",""
"EASTERN CAPE","Unidentified","Male","92",""
"FREE STATE","18-34","Female","226603","410210"
"FREE STATE","18-34","Male","172480","419145"
"FREE STATE","35-49","Female","191316","283918"
"FREE STATE","35-49","Male","157357","266941"
"FREE STATE","50-59","Female","103972","140470"
"FREE STATE","50-59","Male","80721","105617"
"FREE STATE","60+","Female","133648","178195"
"FREE STATE","60+","Male","83806","110025"
"FREE STATE","Unidentified","Female","93",""
"FREE STATE","Unidentified","Male","57",""
"GAUTENG","18-34","Female","975923","2584852"
"GAUTENG","18-34","Male","829383","2611302"
"GAUTENG","35-49","Female","983180","1659380"
"GAUTENG","35-49","Male","917521","1782603"
"GAUTENG","50-59","Female","434209","675158"
"GAUTENG","50-59","Male","413532","655342"
"GAUTENG","60+","Female","481448","745260"
"GAUTENG","60+","Male","367379","597429"
"GAUTENG","Unidentified","Female","305",""
"GAUTENG","Unidentified","Male","193",""
"KWAZULU-NATAL","18-34","Female","614879","1707989"
"KWAZULU-NATAL","18-34","Male","423178","1725158"
"KWAZULU-NATAL","35-49","Female","561965","1071255"
"KWAZULU-NATAL","35-49","Male","403381","951364"
"KWAZULU-NATAL","50-59","Female","297165","492136"
"KWAZULU-NATAL","50-59","Male","199114","316845"
"KWAZULU-NATAL","60+","Female","434360","624115"
"KWAZULU-NATAL","60+","Male","246171","330933"
"KWAZULU-NATAL","Unidentified","Female","374",""
"KWAZULU-NATAL","Unidentified","Male","140",""
"LIMPOPO","18-34","Female","421331","818804"
"LIMPOPO","18-34","Male","283410","833104"
"LIMPOPO","35-49","Female","369948","573264"
"LIMPOPO","35-49","Male","243852","493423"
"LIMPOPO","50-59","Female","197332","265501"
"LIMPOPO","50-59","Male","132225","165831"
"LIMPOPO","60+","Female","289092","372555"
"LIMPOPO","60+","Male","166375","173319"
"LIMPOPO","Unidentified","Female","617",""
"LIMPOPO","Unidentified","Male","93",""
"MPUMALANGA","18-34","Female","265870","681710"
"MPUMALANGA","18-34","Male","223153","729028"
"MPUMALANGA","35-49","Female","233923","451254"
"MPUMALANGA","35-49","Male","204402","457785"
"MPUMALANGA","50-59","Female","115270","197794"
"MPUMALANGA","50-59","Male","93338","151183"
"MPUMALANGA","60+","Female","139467","224305"
"MPUMALANGA","60+","Male","100405","146461"
"MPUMALANGA","Unidentified","Female","157",""
"MPUMALANGA","Unidentified","Male","62",""
"NORTHERN CAPE","18-34","Female","76219","174695"
"NORTHERN CAPE","18-34","Male","72316","182300"
"NORTHERN CAPE","35-49","Female","67987","118328"
"NORTHERN CAPE","35-49","Male","71565","131923"
"NORTHERN CAPE","50-59","Female","36569","57823"
"NORTHERN CAPE","50-59","Male","33831","49198"
"NORTHERN CAPE","60+","Female","44245","80820"
"NORTHERN CAPE","60+","Male","32866","52458"
"NORTHERN CAPE","Unidentified","Female","22",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","240285","547199"
"NORTH WEST","18-34","Male","198272","611287"
"NORTH WEST","35-49","Female","213209","386831"
"NORTH WEST","35-49","Male","213191","437698"
"NORTH WEST","50-59","Female","108093","173790"
"NORTH WEST","50-59","Male","107168","168889"
"NORTH WEST","60+","Female","139882","213393"
"NORTH WEST","60+","Male","105253","154160"
"NORTH WEST","Unidentified","Female","128",""
"NORTH WEST","Unidentified","Male","116",""
"WESTERN CAPE","18-34","Female","520311","1010156"
"WESTERN CAPE","18-34","Male","451152","1047625"
"WESTERN CAPE","35-49","Female","471997","744325"
"WESTERN CAPE","35-49","Male","414541","767488"
"WESTERN CAPE","50-59","Female","241915","368383"
"WESTERN CAPE","50-59","Male","209083","315766"
"WESTERN CAPE","60+","Female","312586","422288"
"WESTERN CAPE","60+","Male","231925","300872"
"WESTERN CAPE","Unidentified","Female","117",""
"WESTERN CAPE","Unidentified","Male","77",""
