"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17647","5441","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9207","4159","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8117","3463","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","800","373","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","627","283","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6211","2545","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5275","1960","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","2982","995","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2343","773","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4127","1891","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3588","1434","22568"
