"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","395543","839479"
"EASTERN CAPE","18-34","Male","300732","854468"
"EASTERN CAPE","35-49","Female","370280","586430"
"EASTERN CAPE","35-49","Male","252282","522727"
"EASTERN CAPE","50-59","Female","237038","320585"
"EASTERN CAPE","50-59","Male","149334","196960"
"EASTERN CAPE","60+","Female","368192","517296"
"EASTERN CAPE","60+","Male","221076","261598"
"EASTERN CAPE","Unidentified","Female","294",""
"EASTERN CAPE","Unidentified","Male","67",""
"FREE STATE","18-34","Female","231867","410210"
"FREE STATE","18-34","Male","176354","419145"
"FREE STATE","35-49","Female","194535","283918"
"FREE STATE","35-49","Male","160433","266941"
"FREE STATE","50-59","Female","105526","140470"
"FREE STATE","50-59","Male","82209","105617"
"FREE STATE","60+","Female","138517","178195"
"FREE STATE","60+","Male","87322","110025"
"FREE STATE","Unidentified","Female","83",""
"FREE STATE","Unidentified","Male","47",""
"GAUTENG","18-34","Female","989880","2584852"
"GAUTENG","18-34","Male","845864","2611302"
"GAUTENG","35-49","Female","1004499","1659380"
"GAUTENG","35-49","Male","939398","1782603"
"GAUTENG","50-59","Female","444915","675158"
"GAUTENG","50-59","Male","425549","655342"
"GAUTENG","60+","Female","499576","745260"
"GAUTENG","60+","Male","383136","597429"
"GAUTENG","Unidentified","Female","273",""
"GAUTENG","Unidentified","Male","160",""
"KWAZULU-NATAL","18-34","Female","639359","1707989"
"KWAZULU-NATAL","18-34","Male","438497","1725158"
"KWAZULU-NATAL","35-49","Female","575542","1071255"
"KWAZULU-NATAL","35-49","Male","414347","951364"
"KWAZULU-NATAL","50-59","Female","301705","492136"
"KWAZULU-NATAL","50-59","Male","203375","316845"
"KWAZULU-NATAL","60+","Female","448434","624115"
"KWAZULU-NATAL","60+","Male","254858","330933"
"KWAZULU-NATAL","Unidentified","Female","354",""
"KWAZULU-NATAL","Unidentified","Male","134",""
"LIMPOPO","18-34","Female","431782","818804"
"LIMPOPO","18-34","Male","294009","833104"
"LIMPOPO","35-49","Female","378182","573264"
"LIMPOPO","35-49","Male","250288","493423"
"LIMPOPO","50-59","Female","200067","265501"
"LIMPOPO","50-59","Male","133986","165831"
"LIMPOPO","60+","Female","296991","372555"
"LIMPOPO","60+","Male","171718","173319"
"LIMPOPO","Unidentified","Female","605",""
"LIMPOPO","Unidentified","Male","86",""
"MPUMALANGA","18-34","Female","275464","681710"
"MPUMALANGA","18-34","Male","234761","729028"
"MPUMALANGA","35-49","Female","241418","451254"
"MPUMALANGA","35-49","Male","213560","457785"
"MPUMALANGA","50-59","Female","118210","197794"
"MPUMALANGA","50-59","Male","95871","151183"
"MPUMALANGA","60+","Female","144725","224305"
"MPUMALANGA","60+","Male","104560","146461"
"MPUMALANGA","Unidentified","Female","154",""
"MPUMALANGA","Unidentified","Male","50",""
"NORTHERN CAPE","18-34","Female","78562","174695"
"NORTHERN CAPE","18-34","Male","74183","182300"
"NORTHERN CAPE","35-49","Female","69635","118328"
"NORTHERN CAPE","35-49","Male","73616","131923"
"NORTHERN CAPE","50-59","Female","37423","57823"
"NORTHERN CAPE","50-59","Male","34864","49198"
"NORTHERN CAPE","60+","Female","46250","80820"
"NORTHERN CAPE","60+","Male","34485","52458"
"NORTHERN CAPE","Unidentified","Female","13",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","243850","547199"
"NORTH WEST","18-34","Male","201741","611287"
"NORTH WEST","35-49","Female","217003","386831"
"NORTH WEST","35-49","Male","217020","437698"
"NORTH WEST","50-59","Female","110036","173790"
"NORTH WEST","50-59","Male","109316","168889"
"NORTH WEST","60+","Female","144836","213393"
"NORTH WEST","60+","Male","109623","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","108",""
"WESTERN CAPE","18-34","Female","522310","1010156"
"WESTERN CAPE","18-34","Male","454796","1047625"
"WESTERN CAPE","35-49","Female","478387","744325"
"WESTERN CAPE","35-49","Male","421145","767488"
"WESTERN CAPE","50-59","Female","245612","368383"
"WESTERN CAPE","50-59","Male","212911","315766"
"WESTERN CAPE","60+","Female","322911","422288"
"WESTERN CAPE","60+","Male","240362","300872"
"WESTERN CAPE","Unidentified","Female","113",""
"WESTERN CAPE","Unidentified","Male","68",""
