"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","377810","839479"
"EASTERN CAPE","18-34","Male","281008","854468"
"EASTERN CAPE","35-49","Female","363669","586430"
"EASTERN CAPE","35-49","Male","245326","522727"
"EASTERN CAPE","50-59","Female","233498","320585"
"EASTERN CAPE","50-59","Male","146149","196960"
"EASTERN CAPE","60+","Female","353840","517296"
"EASTERN CAPE","60+","Male","212518","261598"
"EASTERN CAPE","Unidentified","Female","313",""
"EASTERN CAPE","Unidentified","Male","97",""
"FREE STATE","18-34","Female","224098","410210"
"FREE STATE","18-34","Male","170212","419145"
"FREE STATE","35-49","Female","190052","283918"
"FREE STATE","35-49","Male","156028","266941"
"FREE STATE","50-59","Female","103521","140470"
"FREE STATE","50-59","Male","80193","105617"
"FREE STATE","60+","Female","132614","178195"
"FREE STATE","60+","Male","83069","110025"
"FREE STATE","Unidentified","Female","93",""
"FREE STATE","Unidentified","Male","63",""
"GAUTENG","18-34","Female","965427","2584852"
"GAUTENG","18-34","Male","818374","2611302"
"GAUTENG","35-49","Female","975893","1659380"
"GAUTENG","35-49","Male","909638","1782603"
"GAUTENG","50-59","Female","431388","675158"
"GAUTENG","50-59","Male","409908","655342"
"GAUTENG","60+","Female","477629","745260"
"GAUTENG","60+","Male","364175","597429"
"GAUTENG","Unidentified","Female","308",""
"GAUTENG","Unidentified","Male","197",""
"KWAZULU-NATAL","18-34","Female","601556","1707989"
"KWAZULU-NATAL","18-34","Male","415139","1725158"
"KWAZULU-NATAL","35-49","Female","556198","1071255"
"KWAZULU-NATAL","35-49","Male","398874","951364"
"KWAZULU-NATAL","50-59","Female","295322","492136"
"KWAZULU-NATAL","50-59","Male","197588","316845"
"KWAZULU-NATAL","60+","Female","431483","624115"
"KWAZULU-NATAL","60+","Male","244342","330933"
"KWAZULU-NATAL","Unidentified","Female","385",""
"KWAZULU-NATAL","Unidentified","Male","141",""
"LIMPOPO","18-34","Female","415886","818804"
"LIMPOPO","18-34","Male","278326","833104"
"LIMPOPO","35-49","Female","367832","573264"
"LIMPOPO","35-49","Male","241482","493423"
"LIMPOPO","50-59","Female","196534","265501"
"LIMPOPO","50-59","Male","131470","165831"
"LIMPOPO","60+","Female","286905","372555"
"LIMPOPO","60+","Male","164960","173319"
"LIMPOPO","Unidentified","Female","625",""
"LIMPOPO","Unidentified","Male","99",""
"MPUMALANGA","18-34","Female","261294","681710"
"MPUMALANGA","18-34","Male","217839","729028"
"MPUMALANGA","35-49","Female","231142","451254"
"MPUMALANGA","35-49","Male","200749","457785"
"MPUMALANGA","50-59","Female","114155","197794"
"MPUMALANGA","50-59","Male","92220","151183"
"MPUMALANGA","60+","Female","138219","224305"
"MPUMALANGA","60+","Male","99345","146461"
"MPUMALANGA","Unidentified","Female","160",""
"MPUMALANGA","Unidentified","Male","64",""
"NORTHERN CAPE","18-34","Female","75172","174695"
"NORTHERN CAPE","18-34","Male","71360","182300"
"NORTHERN CAPE","35-49","Female","67445","118328"
"NORTHERN CAPE","35-49","Male","70968","131923"
"NORTHERN CAPE","50-59","Female","36341","57823"
"NORTHERN CAPE","50-59","Male","33576","49198"
"NORTHERN CAPE","60+","Female","43800","80820"
"NORTHERN CAPE","60+","Male","32506","52458"
"NORTHERN CAPE","Unidentified","Female","24",""
"NORTHERN CAPE","Unidentified","Male","9",""
"NORTH WEST","18-34","Female","237745","547199"
"NORTH WEST","18-34","Male","195991","611287"
"NORTH WEST","35-49","Female","211640","386831"
"NORTH WEST","35-49","Male","211662","437698"
"NORTH WEST","50-59","Female","107520","173790"
"NORTH WEST","50-59","Male","106474","168889"
"NORTH WEST","60+","Female","138721","213393"
"NORTH WEST","60+","Male","104165","154160"
"NORTH WEST","Unidentified","Female","129",""
"NORTH WEST","Unidentified","Male","117",""
"WESTERN CAPE","18-34","Female","517352","1010156"
"WESTERN CAPE","18-34","Male","447295","1047625"
"WESTERN CAPE","35-49","Female","469809","744325"
"WESTERN CAPE","35-49","Male","412116","767488"
"WESTERN CAPE","50-59","Female","240958","368383"
"WESTERN CAPE","50-59","Male","207976","315766"
"WESTERN CAPE","60+","Female","310702","422288"
"WESTERN CAPE","60+","Male","230375","300872"
"WESTERN CAPE","Unidentified","Female","131",""
"WESTERN CAPE","Unidentified","Male","78",""
