"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","385536","839479"
"EASTERN CAPE","18-34","Male","288923","854468"
"EASTERN CAPE","35-49","Female","366880","586430"
"EASTERN CAPE","35-49","Male","248385","522727"
"EASTERN CAPE","50-59","Female","234774","320585"
"EASTERN CAPE","50-59","Male","147486","196960"
"EASTERN CAPE","60+","Female","358510","517296"
"EASTERN CAPE","60+","Male","215396","261598"
"EASTERN CAPE","Unidentified","Female","308",""
"EASTERN CAPE","Unidentified","Male","90",""
"FREE STATE","18-34","Female","228072","410210"
"FREE STATE","18-34","Male","173649","419145"
"FREE STATE","35-49","Female","192184","283918"
"FREE STATE","35-49","Male","158226","266941"
"FREE STATE","50-59","Female","104250","140470"
"FREE STATE","50-59","Male","81039","105617"
"FREE STATE","60+","Female","134411","178195"
"FREE STATE","60+","Male","84391","110025"
"FREE STATE","Unidentified","Female","89",""
"FREE STATE","Unidentified","Male","55",""
"GAUTENG","18-34","Female","981014","2584852"
"GAUTENG","18-34","Male","835802","2611302"
"GAUTENG","35-49","Female","987555","1659380"
"GAUTENG","35-49","Male","923033","1782603"
"GAUTENG","50-59","Female","436010","675158"
"GAUTENG","50-59","Male","415697","655342"
"GAUTENG","60+","Female","484038","745260"
"GAUTENG","60+","Male","369673","597429"
"GAUTENG","Unidentified","Female","302",""
"GAUTENG","Unidentified","Male","184",""
"KWAZULU-NATAL","18-34","Female","622340","1707989"
"KWAZULU-NATAL","18-34","Male","428111","1725158"
"KWAZULU-NATAL","35-49","Female","565483","1071255"
"KWAZULU-NATAL","35-49","Male","406444","951364"
"KWAZULU-NATAL","50-59","Female","298261","492136"
"KWAZULU-NATAL","50-59","Male","200156","316845"
"KWAZULU-NATAL","60+","Female","436570","624115"
"KWAZULU-NATAL","60+","Male","247545","330933"
"KWAZULU-NATAL","Unidentified","Female","370",""
"KWAZULU-NATAL","Unidentified","Male","141",""
"LIMPOPO","18-34","Female","423474","818804"
"LIMPOPO","18-34","Male","285588","833104"
"LIMPOPO","35-49","Female","371266","573264"
"LIMPOPO","35-49","Male","245083","493423"
"LIMPOPO","50-59","Female","197707","265501"
"LIMPOPO","50-59","Male","132552","165831"
"LIMPOPO","60+","Female","290441","372555"
"LIMPOPO","60+","Male","167212","173319"
"LIMPOPO","Unidentified","Female","615",""
"LIMPOPO","Unidentified","Male","91",""
"MPUMALANGA","18-34","Female","268627","681710"
"MPUMALANGA","18-34","Male","226904","729028"
"MPUMALANGA","35-49","Female","235741","451254"
"MPUMALANGA","35-49","Male","206784","457785"
"MPUMALANGA","50-59","Female","115826","197794"
"MPUMALANGA","50-59","Male","93952","151183"
"MPUMALANGA","60+","Female","140389","224305"
"MPUMALANGA","60+","Male","101149","146461"
"MPUMALANGA","Unidentified","Female","155",""
"MPUMALANGA","Unidentified","Male","59",""
"NORTHERN CAPE","18-34","Female","77023","174695"
"NORTHERN CAPE","18-34","Male","73021","182300"
"NORTHERN CAPE","35-49","Female","68477","118328"
"NORTHERN CAPE","35-49","Male","72141","131923"
"NORTHERN CAPE","50-59","Female","36797","57823"
"NORTHERN CAPE","50-59","Male","34093","49198"
"NORTHERN CAPE","60+","Female","44649","80820"
"NORTHERN CAPE","60+","Male","33154","52458"
"NORTHERN CAPE","Unidentified","Female","20",""
"NORTHERN CAPE","Unidentified","Male","7",""
"NORTH WEST","18-34","Female","241477","547199"
"NORTH WEST","18-34","Male","199267","611287"
"NORTH WEST","35-49","Female","214175","386831"
"NORTH WEST","35-49","Male","214064","437698"
"NORTH WEST","50-59","Female","108399","173790"
"NORTH WEST","50-59","Male","107595","168889"
"NORTH WEST","60+","Female","140654","213393"
"NORTH WEST","60+","Male","105927","154160"
"NORTH WEST","Unidentified","Female","126",""
"NORTH WEST","Unidentified","Male","114",""
"WESTERN CAPE","18-34","Female","521531","1010156"
"WESTERN CAPE","18-34","Male","452679","1047625"
"WESTERN CAPE","35-49","Female","473349","744325"
"WESTERN CAPE","35-49","Male","415976","767488"
"WESTERN CAPE","50-59","Female","242523","368383"
"WESTERN CAPE","50-59","Male","209825","315766"
"WESTERN CAPE","60+","Female","314047","422288"
"WESTERN CAPE","60+","Male","233088","300872"
"WESTERN CAPE","Unidentified","Female","116",""
"WESTERN CAPE","Unidentified","Male","76",""
