"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","393891","839479"
"EASTERN CAPE","18-34","Male","297173","854468"
"EASTERN CAPE","35-49","Female","369766","586430"
"EASTERN CAPE","35-49","Male","251607","522727"
"EASTERN CAPE","50-59","Female","236640","320585"
"EASTERN CAPE","50-59","Male","149125","196960"
"EASTERN CAPE","60+","Female","366133","517296"
"EASTERN CAPE","60+","Male","219818","261598"
"EASTERN CAPE","Unidentified","Female","298",""
"EASTERN CAPE","Unidentified","Male","73",""
"FREE STATE","18-34","Female","231364","410210"
"FREE STATE","18-34","Male","176023","419145"
"FREE STATE","35-49","Female","194186","283918"
"FREE STATE","35-49","Male","160148","266941"
"FREE STATE","50-59","Female","105380","140470"
"FREE STATE","50-59","Male","81997","105617"
"FREE STATE","60+","Female","137685","178195"
"FREE STATE","60+","Male","86765","110025"
"FREE STATE","Unidentified","Female","84",""
"FREE STATE","Unidentified","Male","48",""
"GAUTENG","18-34","Female","988185","2584852"
"GAUTENG","18-34","Male","844072","2611302"
"GAUTENG","35-49","Female","1001079","1659380"
"GAUTENG","35-49","Male","936235","1782603"
"GAUTENG","50-59","Female","443296","675158"
"GAUTENG","50-59","Male","423873","655342"
"GAUTENG","60+","Female","496364","745260"
"GAUTENG","60+","Male","380385","597429"
"GAUTENG","Unidentified","Female","285",""
"GAUTENG","Unidentified","Male","167",""
"KWAZULU-NATAL","18-34","Female","637341","1707989"
"KWAZULU-NATAL","18-34","Male","437287","1725158"
"KWAZULU-NATAL","35-49","Female","574268","1071255"
"KWAZULU-NATAL","35-49","Male","413206","951364"
"KWAZULU-NATAL","50-59","Female","301329","492136"
"KWAZULU-NATAL","50-59","Male","202921","316845"
"KWAZULU-NATAL","60+","Female","445820","624115"
"KWAZULU-NATAL","60+","Male","253338","330933"
"KWAZULU-NATAL","Unidentified","Female","355",""
"KWAZULU-NATAL","Unidentified","Male","136",""
"LIMPOPO","18-34","Female","429982","818804"
"LIMPOPO","18-34","Male","292523","833104"
"LIMPOPO","35-49","Female","376704","573264"
"LIMPOPO","35-49","Male","249190","493423"
"LIMPOPO","50-59","Female","199674","265501"
"LIMPOPO","50-59","Male","133805","165831"
"LIMPOPO","60+","Female","295618","372555"
"LIMPOPO","60+","Male","170795","173319"
"LIMPOPO","Unidentified","Female","608",""
"LIMPOPO","Unidentified","Male","86",""
"MPUMALANGA","18-34","Female","274640","681710"
"MPUMALANGA","18-34","Male","234110","729028"
"MPUMALANGA","35-49","Female","240525","451254"
"MPUMALANGA","35-49","Male","212538","457785"
"MPUMALANGA","50-59","Female","117874","197794"
"MPUMALANGA","50-59","Male","95629","151183"
"MPUMALANGA","60+","Female","143812","224305"
"MPUMALANGA","60+","Male","103885","146461"
"MPUMALANGA","Unidentified","Female","158",""
"MPUMALANGA","Unidentified","Male","52",""
"NORTHERN CAPE","18-34","Female","78286","174695"
"NORTHERN CAPE","18-34","Male","73985","182300"
"NORTHERN CAPE","35-49","Female","69444","118328"
"NORTHERN CAPE","35-49","Male","73405","131923"
"NORTHERN CAPE","50-59","Female","37288","57823"
"NORTHERN CAPE","50-59","Male","34711","49198"
"NORTHERN CAPE","60+","Female","45934","80820"
"NORTHERN CAPE","60+","Male","34224","52458"
"NORTHERN CAPE","Unidentified","Female","13",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","243122","547199"
"NORTH WEST","18-34","Male","200955","611287"
"NORTH WEST","35-49","Female","216343","386831"
"NORTH WEST","35-49","Male","216364","437698"
"NORTH WEST","50-59","Female","109664","173790"
"NORTH WEST","50-59","Male","109018","168889"
"NORTH WEST","60+","Female","143989","213393"
"NORTH WEST","60+","Male","108862","154160"
"NORTH WEST","Unidentified","Female","124",""
"NORTH WEST","Unidentified","Male","110",""
"WESTERN CAPE","18-34","Female","522391","1010156"
"WESTERN CAPE","18-34","Male","454197","1047625"
"WESTERN CAPE","35-49","Female","477458","744325"
"WESTERN CAPE","35-49","Male","420403","767488"
"WESTERN CAPE","50-59","Female","245028","368383"
"WESTERN CAPE","50-59","Male","212348","315766"
"WESTERN CAPE","60+","Female","321106","422288"
"WESTERN CAPE","60+","Male","238857","300872"
"WESTERN CAPE","Unidentified","Female","116",""
"WESTERN CAPE","Unidentified","Male","69",""
