"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","386207","839479"
"EASTERN CAPE","18-34","Male","289468","854468"
"EASTERN CAPE","35-49","Female","367248","586430"
"EASTERN CAPE","35-49","Male","248762","522727"
"EASTERN CAPE","50-59","Female","234928","320585"
"EASTERN CAPE","50-59","Male","147665","196960"
"EASTERN CAPE","60+","Female","359058","517296"
"EASTERN CAPE","60+","Male","215764","261598"
"EASTERN CAPE","Unidentified","Female","307",""
"EASTERN CAPE","Unidentified","Male","90",""
"FREE STATE","18-34","Female","228412","410210"
"FREE STATE","18-34","Male","173900","419145"
"FREE STATE","35-49","Female","192456","283918"
"FREE STATE","35-49","Male","158368","266941"
"FREE STATE","50-59","Female","104335","140470"
"FREE STATE","50-59","Male","81121","105617"
"FREE STATE","60+","Female","134648","178195"
"FREE STATE","60+","Male","84564","110025"
"FREE STATE","Unidentified","Female","88",""
"FREE STATE","Unidentified","Male","55",""
"GAUTENG","18-34","Female","981850","2584852"
"GAUTENG","18-34","Male","836857","2611302"
"GAUTENG","35-49","Female","988617","1659380"
"GAUTENG","35-49","Male","924147","1782603"
"GAUTENG","50-59","Female","436428","675158"
"GAUTENG","50-59","Male","416305","655342"
"GAUTENG","60+","Female","484781","745260"
"GAUTENG","60+","Male","370357","597429"
"GAUTENG","Unidentified","Female","302",""
"GAUTENG","Unidentified","Male","183",""
"KWAZULU-NATAL","18-34","Female","624463","1707989"
"KWAZULU-NATAL","18-34","Male","429257","1725158"
"KWAZULU-NATAL","35-49","Female","566324","1071255"
"KWAZULU-NATAL","35-49","Male","407202","951364"
"KWAZULU-NATAL","50-59","Female","298530","492136"
"KWAZULU-NATAL","50-59","Male","200403","316845"
"KWAZULU-NATAL","60+","Female","437171","624115"
"KWAZULU-NATAL","60+","Male","247922","330933"
"KWAZULU-NATAL","Unidentified","Female","374",""
"KWAZULU-NATAL","Unidentified","Male","140",""
"LIMPOPO","18-34","Female","423821","818804"
"LIMPOPO","18-34","Male","286035","833104"
"LIMPOPO","35-49","Female","371566","573264"
"LIMPOPO","35-49","Male","245336","493423"
"LIMPOPO","50-59","Female","197785","265501"
"LIMPOPO","50-59","Male","132612","165831"
"LIMPOPO","60+","Female","290795","372555"
"LIMPOPO","60+","Male","167480","173319"
"LIMPOPO","Unidentified","Female","613",""
"LIMPOPO","Unidentified","Male","90",""
"MPUMALANGA","18-34","Female","269547","681710"
"MPUMALANGA","18-34","Male","228036","729028"
"MPUMALANGA","35-49","Female","236286","451254"
"MPUMALANGA","35-49","Male","207417","457785"
"MPUMALANGA","50-59","Female","116021","197794"
"MPUMALANGA","50-59","Male","94161","151183"
"MPUMALANGA","60+","Female","140658","224305"
"MPUMALANGA","60+","Male","101377","146461"
"MPUMALANGA","Unidentified","Female","156",""
"MPUMALANGA","Unidentified","Male","59",""
"NORTHERN CAPE","18-34","Female","77252","174695"
"NORTHERN CAPE","18-34","Male","73221","182300"
"NORTHERN CAPE","35-49","Female","68669","118328"
"NORTHERN CAPE","35-49","Male","72311","131923"
"NORTHERN CAPE","50-59","Female","36878","57823"
"NORTHERN CAPE","50-59","Male","34187","49198"
"NORTHERN CAPE","60+","Female","44764","80820"
"NORTHERN CAPE","60+","Male","33251","52458"
"NORTHERN CAPE","Unidentified","Female","20",""
"NORTHERN CAPE","Unidentified","Male","7",""
"NORTH WEST","18-34","Female","241671","547199"
"NORTH WEST","18-34","Male","199500","611287"
"NORTH WEST","35-49","Female","214345","386831"
"NORTH WEST","35-49","Male","214245","437698"
"NORTH WEST","50-59","Female","108537","173790"
"NORTH WEST","50-59","Male","107734","168889"
"NORTH WEST","60+","Female","140843","213393"
"NORTH WEST","60+","Male","106120","154160"
"NORTH WEST","Unidentified","Female","126",""
"NORTH WEST","Unidentified","Male","114",""
"WESTERN CAPE","18-34","Female","521747","1010156"
"WESTERN CAPE","18-34","Male","452957","1047625"
"WESTERN CAPE","35-49","Female","473702","744325"
"WESTERN CAPE","35-49","Male","416354","767488"
"WESTERN CAPE","50-59","Female","242688","368383"
"WESTERN CAPE","50-59","Male","209997","315766"
"WESTERN CAPE","60+","Female","314481","422288"
"WESTERN CAPE","60+","Male","233474","300872"
"WESTERN CAPE","Unidentified","Female","116",""
"WESTERN CAPE","Unidentified","Male","74",""
