"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","383523","839479"
"EASTERN CAPE","18-34","Male","286703","854468"
"EASTERN CAPE","35-49","Female","365828","586430"
"EASTERN CAPE","35-49","Male","247323","522727"
"EASTERN CAPE","50-59","Female","234432","320585"
"EASTERN CAPE","50-59","Male","147051","196960"
"EASTERN CAPE","60+","Female","356953","517296"
"EASTERN CAPE","60+","Male","214473","261598"
"EASTERN CAPE","Unidentified","Female","309",""
"EASTERN CAPE","Unidentified","Male","91",""
"FREE STATE","18-34","Female","227058","410210"
"FREE STATE","18-34","Male","172811","419145"
"FREE STATE","35-49","Female","191502","283918"
"FREE STATE","35-49","Male","157597","266941"
"FREE STATE","50-59","Female","104024","140470"
"FREE STATE","50-59","Male","80787","105617"
"FREE STATE","60+","Female","133795","178195"
"FREE STATE","60+","Male","83886","110025"
"FREE STATE","Unidentified","Female","93",""
"FREE STATE","Unidentified","Male","57",""
"GAUTENG","18-34","Female","977636","2584852"
"GAUTENG","18-34","Male","831284","2611302"
"GAUTENG","35-49","Female","984128","1659380"
"GAUTENG","35-49","Male","918690","1782603"
"GAUTENG","50-59","Female","434578","675158"
"GAUTENG","50-59","Male","413925","655342"
"GAUTENG","60+","Female","481899","745260"
"GAUTENG","60+","Male","367772","597429"
"GAUTENG","Unidentified","Female","305",""
"GAUTENG","Unidentified","Male","193",""
"KWAZULU-NATAL","18-34","Female","617228","1707989"
"KWAZULU-NATAL","18-34","Male","424583","1725158"
"KWAZULU-NATAL","35-49","Female","562814","1071255"
"KWAZULU-NATAL","35-49","Male","404051","951364"
"KWAZULU-NATAL","50-59","Female","297407","492136"
"KWAZULU-NATAL","50-59","Male","199320","316845"
"KWAZULU-NATAL","60+","Female","434739","624115"
"KWAZULU-NATAL","60+","Male","246421","330933"
"KWAZULU-NATAL","Unidentified","Female","373",""
"KWAZULU-NATAL","Unidentified","Male","141",""
"LIMPOPO","18-34","Female","422203","818804"
"LIMPOPO","18-34","Male","284194","833104"
"LIMPOPO","35-49","Female","370265","573264"
"LIMPOPO","35-49","Male","244103","493423"
"LIMPOPO","50-59","Female","197399","265501"
"LIMPOPO","50-59","Male","132350","165831"
"LIMPOPO","60+","Female","289327","372555"
"LIMPOPO","60+","Male","166493","173319"
"LIMPOPO","Unidentified","Female","617",""
"LIMPOPO","Unidentified","Male","93",""
"MPUMALANGA","18-34","Female","266671","681710"
"MPUMALANGA","18-34","Male","224104","729028"
"MPUMALANGA","35-49","Female","234375","451254"
"MPUMALANGA","35-49","Male","205009","457785"
"MPUMALANGA","50-59","Female","115402","197794"
"MPUMALANGA","50-59","Male","93486","151183"
"MPUMALANGA","60+","Female","139637","224305"
"MPUMALANGA","60+","Male","100541","146461"
"MPUMALANGA","Unidentified","Female","156",""
"MPUMALANGA","Unidentified","Male","62",""
"NORTHERN CAPE","18-34","Female","76368","174695"
"NORTHERN CAPE","18-34","Male","72426","182300"
"NORTHERN CAPE","35-49","Female","68074","118328"
"NORTHERN CAPE","35-49","Male","71673","131923"
"NORTHERN CAPE","50-59","Female","36602","57823"
"NORTHERN CAPE","50-59","Male","33858","49198"
"NORTHERN CAPE","60+","Female","44298","80820"
"NORTHERN CAPE","60+","Male","32911","52458"
"NORTHERN CAPE","Unidentified","Female","22",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","240651","547199"
"NORTH WEST","18-34","Male","198575","611287"
"NORTH WEST","35-49","Female","213444","386831"
"NORTH WEST","35-49","Male","213393","437698"
"NORTH WEST","50-59","Female","108174","173790"
"NORTH WEST","50-59","Male","107287","168889"
"NORTH WEST","60+","Female","140000","213393"
"NORTH WEST","60+","Male","105348","154160"
"NORTH WEST","Unidentified","Female","128",""
"NORTH WEST","Unidentified","Male","116",""
"WESTERN CAPE","18-34","Female","520816","1010156"
"WESTERN CAPE","18-34","Male","451791","1047625"
"WESTERN CAPE","35-49","Female","472288","744325"
"WESTERN CAPE","35-49","Male","414864","767488"
"WESTERN CAPE","50-59","Female","242053","368383"
"WESTERN CAPE","50-59","Male","209225","315766"
"WESTERN CAPE","60+","Female","312786","422288"
"WESTERN CAPE","60+","Male","232102","300872"
"WESTERN CAPE","Unidentified","Female","117",""
"WESTERN CAPE","Unidentified","Male","77",""
