"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","385681","839479"
"EASTERN CAPE","18-34","Male","289042","854468"
"EASTERN CAPE","35-49","Female","366980","586430"
"EASTERN CAPE","35-49","Male","248448","522727"
"EASTERN CAPE","50-59","Female","234798","320585"
"EASTERN CAPE","50-59","Male","147519","196960"
"EASTERN CAPE","60+","Female","358608","517296"
"EASTERN CAPE","60+","Male","215464","261598"
"EASTERN CAPE","Unidentified","Female","308",""
"EASTERN CAPE","Unidentified","Male","90",""
"FREE STATE","18-34","Female","228156","410210"
"FREE STATE","18-34","Male","173698","419145"
"FREE STATE","35-49","Female","192234","283918"
"FREE STATE","35-49","Male","158239","266941"
"FREE STATE","50-59","Female","104265","140470"
"FREE STATE","50-59","Male","81057","105617"
"FREE STATE","60+","Female","134456","178195"
"FREE STATE","60+","Male","84425","110025"
"FREE STATE","Unidentified","Female","89",""
"FREE STATE","Unidentified","Male","55",""
"GAUTENG","18-34","Female","981293","2584852"
"GAUTENG","18-34","Male","836131","2611302"
"GAUTENG","35-49","Female","987757","1659380"
"GAUTENG","35-49","Male","923262","1782603"
"GAUTENG","50-59","Female","436068","675158"
"GAUTENG","50-59","Male","415767","655342"
"GAUTENG","60+","Female","484148","745260"
"GAUTENG","60+","Male","369771","597429"
"GAUTENG","Unidentified","Female","302",""
"GAUTENG","Unidentified","Male","184",""
"KWAZULU-NATAL","18-34","Female","622824","1707989"
"KWAZULU-NATAL","18-34","Male","428378","1725158"
"KWAZULU-NATAL","35-49","Female","565676","1071255"
"KWAZULU-NATAL","35-49","Male","406602","951364"
"KWAZULU-NATAL","50-59","Female","298331","492136"
"KWAZULU-NATAL","50-59","Male","200203","316845"
"KWAZULU-NATAL","60+","Female","436672","624115"
"KWAZULU-NATAL","60+","Male","247608","330933"
"KWAZULU-NATAL","Unidentified","Female","370",""
"KWAZULU-NATAL","Unidentified","Male","141",""
"LIMPOPO","18-34","Female","423570","818804"
"LIMPOPO","18-34","Male","285694","833104"
"LIMPOPO","35-49","Female","371310","573264"
"LIMPOPO","35-49","Male","245164","493423"
"LIMPOPO","50-59","Female","197715","265501"
"LIMPOPO","50-59","Male","132557","165831"
"LIMPOPO","60+","Female","290505","372555"
"LIMPOPO","60+","Male","167261","173319"
"LIMPOPO","Unidentified","Female","614",""
"LIMPOPO","Unidentified","Male","91",""
"MPUMALANGA","18-34","Female","268806","681710"
"MPUMALANGA","18-34","Male","227149","729028"
"MPUMALANGA","35-49","Female","235862","451254"
"MPUMALANGA","35-49","Male","206902","457785"
"MPUMALANGA","50-59","Female","115856","197794"
"MPUMALANGA","50-59","Male","93999","151183"
"MPUMALANGA","60+","Female","140433","224305"
"MPUMALANGA","60+","Male","101195","146461"
"MPUMALANGA","Unidentified","Female","155",""
"MPUMALANGA","Unidentified","Male","59",""
"NORTHERN CAPE","18-34","Female","77066","174695"
"NORTHERN CAPE","18-34","Male","73086","182300"
"NORTHERN CAPE","35-49","Female","68505","118328"
"NORTHERN CAPE","35-49","Male","72168","131923"
"NORTHERN CAPE","50-59","Female","36809","57823"
"NORTHERN CAPE","50-59","Male","34109","49198"
"NORTHERN CAPE","60+","Female","44671","80820"
"NORTHERN CAPE","60+","Male","33170","52458"
"NORTHERN CAPE","Unidentified","Female","20",""
"NORTHERN CAPE","Unidentified","Male","7",""
"NORTH WEST","18-34","Female","241520","547199"
"NORTH WEST","18-34","Male","199337","611287"
"NORTH WEST","35-49","Female","214214","386831"
"NORTH WEST","35-49","Male","214129","437698"
"NORTH WEST","50-59","Female","108428","173790"
"NORTH WEST","50-59","Male","107625","168889"
"NORTH WEST","60+","Female","140686","213393"
"NORTH WEST","60+","Male","105966","154160"
"NORTH WEST","Unidentified","Female","126",""
"NORTH WEST","Unidentified","Male","114",""
"WESTERN CAPE","18-34","Female","521617","1010156"
"WESTERN CAPE","18-34","Male","452739","1047625"
"WESTERN CAPE","35-49","Female","473399","744325"
"WESTERN CAPE","35-49","Male","416036","767488"
"WESTERN CAPE","50-59","Female","242565","368383"
"WESTERN CAPE","50-59","Male","209850","315766"
"WESTERN CAPE","60+","Female","314100","422288"
"WESTERN CAPE","60+","Male","233147","300872"
"WESTERN CAPE","Unidentified","Female","116",""
"WESTERN CAPE","Unidentified","Male","76",""
