"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"LIMPOPO","SEKHUKHUNE DM","12-17","Male","25748","8438","78272"
"LIMPOPO","VHEMBE DM","12-17","Female","37833","12638","86602"
"LIMPOPO","VHEMBE DM","12-17","Male","30662","8722","91753"
"LIMPOPO","WATERBERG DM","12-17","Female","17686","6992","37998"
"LIMPOPO","WATERBERG DM","12-17","Male","14839","5192","40036"
"MPUMALANGA","EHLANZENI DM","12-17","Female","47790","20096","106459"
"MPUMALANGA","EHLANZENI DM","12-17","Male","36782","13309","106460"
"MPUMALANGA","NKANGALA DM","12-17","Female","16862","6540","80945"
"MPUMALANGA","NKANGALA DM","12-17","Male","17386","5475","82708"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Female","7551","3710","22463"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Male","6278","2807","23371"
"NORTHERN CAPE","NAMAKWA DM","12-17","Female","1688","658","5781"
"NORTHERN CAPE","NAMAKWA DM","12-17","Male","1363","499","5620"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Female","3554","1583","11577"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Male","2728","1133","11573"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","32035","13569","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26636","10066","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21151","7435","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17679","5449","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9227","4166","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8140","3476","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","801","374","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","627","283","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6228","2550","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5288","1961","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","2988","997","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2349","774","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4134","1893","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3598","1437","22568"
