"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","389528","839479"
"EASTERN CAPE","18-34","Male","292787","854468"
"EASTERN CAPE","35-49","Female","368528","586430"
"EASTERN CAPE","35-49","Male","249967","522727"
"EASTERN CAPE","50-59","Female","235511","320585"
"EASTERN CAPE","50-59","Male","148268","196960"
"EASTERN CAPE","60+","Female","361592","517296"
"EASTERN CAPE","60+","Male","217209","261598"
"EASTERN CAPE","Unidentified","Female","306",""
"EASTERN CAPE","Unidentified","Male","85",""
"FREE STATE","18-34","Female","229864","410210"
"FREE STATE","18-34","Male","174967","419145"
"FREE STATE","35-49","Female","193213","283918"
"FREE STATE","35-49","Male","159259","266941"
"FREE STATE","50-59","Female","104790","140470"
"FREE STATE","50-59","Male","81505","105617"
"FREE STATE","60+","Female","135821","178195"
"FREE STATE","60+","Male","85397","110025"
"FREE STATE","Unidentified","Female","87",""
"FREE STATE","Unidentified","Male","53",""
"GAUTENG","18-34","Female","985388","2584852"
"GAUTENG","18-34","Male","841146","2611302"
"GAUTENG","35-49","Female","993723","1659380"
"GAUTENG","35-49","Male","929240","1782603"
"GAUTENG","50-59","Female","439016","675158"
"GAUTENG","50-59","Male","419243","655342"
"GAUTENG","60+","Female","489117","745260"
"GAUTENG","60+","Male","374100","597429"
"GAUTENG","Unidentified","Female","301",""
"GAUTENG","Unidentified","Male","177",""
"KWAZULU-NATAL","18-34","Female","632514","1707989"
"KWAZULU-NATAL","18-34","Male","434357","1725158"
"KWAZULU-NATAL","35-49","Female","569985","1071255"
"KWAZULU-NATAL","35-49","Male","410029","951364"
"KWAZULU-NATAL","50-59","Female","299699","492136"
"KWAZULU-NATAL","50-59","Male","201414","316845"
"KWAZULU-NATAL","60+","Female","440462","624115"
"KWAZULU-NATAL","60+","Male","250000","330933"
"KWAZULU-NATAL","Unidentified","Female","368",""
"KWAZULU-NATAL","Unidentified","Male","140",""
"LIMPOPO","18-34","Female","426208","818804"
"LIMPOPO","18-34","Male","288963","833104"
"LIMPOPO","35-49","Female","373491","573264"
"LIMPOPO","35-49","Male","246720","493423"
"LIMPOPO","50-59","Female","198266","265501"
"LIMPOPO","50-59","Male","132989","165831"
"LIMPOPO","60+","Female","292516","372555"
"LIMPOPO","60+","Male","168696","173319"
"LIMPOPO","Unidentified","Female","611",""
"LIMPOPO","Unidentified","Male","89",""
"MPUMALANGA","18-34","Female","272409","681710"
"MPUMALANGA","18-34","Male","231678","729028"
"MPUMALANGA","35-49","Female","238232","451254"
"MPUMALANGA","35-49","Male","209927","457785"
"MPUMALANGA","50-59","Female","116844","197794"
"MPUMALANGA","50-59","Male","94799","151183"
"MPUMALANGA","60+","Female","141890","224305"
"MPUMALANGA","60+","Male","102349","146461"
"MPUMALANGA","Unidentified","Female","155",""
"MPUMALANGA","Unidentified","Male","57",""
"NORTHERN CAPE","18-34","Female","77866","174695"
"NORTHERN CAPE","18-34","Male","73690","182300"
"NORTHERN CAPE","35-49","Female","69056","118328"
"NORTHERN CAPE","35-49","Male","72772","131923"
"NORTHERN CAPE","50-59","Female","37081","57823"
"NORTHERN CAPE","50-59","Male","34441","49198"
"NORTHERN CAPE","60+","Female","45190","80820"
"NORTHERN CAPE","60+","Male","33620","52458"
"NORTHERN CAPE","Unidentified","Female","18",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","242281","547199"
"NORTH WEST","18-34","Male","200167","611287"
"NORTH WEST","35-49","Female","215100","386831"
"NORTH WEST","35-49","Male","215081","437698"
"NORTH WEST","50-59","Female","109000","173790"
"NORTH WEST","50-59","Male","108218","168889"
"NORTH WEST","60+","Female","142008","213393"
"NORTH WEST","60+","Male","107172","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","112",""
"WESTERN CAPE","18-34","Female","522617","1010156"
"WESTERN CAPE","18-34","Male","454229","1047625"
"WESTERN CAPE","35-49","Female","475253","744325"
"WESTERN CAPE","35-49","Male","418061","767488"
"WESTERN CAPE","50-59","Female","243504","368383"
"WESTERN CAPE","50-59","Male","210901","315766"
"WESTERN CAPE","60+","Female","316919","422288"
"WESTERN CAPE","60+","Male","235427","300872"
"WESTERN CAPE","Unidentified","Female","119",""
"WESTERN CAPE","Unidentified","Male","73",""
