"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","380466","839479"
"EASTERN CAPE","18-34","Male","283068","854468"
"EASTERN CAPE","35-49","Female","364701","586430"
"EASTERN CAPE","35-49","Male","246245","522727"
"EASTERN CAPE","50-59","Female","233898","320585"
"EASTERN CAPE","50-59","Male","146442","196960"
"EASTERN CAPE","60+","Female","354840","517296"
"EASTERN CAPE","60+","Male","213179","261598"
"EASTERN CAPE","Unidentified","Female","308",""
"EASTERN CAPE","Unidentified","Male","93",""
"FREE STATE","18-34","Female","225473","410210"
"FREE STATE","18-34","Male","171383","419145"
"FREE STATE","35-49","Female","190655","283918"
"FREE STATE","35-49","Male","156690","266941"
"FREE STATE","50-59","Female","103753","140470"
"FREE STATE","50-59","Male","80426","105617"
"FREE STATE","60+","Female","133054","178195"
"FREE STATE","60+","Male","83376","110025"
"FREE STATE","Unidentified","Female","92",""
"FREE STATE","Unidentified","Male","60",""
"GAUTENG","18-34","Female","970809","2584852"
"GAUTENG","18-34","Male","824078","2611302"
"GAUTENG","35-49","Female","979650","1659380"
"GAUTENG","35-49","Male","913744","1782603"
"GAUTENG","50-59","Female","432742","675158"
"GAUTENG","50-59","Male","411483","655342"
"GAUTENG","60+","Female","479249","745260"
"GAUTENG","60+","Male","365547","597429"
"GAUTENG","Unidentified","Female","306",""
"GAUTENG","Unidentified","Male","196",""
"KWAZULU-NATAL","18-34","Female","608263","1707989"
"KWAZULU-NATAL","18-34","Male","419155","1725158"
"KWAZULU-NATAL","35-49","Female","558993","1071255"
"KWAZULU-NATAL","35-49","Male","400970","951364"
"KWAZULU-NATAL","50-59","Female","296122","492136"
"KWAZULU-NATAL","50-59","Male","198267","316845"
"KWAZULU-NATAL","60+","Female","432633","624115"
"KWAZULU-NATAL","60+","Male","245091","330933"
"KWAZULU-NATAL","Unidentified","Female","378",""
"KWAZULU-NATAL","Unidentified","Male","142",""
"LIMPOPO","18-34","Female","418778","818804"
"LIMPOPO","18-34","Male","281004","833104"
"LIMPOPO","35-49","Female","368997","573264"
"LIMPOPO","35-49","Male","242750","493423"
"LIMPOPO","50-59","Female","196895","265501"
"LIMPOPO","50-59","Male","131771","165831"
"LIMPOPO","60+","Female","287828","372555"
"LIMPOPO","60+","Male","165578","173319"
"LIMPOPO","Unidentified","Female","622",""
"LIMPOPO","Unidentified","Male","95",""
"MPUMALANGA","18-34","Female","263587","681710"
"MPUMALANGA","18-34","Male","220435","729028"
"MPUMALANGA","35-49","Female","232396","451254"
"MPUMALANGA","35-49","Male","202571","457785"
"MPUMALANGA","50-59","Female","114542","197794"
"MPUMALANGA","50-59","Male","92682","151183"
"MPUMALANGA","60+","Female","138747","224305"
"MPUMALANGA","60+","Male","99793","146461"
"MPUMALANGA","Unidentified","Female","158",""
"MPUMALANGA","Unidentified","Male","63",""
"NORTHERN CAPE","18-34","Female","75681","174695"
"NORTHERN CAPE","18-34","Male","71802","182300"
"NORTHERN CAPE","35-49","Female","67677","118328"
"NORTHERN CAPE","35-49","Male","71267","131923"
"NORTHERN CAPE","50-59","Female","36444","57823"
"NORTHERN CAPE","50-59","Male","33686","49198"
"NORTHERN CAPE","60+","Female","43971","80820"
"NORTHERN CAPE","60+","Male","32637","52458"
"NORTHERN CAPE","Unidentified","Female","23",""
"NORTHERN CAPE","Unidentified","Male","9",""
"NORTH WEST","18-34","Female","239016","547199"
"NORTH WEST","18-34","Male","197232","611287"
"NORTH WEST","35-49","Female","212393","386831"
"NORTH WEST","35-49","Male","212446","437698"
"NORTH WEST","50-59","Female","107740","173790"
"NORTH WEST","50-59","Male","106764","168889"
"NORTH WEST","60+","Female","139209","213393"
"NORTH WEST","60+","Male","104623","154160"
"NORTH WEST","Unidentified","Female","128",""
"NORTH WEST","Unidentified","Male","117",""
"WESTERN CAPE","18-34","Female","518968","1010156"
"WESTERN CAPE","18-34","Male","449459","1047625"
"WESTERN CAPE","35-49","Female","470987","744325"
"WESTERN CAPE","35-49","Male","413462","767488"
"WESTERN CAPE","50-59","Female","241377","368383"
"WESTERN CAPE","50-59","Male","208409","315766"
"WESTERN CAPE","60+","Female","311433","422288"
"WESTERN CAPE","60+","Male","231015","300872"
"WESTERN CAPE","Unidentified","Female","124",""
"WESTERN CAPE","Unidentified","Male","76",""
