"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"EASTERN CAPE","AMATHOLE DM","12-17","Female","14539","5600","54013"
"EASTERN CAPE","AMATHOLE DM","12-17","Male","12467","4584","59147"
"EASTERN CAPE","BUFFALO CITY MM","12-17","Female","19076","10595","40374"
"EASTERN CAPE","BUFFALO CITY MM","12-17","Male","15227","7582","41449"
"EASTERN CAPE","JOE GQABI DM","12-17","Female","8372","3052","21796"
"EASTERN CAPE","JOE GQABI DM","12-17","Male","7367","2389","23762"
"EASTERN CAPE","SARAH BAARTMAN DM","12-17","Female","11022","6377","25499"
"EASTERN CAPE","SARAH BAARTMAN DM","12-17","Male","9319","4784","26199"
"FREE STATE","FEZILE DABI DM","12-17","Female","13431","5315","26752"
"FREE STATE","FEZILE DABI DM","12-17","Male","11097","3888","26768"
"FREE STATE","LEJWELEPUTSWA DM","12-17","Female","17507","6633","34380"
"FREE STATE","LEJWELEPUTSWA DM","12-17","Male","14826","4770","33735"
"FREE STATE","MANGAUNG MM","12-17","Female","25940","15699","45611"
"FREE STATE","MANGAUNG MM","12-17","Male","23025","12625","47218"
"FREE STATE","XHARIEP DM","12-17","Female","4172","1179","8183"
"FREE STATE","XHARIEP DM","12-17","Male","3427","804","8133"
"GAUTENG","EKURHULENI MM","12-17","Female","50673","21563","165897"
"GAUTENG","EKURHULENI MM","12-17","Male","41650","16639","165688"
"GAUTENG","SEDIBENG DM","12-17","Female","15054","6766","43340"
"GAUTENG","SEDIBENG DM","12-17","Male","12064","5149","46239"
"GAUTENG","WEST RAND DM","12-17","Female","19303","10183","41623"
"GAUTENG","WEST RAND DM","12-17","Male","15848","7733","41409"
"KWAZULU-NATAL","AMAJUBA DM","12-17","Female","6616","2857","33168"
"KWAZULU-NATAL","AMAJUBA DM","12-17","Male","4339","1791","33581"
"KWAZULU-NATAL","ETHEKWINI MM","12-17","Female","25747","12271","172176"
"KWAZULU-NATAL","ETHEKWINI MM","12-17","Male","22353","10436","180552"
"KWAZULU-NATAL","HARRY GWALA DM","12-17","Female","13121","7823","34875"
"KWAZULU-NATAL","HARRY GWALA DM","12-17","Male","10352","5704","34556"
"KWAZULU-NATAL","ILEMBE DM","12-17","Female","8683","4374","38682"
"KWAZULU-NATAL","ILEMBE DM","12-17","Male","5294","2452","39106"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Female","12435","5093","61538"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Male","8212","3126","61800"
"KWAZULU-NATAL","UGU DM","12-17","Female","12993","5596","51740"
"KWAZULU-NATAL","UGU DM","12-17","Male","8553","3147","52856"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Female","13941","5772","60728"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Male","10123","3822","59741"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Female","20091","10184","47511"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Male","12746","5372","45277"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Female","14617","6273","39331"
