"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","395854","839479"
"EASTERN CAPE","18-34","Male","301540","854468"
"EASTERN CAPE","35-49","Female","370391","586430"
"EASTERN CAPE","35-49","Male","252494","522727"
"EASTERN CAPE","50-59","Female","237093","320585"
"EASTERN CAPE","50-59","Male","149380","196960"
"EASTERN CAPE","60+","Female","368455","517296"
"EASTERN CAPE","60+","Male","221217","261598"
"EASTERN CAPE","Unidentified","Female","294",""
"EASTERN CAPE","Unidentified","Male","67",""
"FREE STATE","18-34","Female","231955","410210"
"FREE STATE","18-34","Male","176454","419145"
"FREE STATE","35-49","Female","194596","283918"
"FREE STATE","35-49","Male","160446","266941"
"FREE STATE","50-59","Female","105549","140470"
"FREE STATE","50-59","Male","82257","105617"
"FREE STATE","60+","Female","138601","178195"
"FREE STATE","60+","Male","87369","110025"
"FREE STATE","Unidentified","Female","83",""
"FREE STATE","Unidentified","Male","47",""
"GAUTENG","18-34","Female","990448","2584852"
"GAUTENG","18-34","Male","846392","2611302"
"GAUTENG","35-49","Female","1004939","1659380"
"GAUTENG","35-49","Male","939925","1782603"
"GAUTENG","50-59","Female","445155","675158"
"GAUTENG","50-59","Male","425741","655342"
"GAUTENG","60+","Female","499929","745260"
"GAUTENG","60+","Male","383435","597429"
"GAUTENG","Unidentified","Female","272",""
"GAUTENG","Unidentified","Male","160",""
"KWAZULU-NATAL","18-34","Female","639682","1707989"
"KWAZULU-NATAL","18-34","Male","438727","1725158"
"KWAZULU-NATAL","35-49","Female","575675","1071255"
"KWAZULU-NATAL","35-49","Male","414453","951364"
"KWAZULU-NATAL","50-59","Female","301806","492136"
"KWAZULU-NATAL","50-59","Male","203455","316845"
"KWAZULU-NATAL","60+","Female","448694","624115"
"KWAZULU-NATAL","60+","Male","254998","330933"
"KWAZULU-NATAL","Unidentified","Female","354",""
"KWAZULU-NATAL","Unidentified","Male","133",""
"LIMPOPO","18-34","Female","431935","818804"
"LIMPOPO","18-34","Male","294199","833104"
"LIMPOPO","35-49","Female","378355","573264"
"LIMPOPO","35-49","Male","250363","493423"
"LIMPOPO","50-59","Female","200114","265501"
"LIMPOPO","50-59","Male","133981","165831"
"LIMPOPO","60+","Female","297107","372555"
"LIMPOPO","60+","Male","171824","173319"
"LIMPOPO","Unidentified","Female","605",""
"LIMPOPO","Unidentified","Male","86",""
"MPUMALANGA","18-34","Female","275546","681710"
"MPUMALANGA","18-34","Male","234881","729028"
"MPUMALANGA","35-49","Female","241519","451254"
"MPUMALANGA","35-49","Male","213643","457785"
"MPUMALANGA","50-59","Female","118255","197794"
"MPUMALANGA","50-59","Male","95912","151183"
"MPUMALANGA","60+","Female","144810","224305"
"MPUMALANGA","60+","Male","104620","146461"
"MPUMALANGA","Unidentified","Female","154",""
"MPUMALANGA","Unidentified","Male","50",""
"NORTHERN CAPE","18-34","Female","78590","174695"
"NORTHERN CAPE","18-34","Male","74205","182300"
"NORTHERN CAPE","35-49","Female","69675","118328"
"NORTHERN CAPE","35-49","Male","73656","131923"
"NORTHERN CAPE","50-59","Female","37434","57823"
"NORTHERN CAPE","50-59","Male","34899","49198"
"NORTHERN CAPE","60+","Female","46289","80820"
"NORTHERN CAPE","60+","Male","34512","52458"
"NORTHERN CAPE","Unidentified","Female","13",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","243934","547199"
"NORTH WEST","18-34","Male","201883","611287"
"NORTH WEST","35-49","Female","217077","386831"
"NORTH WEST","35-49","Male","217094","437698"
"NORTH WEST","50-59","Female","110113","173790"
"NORTH WEST","50-59","Male","109365","168889"
"NORTH WEST","60+","Female","144910","213393"
"NORTH WEST","60+","Male","109691","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","108",""
"WESTERN CAPE","18-34","Female","522360","1010156"
"WESTERN CAPE","18-34","Male","455031","1047625"
"WESTERN CAPE","35-49","Female","478468","744325"
"WESTERN CAPE","35-49","Male","421198","767488"
"WESTERN CAPE","50-59","Female","245697","368383"
"WESTERN CAPE","50-59","Male","212992","315766"
"WESTERN CAPE","60+","Female","323094","422288"
"WESTERN CAPE","60+","Male","240498","300872"
"WESTERN CAPE","Unidentified","Female","112",""
"WESTERN CAPE","Unidentified","Male","68",""
