"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"LIMPOPO","MOPANI DM","12-17","Male","30746","9479","76268"
"LIMPOPO","SEKHUKHUNE DM","12-17","Female","26299","10027","74350"
"LIMPOPO","SEKHUKHUNE DM","12-17","Male","25817","8421","78272"
"LIMPOPO","VHEMBE DM","12-17","Female","38057","12699","86602"
"LIMPOPO","VHEMBE DM","12-17","Male","30847","8765","91753"
"LIMPOPO","WATERBERG DM","12-17","Female","17738","7029","37998"
"LIMPOPO","WATERBERG DM","12-17","Male","14864","5195","40036"
"MPUMALANGA","EHLANZENI DM","12-17","Female","48016","20079","106459"
"MPUMALANGA","EHLANZENI DM","12-17","Male","36853","13263","106460"
"MPUMALANGA","NKANGALA DM","12-17","Female","16986","6577","80945"
"MPUMALANGA","NKANGALA DM","12-17","Male","17583","5520","82708"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Female","7593","3711","22463"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Male","6304","2808","23371"
"NORTHERN CAPE","NAMAKWA DM","12-17","Female","1710","666","5781"
"NORTHERN CAPE","NAMAKWA DM","12-17","Male","1371","502","5620"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Female","3582","1590","11577"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Male","2740","1140","11573"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","32183","13530","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26727","10023","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21334","7479","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17792","5469","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9299","4102","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8174","3412","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","809","379","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","626","279","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6271","2559","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5323","1970","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","3012","1004","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2370","772","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4161","1883","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3624","1429","22568"
